round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1,23.381088500000033,3,0,0,3,3,0,0.0,0.0
1,0.1262,23.44321449999984,3,0,0,3,3,2,0.0,0.0
2,0.1174,24.715020699999968,3,0,0,3,3,2,0.0,0.0
3,0.1994,26.493534599999975,3,0,0,3,5,3,0.0,0.0
4,0.2493,28.181729200000063,3,0,0,3,3,3,0.067,0.0
5,0.2298,27.194286399999783,3,0,0,3,5,3,0.167,0.006
6,0.3122,28.184373900000082,3,0,0,3,5,3,0.286,0.016
7,0.3362,28.62020389999998,3,0,0,3,4,3,0.375,0.019
8,0.3398,29.198842599999807,3,0,0,3,5,3,0.444,0.021
9,0.2847,29.756255300000248,3,0,0,3,7,3,0.5,0.022
10,0.3503,30.084017099999983,3,0,0,3,4,3,0.545,0.024
11,0.4149,29.448660000000018,3,0,0,3,5,3,0.583,0.025
12,0.4043,29.549379300000055,3,3,0,3,4,3,0.615,0.026
13,0.4172,27.619387299999744,3,3,0,0,3,0,0.615,0.026
14,0.4199,27.397314800000004,3,3,0,0,4,0,0.615,0.032
15,0.4474,26.97583220000024,3,3,0,0,3,0,0.615,0.035
16,0.4518,26.798771300000226,3,3,0,0,2,0,0.615,0.035
17,0.4569,26.730657600000086,3,3,0,0,2,0,0.615,0.035
18,0.434,27.15446010000005,3,3,0,0,4,0,0.615,0.035
19,0.4819,27.389981799999987,3,3,0,0,2,0,0.615,0.035
20,0.4957,27.50304929999993,3,3,0,0,2,0,0.615,0.034
21,0.4844,26.984416899999815,3,3,0,0,3,0,0.615,0.032
22,0.4859,27.328705400000217,3,3,0,0,7,0,0.615,0.031
23,0.4997,27.063519499999984,3,3,0,0,3,0,0.615,0.031
24,0.5089,26.972595499999898,3,3,0,0,3,0,0.615,0.033
25,0.5107,27.2807514000001,3,3,0,0,1,0,0.615,0.033
26,0.5174,27.254380700000183,3,3,0,0,5,0,0.615,0.033
27,0.5018,27.444185700000162,3,3,0,0,4,0,0.615,0.032
28,0.5039,28.08350849999988,3,3,0,0,5,0,0.615,0.031
29,0.5324,27.568776699999944,3,3,0,0,3,0,0.615,0.031
