round,acc,t_round_s,n_malicious,asr
0,0.2651,5.565420799990534,6,0.8011111111111111
1,0.5257,5.004003800000646,6,0.051555555555555556
2,0.5235,4.978140799998073,6,0.42388888888888887
3,0.5728,5.034920500009321,6,0.036222222222222225
4,0.6727,5.031834200010053,6,0.5003333333333333
5,0.6979,4.988008700005594,6,0.11544444444444445
6,0.713,4.8709556000103476,6,0.7961111111111111
7,0.733,4.128854200011119,6,0.2936666666666667
8,0.7694,3.6478962000110187,6,0.9031111111111111
9,0.7588,3.374892899999395,6,0.5961111111111111
10,0.7779,3.972412399991299,6,0.969
11,0.7925,4.336601200004225,6,0.7934444444444444
12,0.8161,4.990851199996541,6,0.9853333333333333
13,0.7905,5.052032899999176,6,0.8775555555555555
14,0.8202,5.182032500000787,6,0.9901111111111112
15,0.7855,5.051184299998567,6,0.9307777777777778
16,0.8208,4.138819500003592,6,0.9902222222222222
17,0.7537,4.246731599996565,6,0.9427777777777778
18,0.8203,4.17230340000242,6,0.9944444444444445
19,0.7889,4.836950799988699,6,0.9634444444444444
20,0.7974,5.087993299996015,6,0.998
21,0.8008,5.048688799986849,6,0.9777777777777777
22,0.8029,5.051717199996347,6,0.998
23,0.8039,5.0576207999984035,6,0.9767777777777777
24,0.8148,5.067545199999586,6,0.9977777777777778
25,0.8129,5.0398088000074495,6,0.9845555555555555
26,0.8277,5.0732231000001775,6,0.9991111111111111
27,0.8055,5.180869599993457,6,0.9767777777777777
28,0.8298,5.084284399999888,6,1.0
29,0.7885,5.094209300004877,6,0.9796666666666667
30,0.8218,5.068972799999756,6,0.9994444444444445
31,0.7938,5.102808699986781,6,0.9983333333333333
32,0.8256,5.073454299999867,6,0.999
33,0.8152,5.081002799997805,6,0.9981111111111111
34,0.817,5.074480299997958,6,0.9996666666666667
35,0.8288,5.050504099999671,6,0.9956666666666667
36,0.796,5.1202226000023074,6,1.0
37,0.8331,5.0689431999926455,6,0.9976666666666667
38,0.8041,5.089017000005697,6,1.0
39,0.8463,5.088197899996885,6,0.9964444444444445
40,0.8153,5.169096199999331,6,0.9995555555555555
41,0.8531,5.113247099987348,6,0.9993333333333333
42,0.8277,5.09153009999136,6,0.9996666666666667
43,0.8485,5.078626500006067,6,0.9998888888888889
44,0.8341,5.069168800007901,6,0.9996666666666667
45,0.8577,5.037475699995412,6,0.9998888888888889
46,0.8296,5.0782103999954415,6,0.9997777777777778
47,0.8471,5.061340400003246,6,0.9986666666666667
48,0.8388,5.060327500003041,6,0.9997777777777778
49,0.8698,5.060740100001567,6,1.0
