round,acc,t_round_s,n_malicious,asr
0,0.2976,5.502258699998492,6,0.8091111111111111
1,0.6003,4.930674100003671,6,0.051333333333333335
2,0.6728,4.54150770000706,6,0.32722222222222225
3,0.708,3.831042799996794,6,0.12833333333333333
4,0.7546,3.4921698000107426,6,0.39555555555555555
5,0.7603,3.5042096999968635,6,0.3502222222222222
6,0.7781,4.064305000007153,6,0.5577777777777778
7,0.7832,4.939520100000664,6,0.6524444444444445
8,0.7891,4.087227700001677,6,0.7168888888888889
9,0.7961,4.158874900007504,6,0.7835555555555556
10,0.8031,4.113238199992338,6,0.8326666666666667
11,0.8065,4.711782200000016,6,0.8732222222222222
12,0.8156,4.9880535999982385,6,0.8836666666666667
13,0.8191,5.0317551999905845,6,0.9221111111111111
14,0.8236,5.096835900010774,6,0.9315555555555556
15,0.8288,5.015343000006396,6,0.9418888888888889
16,0.8298,4.984821700010798,6,0.9461111111111111
17,0.8386,5.016085800001747,6,0.954
18,0.8382,4.99917799999821,6,0.9612222222222222
19,0.8412,5.01668869999412,6,0.9616666666666667
20,0.846,5.010377600003267,6,0.9767777777777777
21,0.85,4.978008300007787,6,0.9771111111111112
22,0.8493,4.991285000010976,6,0.9815555555555555
23,0.8523,5.046721799997613,6,0.9801111111111112
24,0.8549,4.985089800000424,6,0.985
25,0.8559,5.037280400007148,6,0.9861111111111112
26,0.8524,4.999280999996699,6,0.9872222222222222
27,0.8588,5.080091700001503,6,0.9893333333333333
28,0.8583,4.982233299990185,6,0.9928888888888889
29,0.8585,5.004287300005672,6,0.9921111111111112
30,0.8599,4.97368500000448,6,0.9922222222222222
31,0.86,4.996190900012152,6,0.9926666666666667
32,0.8635,4.9419659999985015,6,0.994
33,0.8632,4.982234799987054,6,0.9946666666666667
34,0.8655,4.978576900000917,6,0.9952222222222222
35,0.866,4.968016800004989,6,0.9951111111111111
36,0.8675,4.9550187999993796,6,0.9953333333333333
37,0.8683,4.98035610000079,6,0.996
38,0.8677,5.005779600003734,6,0.9956666666666667
39,0.8682,4.978665100003127,6,0.9965555555555555
40,0.8705,5.0787740999949165,6,0.9966666666666667
41,0.8725,5.014571099993191,6,0.9968888888888889
42,0.872,5.02454040000157,6,0.9968888888888889
43,0.8735,5.038546299998416,6,0.9972222222222222
44,0.8731,5.000355199998012,6,0.9968888888888889
45,0.8746,5.006120699996245,6,0.9977777777777778
46,0.8752,5.0710242000059225,6,0.9978888888888889
47,0.8732,5.066934400005266,6,0.9981111111111111
48,0.8773,5.024825800006511,6,0.9988888888888889
49,0.8784,5.036162799995509,6,0.9986666666666667
