round,acc,t_round_s,n_malicious
0,0.2795,28.570080100005725,9
1,0.4797,28.752666600004886,9
2,0.5454,28.547391400003107,9
3,0.6793,28.471590500004822,9
4,0.7332,28.57188689999748,9
5,0.7371,28.4091660999984,9
6,0.7324,28.73784249999153,9
7,0.7591,28.69760889999452,9
8,0.7676,28.779901300003985,9
9,0.6808,28.9323330999905,9
10,0.7999,28.641849799998454,9
11,0.7762,29.103497500007506,9
12,0.8087,28.426195399995777,9
13,0.7954,28.81299800000852,9
14,0.8104,28.277984500004095,9
15,0.8145,28.71747730000061,9
16,0.8065,29.605270599990035,9
17,0.7989,28.679235500007053,9
18,0.83,28.401996500004316,9
19,0.8228,28.623481000002357,9
20,0.8332,28.562186100010877,9
21,0.8301,28.8957764999941,9
22,0.83,29.106182299990905,9
23,0.8299,28.575517799996305,9
24,0.8406,28.616311199992197,9
25,0.7568,28.56403280000086,9
26,0.836,29.221493600009126,9
27,0.7957,29.181113399987225,9
28,0.8484,29.419540300004883,9
29,0.8043,29.412701200009906,9
30,0.8496,29.71478749999369,9
31,0.8504,29.49294589999772,9
32,0.8561,30.676066800006083,9
33,0.8507,30.03005220000341,9
34,0.8553,31.483603500004392,9
35,0.7846,31.769745800003875,9
36,0.8331,29.989277699991362,9
37,0.8612,30.491026299991063,9
38,0.8619,30.030002299987245,9
39,0.8611,29.98482409999997,9
40,0.7867,30.296392899996135,9
41,0.8523,29.334067000003415,9
42,0.8669,29.244000100006815,9
43,0.8651,29.533332999999402,9
44,0.7981,28.976329500001157,9
45,0.8386,29.54717659999733,9
46,0.8243,29.692058300002827,9
47,0.8663,30.30692070000805,9
48,0.7626,29.697649299996556,9
49,0.8592,29.23401479999302,9
