round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.4306,10.001784500000213,3,0,0,3,5,1,0.0,0.0
1,0.5388,10.367645399997855,3,0,0,2,9,2,0.0,0.0
2,0.6679,9.849521399999503,3,0,0,3,4,3,0.0,0.0
3,0.7262,9.771357599998737,3,0,0,2,4,2,0.083,0.019
4,0.7392,9.844010299999354,3,0,0,3,5,3,0.267,0.022
5,0.7677,9.847645399997418,3,1,0,2,4,2,0.389,0.025
6,0.778,9.94458090000262,3,3,1,2,4,2,0.452,0.032
7,0.7836,8.760409699996671,3,3,1,0,3,0,0.452,0.034
8,0.7795,8.8183790999974,3,3,1,0,2,0,0.452,0.032
9,0.7995,9.073485900000378,3,3,1,0,2,0,0.452,0.031
10,0.8033,8.878203799999028,3,3,1,0,0,0,0.452,0.029
11,0.8107,9.269061000002694,3,3,1,0,2,0,0.452,0.028
12,0.815,9.033869599999889,3,3,1,0,0,0,0.452,0.027
13,0.8165,9.024887800002034,3,3,1,0,1,0,0.452,0.026
14,0.8204,8.761057599997002,3,3,1,0,1,0,0.452,0.026
15,0.8271,9.174589999998716,3,3,1,0,0,0,0.452,0.025
16,0.8315,9.03653679999843,3,3,1,0,1,0,0.452,0.025
17,0.8236,8.74984029999905,3,3,1,0,1,0,0.452,0.024
18,0.841,9.210779600001842,3,3,1,0,1,0,0.452,0.024
19,0.8328,8.93516450000243,3,3,1,0,1,0,0.452,0.023
20,0.8418,9.41641510000045,3,3,1,0,2,0,0.452,0.023
21,0.8392,8.640167199999269,3,3,1,0,1,0,0.452,0.023
22,0.8421,8.882294600000023,3,3,1,0,3,0,0.452,0.022
23,0.8477,8.919195300000865,3,3,1,0,1,0,0.452,0.024
24,0.8386,9.403596700001799,3,3,1,0,1,0,0.452,0.023
25,0.8518,9.23022420000052,3,3,1,0,3,0,0.452,0.023
26,0.8559,9.45111579999866,3,3,1,0,0,0,0.452,0.023
27,0.8581,9.275956999998016,3,3,1,0,0,0,0.452,0.022
28,0.8582,9.266206500000408,3,3,1,0,0,0,0.452,0.022
29,0.856,8.926984799996717,3,3,1,0,1,0,0.452,0.022
30,0.8608,9.359882000000653,3,3,1,0,0,0,0.452,0.022
31,0.8608,8.790494600001693,3,3,1,0,1,0,0.452,0.022
32,0.8626,9.614438599997811,3,3,1,0,0,0,0.452,0.021
33,0.8593,8.965049200000067,3,3,1,0,1,0,0.452,0.021
34,0.8637,9.153025200001139,3,3,1,0,1,0,0.452,0.021
35,0.8676,9.25408459999744,3,3,1,0,1,0,0.452,0.021
36,0.867,9.215838799998892,3,3,1,0,1,0,0.452,0.021
37,0.8644,9.34954800000196,3,3,1,0,2,0,0.452,0.021
38,0.87,8.69572369999878,3,3,1,0,0,0,0.452,0.021
39,0.8702,9.276824900000065,3,3,1,0,0,0,0.452,0.021
40,0.8684,9.106180999999197,3,3,1,0,1,0,0.452,0.02
41,0.8723,9.194121099997574,3,3,1,0,0,0,0.452,0.02
42,0.8722,8.994557799996983,3,3,1,0,1,0,0.452,0.02
43,0.8725,9.16060650000145,3,3,1,0,0,0,0.452,0.02
44,0.8703,9.012680799998634,3,3,1,0,1,0,0.452,0.02
45,0.874,9.131324400001176,3,3,1,0,1,0,0.452,0.02
46,0.875,9.150935899997421,3,3,1,0,1,0,0.452,0.02
47,0.8759,9.377724399997533,3,3,1,0,0,0,0.452,0.02
48,0.8787,9.389461700000538,3,3,1,0,0,0,0.452,0.02
49,0.878,9.132330600001296,3,3,1,0,2,0,0.452,0.02
