round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1,10.063866500000586,9,0,0,7,0,0,0.0,0.0
1,0.1,10.272787699999753,9,0,0,8,3,3,0.0,0.0
2,0.1819,9.913088799999969,9,0,0,6,6,6,0.0,0.0
3,0.377,10.5714734999965,9,0,0,7,9,7,0.0,0.0
4,0.4445,10.446749599999748,9,0,0,7,8,7,0.089,0.01
5,0.4764,9.632877600000938,9,0,0,7,9,7,0.241,0.04
6,0.5496,10.490881500001706,9,0,0,7,7,7,0.349,0.068
7,0.5858,10.47373449999941,9,0,0,5,8,5,0.431,0.083
8,0.6199,9.85198709999895,9,0,0,7,8,7,0.494,0.111
9,0.5967,10.559966400000121,9,9,3,8,9,8,0.544,0.129
10,0.7015,5.986948300000222,9,9,3,0,3,0,0.544,0.14
11,0.7199,6.490495699999883,9,9,5,0,2,0,0.544,0.146
12,0.7234,5.475736600001255,9,9,5,0,2,0,0.544,0.146
13,0.7397,5.601496100000077,9,9,5,0,3,0,0.544,0.146
14,0.7595,5.612959900001442,9,9,5,0,1,0,0.544,0.143
15,0.7755,5.692854299999453,9,9,5,0,0,0,0.544,0.14
16,0.7699,5.54862520000097,9,9,5,0,2,0,0.544,0.138
17,0.7905,6.059436200001073,9,9,5,0,0,0,0.544,0.135
18,0.7862,5.8515149999984715,9,9,5,0,1,0,0.544,0.134
19,0.8092,5.286868200000754,9,9,5,0,0,0,0.544,0.132
20,0.7819,6.112482700002147,9,9,5,0,1,0,0.544,0.13
21,0.8161,5.219829300000129,9,9,5,0,0,0,0.544,0.129
22,0.815,5.9672367999992275,9,9,5,0,0,0,0.544,0.127
23,0.8268,6.201478900002257,9,9,5,0,1,0,0.544,0.126
24,0.826,5.191884399999253,9,9,5,0,0,0,0.544,0.125
25,0.8324,6.20425830000022,9,9,5,0,0,0,0.544,0.124
26,0.8288,5.30876569999964,9,9,5,0,0,0,0.544,0.123
27,0.8296,5.694148099999438,9,9,5,0,0,0,0.544,0.122
28,0.8362,5.792668800000683,9,9,5,0,1,0,0.544,0.121
29,0.8335,5.512780699998984,9,9,5,0,1,0,0.544,0.121
30,0.8454,6.176504800001567,9,9,5,0,0,0,0.544,0.12
31,0.8217,5.313408800000616,9,9,5,0,1,0,0.544,0.119
32,0.8367,5.650848400000541,9,9,5,0,0,0,0.544,0.119
33,0.8425,5.629526900000201,9,9,5,0,0,0,0.544,0.118
34,0.8513,5.535917000001064,9,9,5,0,0,0,0.544,0.117
35,0.8529,5.440989800001262,9,9,5,0,0,0,0.544,0.117
36,0.8463,5.730673199999728,9,9,5,0,0,0,0.544,0.116
37,0.8459,5.99257590000343,9,9,5,0,1,0,0.544,0.116
38,0.8532,5.29471989999729,9,9,5,0,1,0,0.544,0.116
39,0.8546,5.606366399999388,9,9,5,0,0,0,0.544,0.115
40,0.8542,5.573258199998236,9,9,5,0,1,0,0.544,0.115
41,0.8564,5.275507099999231,9,9,5,0,0,0,0.544,0.114
42,0.8543,5.75277030000143,9,9,5,0,1,0,0.544,0.114
43,0.8622,6.0312620000004245,9,9,5,0,0,0,0.544,0.114
44,0.8567,5.416926500001864,9,9,5,0,1,0,0.544,0.113
45,0.8574,5.525611999997636,9,9,5,0,0,0,0.544,0.113
46,0.8587,6.177425500001846,9,9,5,0,0,0,0.544,0.113
47,0.8603,5.221418599998287,9,9,5,0,0,0,0.544,0.112
48,0.8672,5.734704900001816,9,9,5,0,0,0,0.544,0.112
49,0.8611,5.70942169999762,9,9,5,0,1,0,0.544,0.112
