round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.2865,10.735276800000065,9,0,0,5,7,4,0.778,0.667,0.33466666666666667
1,0.6237,10.870140499999252,9,0,0,6,7,3,0.667,0.714,0.6461111111111111
2,0.7102,10.416140799999994,9,0,0,6,4,2,0.519,0.635,0.8896666666666667
3,0.7449,10.971007300000565,9,0,0,7,3,2,0.472,0.548,0.9348888888888889
4,0.7602,10.74817940000139,9,1,3,7,0,0,0.378,0.438,0.9545555555555556
5,0.7591,9.509214900001098,9,1,3,4,3,2,0.404,0.424,0.9413333333333334
6,0.7779,10.077454099999159,9,1,3,7,0,0,0.359,0.38,0.9692222222222222
7,0.7939,9.654541400001108,9,1,3,5,1,0,0.325,0.364,0.9907777777777778
8,0.799,9.96500399999968,9,1,3,5,0,0,0.299,0.337,0.9846666666666667
9,0.792,9.904254799999762,9,1,3,6,2,2,0.311,0.329,0.985
10,0.8061,10.12125560000095,9,1,3,6,1,1,0.301,0.318,0.9908888888888889
11,0.8172,9.426142999998774,9,1,3,6,0,0,0.283,0.301,0.9942222222222222
12,0.8153,10.278137600000264,9,1,3,5,0,0,0.268,0.286,0.9968888888888889
13,0.8195,9.506253100000322,9,1,3,5,0,0,0.256,0.274,0.9965555555555555
14,0.8267,9.803566399999909,9,1,3,6,0,0,0.244,0.263,0.9966666666666667
15,0.8283,9.128283599999122,9,1,3,6,0,0,0.235,0.254,0.9974444444444445
16,0.8273,9.998819500000536,9,1,3,5,0,0,0.226,0.246,0.9975555555555555
17,0.8293,9.565997499999867,9,1,3,6,0,0,0.219,0.239,0.9968888888888889
18,0.8349,9.649264599998787,9,1,3,7,0,0,0.212,0.232,0.9978888888888889
19,0.8348,9.64502370000082,9,1,3,5,0,0,0.206,0.226,0.9981111111111111
20,0.836,9.506502099999125,9,1,3,6,0,0,0.2,0.221,0.998
21,0.8358,9.821187100000316,9,1,3,5,1,1,0.205,0.218,0.9987777777777778
22,0.839,9.364262200000667,9,1,3,6,1,0,0.2,0.22,0.9984444444444445
23,0.8475,9.97897069999999,9,1,3,5,0,0,0.195,0.215,0.9995555555555555
24,0.843,9.104874700000437,9,1,3,5,0,0,0.191,0.211,0.999
25,0.8485,10.195459099999425,9,1,3,6,1,0,0.187,0.213,0.9998888888888889
26,0.849,9.28094659999988,9,1,3,5,1,1,0.188,0.213,0.9993333333333333
27,0.8531,9.849137299999711,9,1,3,5,0,0,0.184,0.21,0.9993333333333333
28,0.8502,9.213475900000049,9,1,3,7,0,0,0.181,0.206,0.9995555555555555
29,0.8487,9.771617799999149,9,1,3,7,1,1,0.181,0.206,0.9993333333333333
30,0.859,9.142809200000556,9,1,3,6,0,0,0.178,0.203,0.9992222222222222
31,0.8551,9.76644380000107,9,1,3,6,0,0,0.176,0.201,0.9995555555555555
32,0.8508,9.33217390000027,9,1,3,7,1,1,0.18,0.199,0.9994444444444445
33,0.8588,9.99418069999956,9,1,3,7,0,0,0.177,0.197,0.9998888888888889
34,0.8616,9.638952100000097,9,1,3,6,0,0,0.175,0.195,0.9995555555555555
35,0.8622,9.56351209999957,9,1,3,7,0,0,0.172,0.192,0.9998888888888889
36,0.8608,9.479197900000145,9,1,3,6,0,0,0.17,0.19,0.9998888888888889
37,0.865,9.480347199998505,9,1,3,5,0,0,0.168,0.188,1.0
38,0.8631,10.058777700000064,9,1,3,8,0,0,0.166,0.186,0.9997777777777778
39,0.8675,8.983546199999182,9,1,3,5,0,0,0.164,0.185,1.0
40,0.8684,10.077656200001002,9,1,3,7,0,0,0.162,0.183,1.0
41,0.8688,8.700721299999714,9,1,3,6,0,0,0.16,0.181,1.0
42,0.8665,9.96201529999962,9,1,3,6,0,0,0.159,0.18,0.9998888888888889
43,0.8693,9.181391299998722,9,1,3,6,0,0,0.157,0.178,1.0
44,0.8717,9.79464519999965,9,1,3,5,0,0,0.156,0.177,1.0
45,0.8723,9.527069400000983,9,1,3,5,0,0,0.154,0.175,1.0
46,0.8736,9.21743940000124,9,1,3,5,0,0,0.153,0.174,1.0
47,0.8727,9.666076699999394,9,1,3,6,0,0,0.151,0.173,1.0
48,0.8744,9.185287800000879,9,1,3,5,0,0,0.15,0.172,1.0
49,0.8757,9.925838099999964,9,1,3,4,0,0,0.149,0.17,0.9998888888888889
