round,acc,t_round_s,n_malicious,asr
0,0.3983,5.370182600003318,6,0.5134444444444445
1,0.5772,4.905851700008498,6,0.10877777777777778
2,0.705,4.844963200011989,6,0.3307777777777778
3,0.7151,4.916210900002625,6,0.38466666666666666
4,0.7463,4.941146400000434,6,0.6026666666666667
5,0.7549,4.956980399991153,6,0.7731111111111111
6,0.7723,5.038636699988274,6,0.8286666666666667
7,0.7753,4.886754299994209,6,0.891
8,0.7873,4.88544909999473,6,0.9053333333333333
9,0.7936,4.971447799995076,6,0.9225555555555556
10,0.798,4.919960300001549,6,0.9352222222222222
11,0.8061,4.876953500002855,6,0.9416666666666667
12,0.8102,4.962841100001242,6,0.9397777777777778
13,0.8172,4.953082499996526,6,0.9454444444444444
14,0.8186,5.046180599994841,6,0.9527777777777777
15,0.8232,4.921537599992007,6,0.9562222222222222
16,0.8284,4.891291600011755,6,0.9578888888888889
17,0.8317,4.944645299998228,6,0.9621111111111111
18,0.8348,4.929580299998634,6,0.9644444444444444
19,0.8361,4.894537100000889,6,0.9636666666666667
20,0.8393,4.88570329999493,6,0.9727777777777777
21,0.8415,4.897905699996045,6,0.9703333333333334
22,0.8416,4.871059500001138,6,0.9755555555555555
23,0.8472,4.840126299997792,6,0.9794444444444445
24,0.8502,4.964632300005178,6,0.9814444444444445
25,0.8482,4.91588960000081,6,0.9808888888888889
26,0.8526,4.925499000004493,6,0.9826666666666667
27,0.8512,4.990976099987165,6,0.9824444444444445
28,0.8547,4.805834899991169,6,0.9825555555555555
29,0.8585,4.870769500004826,6,0.9817777777777777
30,0.8562,4.916696000000229,6,0.9828888888888889
31,0.8602,4.857596999994712,6,0.9843333333333333
32,0.8592,4.8700679000030505,6,0.9866666666666667
33,0.8614,4.8816337999887764,6,0.9854444444444445
34,0.8615,4.856502599999658,6,0.9871111111111112
35,0.8626,4.832254300010391,6,0.9868888888888889
36,0.8637,4.855327099998249,6,0.9878888888888889
37,0.8639,4.868319100001827,6,0.985
38,0.8679,4.820105599996168,6,0.9912222222222222
39,0.8668,4.027175900002476,6,0.989
40,0.8667,4.025906100010616,6,0.9882222222222222
41,0.8693,3.9874071999947773,6,0.9926666666666667
42,0.8679,4.921814400004223,6,0.9874444444444445
43,0.87,4.8970152999972925,6,0.9922222222222222
44,0.8711,4.514489599998342,6,0.9923333333333333
45,0.8722,3.7973085999983596,6,0.993
46,0.8723,3.424296299999696,6,0.9935555555555555
47,0.8718,3.426023099993472,6,0.9928888888888889
48,0.8744,4.0314133999927435,6,0.9933333333333333
49,0.8758,4.9363719999964815,6,0.9943333333333333
