round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.2781,40.596966600001906,6,0,0,5,4,4,0.833,0.292
1,0.2233,39.57477410000138,6,0,0,5,2,2,0.667,0.208
2,0.4898,40.168177900002775,6,0,0,5,4,4,0.722,0.236
3,0.2723,39.52600520000124,6,0,0,6,4,0,0.542,0.302
4,0.1,39.65463979999913,6,0,3,6,4,0,0.433,0.342
5,0.1,35.75968570000259,6,0,3,5,0,0,0.361,0.301
6,0.1,35.73357509999914,6,0,3,6,0,0,0.31,0.273
7,0.1,35.84396200000265,6,0,3,5,0,0,0.271,0.251
8,0.1,36.30432639999708,6,0,3,5,0,0,0.241,0.234
9,0.1,36.64075120000052,6,0,3,5,0,0,0.217,0.221
10,0.1,37.23843820000184,6,0,3,4,0,0,0.197,0.21
11,0.1,36.62400660000276,6,0,3,5,0,0,0.181,0.201
12,0.1,36.554382800000894,6,0,3,5,0,0,0.167,0.193
13,0.1,36.736064700002316,6,0,3,5,0,0,0.155,0.186
14,0.1,36.73457359999884,6,0,3,5,0,0,0.144,0.181
15,0.1,38.014708199996676,6,0,3,6,0,0,0.135,0.176
16,0.1,38.650583099999494,6,0,3,6,0,0,0.127,0.171
17,0.1,37.451164599999174,6,0,3,5,0,0,0.12,0.167
18,0.1,37.37866089999807,6,0,3,4,0,0,0.114,0.164
19,0.1,38.23482420000073,6,0,3,4,0,0,0.108,0.16
20,0.1,37.58793430000151,6,0,3,5,0,0,0.103,0.158
21,0.1,37.58531619999849,6,0,3,6,0,0,0.098,0.155
22,0.1,37.75290490000043,6,0,3,5,0,0,0.094,0.153
23,0.1,37.92513350000081,6,0,3,5,0,0,0.09,0.15
24,0.1,37.97682690000147,6,0,3,6,0,0,0.087,0.148
25,0.1,38.20895759999985,6,0,3,6,0,0,0.083,0.146
26,0.1,38.52537510000184,6,0,3,6,0,0,0.08,0.145
27,0.1,38.87463850000131,6,0,3,3,0,0,0.077,0.143
28,0.1,37.64423900000111,6,0,3,5,0,0,0.075,0.142
29,0.1,36.81916270000147,6,0,3,5,0,0,0.072,0.14
