round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.286,34.649387299999944,9,0,0,5,7,4,0.0,0.0,0.3342222222222222
1,0.6259,34.16294959999868,9,0,0,6,7,3,0.0,0.0,0.6403333333333333
2,0.7071,34.1938713999989,9,0,0,6,3,2,0.0,0.0,0.8518888888888889
3,0.7497,34.05876569999964,9,0,0,7,5,3,0.028,0.048,0.9288888888888889
4,0.7603,34.22758799999792,9,0,0,7,1,0,0.022,0.038,0.962
5,0.7681,33.77091740000105,9,0,0,6,1,1,0.019,0.032,0.9685555555555555
6,0.7828,33.71995300000344,9,0,0,6,2,1,0.016,0.027,0.9798888888888889
7,0.7902,34.61234159999731,9,0,0,6,2,1,0.014,0.024,0.9897777777777778
8,0.7913,33.71928910000133,9,0,0,7,4,3,0.012,0.021,0.9828888888888889
9,0.7961,34.00748069999827,9,0,0,5,1,0,0.011,0.019,0.9936666666666667
10,0.8061,33.92860060000021,9,0,0,8,2,1,0.01,0.017,0.9952222222222222
11,0.8101,33.45479129999876,9,0,0,7,1,1,0.009,0.016,0.9911111111111112
12,0.8167,33.92074700000012,9,0,0,6,0,0,0.009,0.015,0.9938888888888889
13,0.8219,33.474720700000034,9,0,0,6,0,0,0.008,0.014,0.994
14,0.8175,33.76707969999916,9,0,0,7,1,0,0.007,0.013,0.9964444444444445
15,0.8285,33.613856800002395,9,0,0,7,1,1,0.007,0.012,0.9967777777777778
16,0.8298,33.46168319999924,9,0,0,7,1,0,0.007,0.011,0.9977777777777778
17,0.8343,33.866361600001255,9,0,0,7,0,0,0.006,0.011,0.9968888888888889
18,0.8362,34.27855199999976,9,0,0,6,0,0,0.006,0.01,0.9972222222222222
19,0.8359,34.55235470000116,9,0,0,6,1,1,0.006,0.01,0.9982222222222222
20,0.8391,34.78856100000121,9,0,0,8,0,0,0.005,0.009,0.9973333333333333
21,0.8438,34.13240669999868,9,0,0,7,0,0,0.005,0.009,0.9985555555555555
22,0.8423,33.743078999996214,9,0,0,7,1,1,0.005,0.008,0.9987777777777778
23,0.8461,33.18130020000535,9,0,0,8,1,1,0.005,0.008,0.9985555555555555
24,0.8466,33.77470259999973,9,0,0,6,0,0,0.004,0.008,0.999
25,0.8507,33.231965999999375,9,0,0,7,1,0,0.004,0.007,0.9997777777777778
26,0.8503,33.541784600005485,9,0,0,7,1,0,0.004,0.007,0.9995555555555555
27,0.8554,33.81774040000164,9,0,0,6,0,0,0.004,0.007,0.9992222222222222
28,0.8541,35.02289269999892,9,0,0,6,0,0,0.004,0.007,0.9994444444444445
29,0.8577,34.85873139999603,9,0,0,7,0,0,0.004,0.006,0.9997777777777778
30,0.8566,34.69335819999833,9,0,0,8,1,1,0.004,0.006,0.9995555555555555
31,0.8539,35.92903910000314,9,0,0,8,1,1,0.003,0.006,0.9995555555555555
32,0.8604,35.63910190000024,9,0,0,6,0,0,0.003,0.006,0.9996666666666667
33,0.8596,34.93982530000358,9,0,0,7,0,0,0.003,0.006,0.9997777777777778
34,0.861,35.35447230000136,9,0,0,7,0,0,0.003,0.005,0.9997777777777778
35,0.8616,35.7251832999973,9,0,0,6,1,1,0.003,0.005,0.9998888888888889
36,0.8641,36.18550410000171,9,0,0,8,1,1,0.003,0.005,0.9995555555555555
37,0.8645,36.20611330000247,9,0,0,6,0,0,0.003,0.005,0.9997777777777778
38,0.8654,35.519971499998064,9,0,0,8,0,0,0.003,0.005,0.9998888888888889
39,0.8676,34.51713799999561,9,0,0,6,1,1,0.003,0.005,0.9997777777777778
40,0.8662,34.039139100001194,9,0,0,6,0,0,0.003,0.005,0.9998888888888889
41,0.8688,34.30080070000258,9,0,0,6,0,0,0.003,0.005,0.9998888888888889
42,0.8712,35.082957300001,9,0,0,6,1,0,0.003,0.004,1.0
43,0.8693,35.34547910000401,9,0,0,6,0,0,0.003,0.004,0.9998888888888889
44,0.8707,34.62474629999633,9,0,0,7,0,0,0.002,0.004,0.9998888888888889
45,0.87,36.37522709999757,9,0,0,6,0,0,0.002,0.004,1.0
46,0.8721,35.32210180000402,9,0,0,6,0,0,0.002,0.004,0.9998888888888889
47,0.8718,34.96979709999869,9,0,0,6,0,0,0.002,0.004,1.0
48,0.8725,35.569937799999025,9,0,0,7,1,1,0.002,0.004,1.0
49,0.875,36.84788960000151,9,0,0,7,0,0,0.002,0.004,0.9998888888888889
