round,acc,t_round_s,n_malicious
0,0.2472,12.102004599999418,9
1,0.4356,12.321444999999585,9
2,0.5173,12.31292670000039,9
3,0.5662,12.62669090000054,9
4,0.62,12.317866299999878,9
5,0.6154,12.547378000001117,9
6,0.5723,12.403815300000133,9
7,0.6321,12.597023500000432,9
8,0.6071,12.469479999999749,9
9,0.6279,12.321891600000527,9
10,0.5979,12.674532199998794,9
11,0.6376,12.293409199999587,9
12,0.6028,12.635171600000831,9
13,0.603,12.255947899999228,9
14,0.6283,12.665689199999179,9
15,0.6493,12.427005399998961,9
16,0.672,12.61347029999888,9
17,0.6169,12.364994900000966,9
18,0.6434,12.24209129999872,9
19,0.6598,12.640546599999652,9
20,0.6783,12.428542499999821,9
21,0.6735,12.594206200001281,9
22,0.6226,12.356714500001544,9
23,0.6753,12.642641300000832,9
24,0.6428,12.200647200001185,9
25,0.6662,12.659753199999614,9
26,0.644,12.268738999999186,9
27,0.6642,12.385491000000911,9
28,0.6403,12.513047800001004,9
29,0.6568,12.317261999998664,9
30,0.6606,12.608999500000209,9
31,0.636,12.275611499999286,9
32,0.6451,12.71736460000102,9
33,0.6543,12.329976500001067,9
34,0.6694,12.561136899999838,9
35,0.65,12.277636499999062,9
36,0.6667,12.570850000000064,9
37,0.6617,12.388282300000355,9
38,0.6241,12.345263299999715,9
39,0.6498,12.704848899998979,9
40,0.6379,12.301914499999839,9
41,0.6718,12.630697700000383,9
42,0.6401,12.40455219999967,9
43,0.6732,12.60142050000104,9
44,0.6619,12.435636399999566,9
45,0.622,12.615869299999758,9
46,0.6461,12.19241299999885,9
47,0.6429,12.47787960000096,9
48,0.6652,12.639947400000892,9
49,0.6321,12.41397969999889,9
