round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.2964,10.320343699999285,9,0,0,6,6,6,1.0,0.429,0.0
1,0.6763,10.514308399999209,9,0,0,7,7,7,1.0,0.5,0.02022222222222222
2,0.6877,10.455877300000793,9,0,0,7,4,3,0.852,0.444,0.15788888888888888
3,0.7269,10.453203900000517,9,0,0,5,6,5,0.889,0.44,0.04211111111111111
4,0.7381,10.092701400000806,9,8,5,6,5,4,0.867,0.429,0.14422222222222222
5,0.7582,5.8233780999999,9,8,5,1,0,0,0.856,0.39,0.05333333333333334
6,0.7806,5.9102585000000545,9,8,5,1,0,0,0.848,0.363,0.08955555555555555
7,0.7891,5.890627400000085,9,8,5,1,1,0,0.842,0.361,0.09477777777777778
8,0.794,6.163029199999073,9,8,5,1,0,0,0.837,0.343,0.11388888888888889
9,0.8042,5.715589899999031,9,8,5,1,0,0,0.833,0.329,0.13266666666666665
10,0.8109,5.929503900000782,9,8,5,1,0,0,0.83,0.317,0.162
11,0.8166,5.8392203000003065,9,8,5,1,0,0,0.828,0.307,0.18455555555555556
12,0.8174,5.831310300000041,9,8,5,1,1,0,0.826,0.31,0.29133333333333333
13,0.8253,5.800845699999627,9,8,5,1,1,0,0.824,0.312,0.35844444444444445
14,0.8271,5.8195911000002525,9,8,5,1,0,0,0.822,0.305,0.39411111111111113
15,0.8302,5.949334999999337,9,8,5,1,0,0,0.821,0.298,0.44255555555555554
16,0.8297,5.729369700000461,9,8,5,1,0,0,0.82,0.292,0.5248888888888888
17,0.836,5.912388000000647,9,8,5,1,0,0,0.819,0.287,0.5512222222222222
18,0.844,5.821206599999641,9,8,5,1,0,0,0.818,0.283,0.639
19,0.8397,5.817415899999105,9,8,5,1,0,0,0.817,0.279,0.658
20,0.8505,5.915783200000078,9,8,5,1,0,0,0.816,0.275,0.6955555555555556
21,0.8472,5.91632109999955,9,8,5,1,0,0,0.815,0.271,0.7166666666666667
22,0.8486,5.803084900000613,9,8,5,1,0,0,0.814,0.268,0.732
23,0.8488,6.069621599999664,9,8,5,1,0,0,0.814,0.265,0.7757777777777778
24,0.8506,5.878669400000945,9,8,5,1,0,0,0.813,0.263,0.7798888888888889
25,0.8562,6.080258500000127,9,8,5,1,0,0,0.813,0.26,0.7952222222222223
26,0.8557,6.091501999999309,9,8,5,1,0,0,0.812,0.258,0.8068888888888889
27,0.858,6.105742100000498,9,8,5,1,0,0,0.812,0.256,0.8124444444444444
28,0.8618,6.358627100000376,9,8,5,1,0,0,0.811,0.254,0.804
29,0.8607,6.234663200000796,9,8,5,1,0,0,0.811,0.252,0.8367777777777777
30,0.8655,5.975715000000491,9,8,5,1,0,0,0.811,0.251,0.8573333333333333
31,0.8644,6.263012399998843,9,8,5,1,0,0,0.81,0.249,0.83
32,0.8624,6.087518599999385,9,8,5,1,0,0,0.81,0.248,0.8565555555555555
33,0.8698,6.110965699999724,9,8,5,1,0,0,0.81,0.246,0.8688888888888889
34,0.8639,5.961488599999939,9,8,5,1,1,0,0.81,0.249,0.8508888888888889
35,0.871,5.859690999999657,9,8,5,1,0,0,0.809,0.248,0.8874444444444445
36,0.8739,5.82150300000103,9,8,5,1,0,0,0.809,0.246,0.8891111111111111
37,0.872,6.168505999999979,9,8,5,1,0,0,0.809,0.245,0.8956666666666667
38,0.8708,5.963017900001432,9,8,5,1,0,0,0.809,0.244,0.8932222222222223
39,0.8755,6.215073700001085,9,8,5,1,0,0,0.808,0.243,0.9011111111111111
40,0.8779,6.170661300000575,9,8,5,1,0,0,0.808,0.242,0.9017777777777778
41,0.8772,5.9469901000011305,9,8,5,1,0,0,0.808,0.241,0.9073333333333333
42,0.8775,6.366171299998314,9,8,5,1,0,0,0.808,0.24,0.906
43,0.8758,6.009841400000369,9,8,5,1,0,0,0.808,0.239,0.9114444444444444
44,0.8756,6.3386685000004945,9,8,5,1,0,0,0.807,0.238,0.9025555555555556
45,0.8808,6.016186800001378,9,8,5,1,0,0,0.807,0.237,0.9113333333333333
46,0.8787,6.092485999999553,9,8,5,1,0,0,0.807,0.236,0.9158888888888889
47,0.8831,6.248687299999801,9,8,5,1,0,0,0.807,0.236,0.9295555555555556
48,0.8799,6.234362700000929,9,8,5,1,0,0,0.807,0.235,0.9227777777777778
49,0.8853,6.111480600000505,9,8,5,1,0,0,0.807,0.234,0.9302222222222222
