round,acc,t_round_s,n_malicious,asr
0,0.1515,5.419346899987431,6,0.9835555555555555
1,0.583,4.990043400001014,6,0.09422222222222222
2,0.6542,4.869076300004963,6,0.26644444444444443
3,0.7065,4.8683005000057165,6,0.26311111111111113
4,0.7377,4.861221799990744,6,0.4093333333333333
5,0.7455,4.898233799991431,6,0.439
6,0.7554,4.89895850000903,6,0.493
7,0.7651,4.866105599998264,6,0.7378888888888889
8,0.7549,4.855117300001439,6,0.8166666666666667
9,0.7826,4.8564287000044715,6,0.8308888888888889
10,0.778,4.8419847000041045,6,0.9042222222222223
11,0.7936,4.776718699999037,6,0.9108888888888889
12,0.7931,4.853226099992753,6,0.9226666666666666
13,0.8067,4.91210940000019,6,0.9385555555555556
14,0.8043,5.0354088000021875,6,0.9342222222222222
15,0.811,4.915809500002069,6,0.9376666666666666
16,0.8172,4.9220826999953715,6,0.9454444444444444
17,0.8244,4.898987200009287,6,0.9551111111111111
18,0.8249,4.9512397999933455,6,0.9457777777777778
19,0.8315,4.947804900002666,6,0.9462222222222222
20,0.8236,4.9023345000023255,6,0.964
21,0.8349,4.930619500009925,6,0.9543333333333334
22,0.8407,4.908600899987505,6,0.9738888888888889
23,0.8341,4.927444999993895,6,0.9735555555555555
24,0.8431,4.882591299989144,6,0.9747777777777777
25,0.8387,4.907863100001123,6,0.9714444444444444
26,0.8465,4.925647299998673,6,0.9758888888888889
27,0.8497,4.989195399990422,6,0.9818888888888889
28,0.8518,4.8942268999962835,6,0.983
29,0.8528,4.885425500004203,6,0.9863333333333333
30,0.85,4.833196299994597,6,0.984
31,0.8558,4.909859500010498,6,0.9861111111111112
32,0.8542,4.898091900002328,6,0.9898888888888889
33,0.8556,4.915376899996772,6,0.9911111111111112
34,0.8576,4.873990699998103,6,0.9932222222222222
35,0.8582,4.901507899994613,6,0.9918888888888889
36,0.86,4.8642477999965195,6,0.9935555555555555
37,0.8603,4.768584799996461,6,0.9881111111111112
38,0.8598,4.908865199991851,6,0.9967777777777778
39,0.8624,4.915017099992838,6,0.9924444444444445
40,0.8657,4.998836999991909,6,0.9947777777777778
41,0.8634,4.878876100003254,6,0.9953333333333333
42,0.8657,4.911789499994484,6,0.9891111111111112
43,0.8625,4.867682099997182,6,0.9921111111111112
44,0.8677,4.929586600002949,6,0.9943333333333333
45,0.8678,4.933431600002223,6,0.9945555555555555
46,0.8676,4.373464500007685,6,0.9946666666666667
47,0.8669,3.142583699998795,6,0.9946666666666667
48,0.8704,2.686895300008473,6,0.9937777777777778
49,0.8678,2.914860699995188,6,0.9956666666666667
