round,acc,t_round_s,n_malicious,asr
0,0.3586,6.04218679999758,3,0.309
1,0.6796,5.552523700011079,3,0.020888888888888887
2,0.6805,5.439523000008194,3,0.16544444444444445
3,0.6771,5.427667700001621,3,0.021555555555555557
4,0.5654,5.461725799992564,3,0.3521111111111111
5,0.7018,5.413090599991847,3,0.035333333333333335
6,0.739,5.405621900004917,3,0.2773333333333333
7,0.7514,5.427948299999116,3,0.08744444444444445
8,0.7195,5.4824876000056975,3,0.389
9,0.768,5.447273400000995,3,0.1527777777777778
10,0.7309,5.42446629999904,3,0.5132222222222222
11,0.7624,5.393815699993866,3,0.36077777777777775
12,0.778,5.443548700000974,3,0.643
13,0.7637,5.458864600004745,3,0.5968888888888889
14,0.7398,5.448453900011373,3,0.7408888888888889
15,0.7756,5.479936000003363,3,0.7445555555555555
16,0.7555,5.429680299988831,3,0.814
17,0.7438,5.443972600012785,3,0.8595555555555555
18,0.7936,5.4631179999996675,3,0.8744444444444445
19,0.783,5.433871800007182,3,0.8737777777777778
20,0.7954,5.488582899997709,3,0.9025555555555556
21,0.7761,5.4505192000069655,3,0.9182222222222223
22,0.7863,5.444526199993561,3,0.9333333333333333
23,0.7894,5.4806812000024365,3,0.9277777777777778
24,0.7941,5.488659599999664,3,0.9467777777777778
25,0.7855,5.450943300005747,3,0.9232222222222223
26,0.8199,5.425458700003219,3,0.9557777777777777
27,0.7902,5.536626000000979,3,0.9341111111111111
28,0.8512,5.491732499998761,3,0.9612222222222222
29,0.8308,5.461900700000115,3,0.9486666666666667
30,0.8151,5.454297100004624,3,0.9714444444444444
31,0.8389,4.3720039000036195,3,0.9528888888888889
32,0.8134,4.381596300008823,3,0.9855555555555555
33,0.8128,4.374800100005814,3,0.9507777777777778
34,0.8526,5.188570500002243,3,0.9732222222222222
35,0.8577,5.307560900007957,3,0.9708888888888889
36,0.8571,5.293289499997627,3,0.9868888888888889
37,0.8193,5.287753399999929,3,0.963
38,0.8507,5.2635267000005115,3,0.9906666666666667
39,0.8543,5.327562399994349,3,0.9733333333333334
40,0.8516,4.594935799992527,3,0.9928888888888889
41,0.8614,4.237021399996593,3,0.9804444444444445
42,0.8228,3.2825267000007443,3,0.9954444444444445
43,0.8601,3.346728399992571,3,0.9782222222222222
44,0.8365,3.9194157000019914,3,0.9972222222222222
45,0.8614,4.786427099999855,3,0.971
46,0.866,4.909115899994504,3,0.9984444444444445
47,0.8613,4.951640299987048,3,0.9835555555555555
48,0.8217,4.938404600005015,3,0.9982222222222222
49,0.8722,4.982360299996799,3,0.992
