round,acc,t_round_s,n_malicious,asr
0,0.4575,11.11650980000013,3,0.2897777777777778
1,0.5936,10.740922699999828,3,0.05588888888888889
2,0.7014,10.898392400000375,3,0.06133333333333333
3,0.7307,10.77817159999995,3,0.06533333333333333
4,0.7594,10.33484159999989,3,0.058
5,0.77,10.411755600000106,3,0.04644444444444444
6,0.7816,10.594609600000695,3,0.052222222222222225
7,0.7912,10.332488500000181,3,0.06211111111111111
8,0.7961,10.458393400000205,3,0.044
9,0.8018,10.480805099999998,3,0.054
10,0.808,10.038957400000072,3,0.05177777777777778
11,0.8096,10.157504599999811,3,0.05488888888888889
12,0.8216,10.463166900000033,3,0.05355555555555556
13,0.8207,10.252095899999404,3,0.06077777777777778
14,0.8315,10.684651700000359,3,0.047
15,0.8301,10.57498250000026,3,0.06366666666666666
16,0.8349,10.621996200000467,3,0.05688888888888889
17,0.8333,10.638577699999587,3,0.06644444444444444
18,0.8392,10.416168299999299,3,0.05644444444444444
19,0.8436,10.454123600000457,3,0.06055555555555556
20,0.8463,10.748197599999912,3,0.06855555555555555
21,0.8488,10.25612000000001,3,0.07088888888888889
22,0.853,9.990137099999629,3,0.07177777777777777
23,0.8543,10.367207700000108,3,0.06955555555555555
24,0.8569,11.19553630000064,3,0.07311111111111111
25,0.8582,11.298994300000231,3,0.07377777777777778
26,0.8553,10.687760200000412,3,0.0801111111111111
27,0.8615,10.932742200000575,3,0.0748888888888889
28,0.861,10.713161200000286,3,0.08155555555555556
29,0.8622,10.443175899999915,3,0.07888888888888888
30,0.8587,10.618705500000033,3,0.08722222222222223
31,0.8635,10.547815199999604,3,0.08866666666666667
32,0.8664,10.268827599999895,3,0.09311111111111112
33,0.8666,10.884871999999632,3,0.09366666666666666
34,0.8688,10.586574799999653,3,0.10211111111111111
35,0.8694,10.789480000000367,3,0.1058888888888889
36,0.8702,11.164986599999793,3,0.11222222222222222
37,0.8684,10.46747250000044,3,0.12344444444444444
38,0.8707,10.394771299999775,3,0.11722222222222223
39,0.869,10.29918170000019,3,0.13766666666666666
40,0.8705,10.451095399999758,3,0.13311111111111112
41,0.8743,11.060129299999971,3,0.14255555555555555
42,0.8716,10.612500100000034,3,0.13755555555555554
43,0.8743,10.47976000000017,3,0.16033333333333333
44,0.8739,10.636496300000545,3,0.16033333333333333
45,0.8737,10.564969399999427,3,0.17577777777777778
46,0.8756,10.43909480000002,3,0.18622222222222223
47,0.8741,10.680905599999278,3,0.18288888888888888
48,0.8751,10.239401599999837,3,0.21966666666666668
49,0.8773,10.510976100000335,3,0.2157777777777778
