round,acc,t_round_s,n_malicious,asr
0,0.1716,12.228861899999174,9,0.9985555555555555
1,0.5658,12.338074399998732,9,0.26555555555555554
2,0.6301,12.212602200001129,9,0.6315555555555555
3,0.6703,12.604740200000379,9,0.7006666666666667
4,0.7389,12.316273000000365,9,0.8567777777777777
5,0.745,12.253723400001036,9,0.9303333333333333
6,0.772,12.384427400000277,9,0.9554444444444444
7,0.7783,12.23418429999947,9,0.9732222222222222
8,0.7896,12.487354900000355,9,0.9801111111111112
9,0.7934,12.39231160000054,9,0.9826666666666667
10,0.8019,12.097791500000312,9,0.9915555555555555
11,0.8051,12.118782699999429,9,0.9916666666666667
12,0.8095,12.017541100001836,9,0.993
13,0.817,12.340690900000482,9,0.9948888888888889
14,0.8207,11.844312300003367,9,0.9958888888888889
15,0.8241,11.952666999997746,9,0.9965555555555555
16,0.8288,12.314486400002352,9,0.9964444444444445
17,0.8316,11.863002199999755,9,0.9965555555555555
18,0.8325,12.239276100001007,9,0.997
19,0.8327,11.808497300000454,9,0.997
20,0.8414,12.110279199998331,9,0.9982222222222222
21,0.8393,12.01838399999906,9,0.9987777777777778
22,0.8437,12.038696999999956,9,0.9984444444444445
23,0.8474,12.657830500000273,9,0.9986666666666667
24,0.8495,11.869964500001515,9,0.9987777777777778
25,0.8497,12.074637800000346,9,0.9988888888888889
26,0.8488,11.946803799997724,9,0.9991111111111111
27,0.852,11.7935851000002,9,0.9988888888888889
28,0.8551,12.057398299999477,9,0.9996666666666667
29,0.8545,12.124898400001257,9,0.9994444444444445
30,0.8551,12.202067500002158,9,0.9994444444444445
31,0.8558,11.93338820000281,9,0.9995555555555555
32,0.8602,11.787815300001967,9,0.9996666666666667
33,0.8594,13.488370499999291,9,0.9994444444444445
34,0.8615,12.870975899997575,9,0.9998888888888889
35,0.8638,13.24880480000138,9,0.9997777777777778
36,0.864,12.467647500001476,9,1.0
37,0.8663,11.988707600001362,9,0.9998888888888889
38,0.8667,12.512953099998413,9,0.9998888888888889
39,0.8672,11.781184100000246,9,1.0
40,0.8677,12.054513499999302,9,1.0
41,0.87,11.87281190000067,9,1.0
42,0.8697,11.831123700001626,9,1.0
43,0.8681,11.935738199998013,9,1.0
44,0.8686,11.797187600001052,9,0.9997777777777778
45,0.8708,11.748615900000004,9,0.9998888888888889
46,0.8721,11.735587399998622,9,0.9998888888888889
47,0.87,12.076162099998328,9,0.9998888888888889
48,0.8733,12.147607999999309,9,0.9998888888888889
49,0.874,12.135211000000709,9,0.9998888888888889
