round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.4009,27.595012300000235,6,0,0,5,7,5,0.0,0.0
1,0.4705,27.63378990000092,6,0,0,6,9,6,0.0,0.0
2,0.6502,27.60093720000077,6,0,0,5,8,5,0.0,0.0
3,0.7255,28.324005799999213,6,0,0,6,7,6,0.25,0.073
4,0.7599,27.96072920000006,6,0,0,5,6,5,0.4,0.075
5,0.7654,27.586866400000872,6,6,0,4,5,4,0.5,0.062
6,0.7855,22.91955760000019,6,6,0,0,2,0,0.5,0.054
7,0.8003,22.683399200001077,6,6,0,0,0,0,0.5,0.047
8,0.808,23.066378100000293,6,6,0,0,1,0,0.5,0.042
9,0.8089,22.803529300001173,6,6,0,0,2,0,0.5,0.037
10,0.8174,22.50733460000083,6,6,0,0,1,0,0.5,0.034
11,0.8139,22.517750799999703,6,6,0,0,2,0,0.5,0.031
12,0.8253,22.333009500000117,6,6,0,0,2,0,0.5,0.029
13,0.8304,22.901591499999995,6,6,0,0,1,0,0.5,0.03
14,0.8364,22.437083700000585,6,6,0,0,0,0,0.5,0.028
15,0.8363,22.45045990000108,6,6,0,0,1,0,0.5,0.026
16,0.8361,22.556218400000944,6,6,0,0,1,0,0.5,0.025
17,0.8443,22.69158830000015,6,6,0,0,0,0,0.5,0.023
18,0.8463,22.675218700000187,6,6,0,0,0,0,0.5,0.022
19,0.8512,22.595772399999987,6,6,0,0,0,0,0.5,0.021
20,0.8469,22.74399170000106,6,6,0,0,1,0,0.5,0.02
21,0.8532,22.409306699999433,6,6,0,0,1,0,0.5,0.019
22,0.8554,22.649385900000198,6,6,0,0,0,0,0.5,0.018
23,0.8608,22.522640999999567,6,6,0,0,0,0,0.5,0.017
24,0.8597,22.32115689999955,6,6,0,0,1,0,0.5,0.017
25,0.8613,22.78715749999901,6,6,0,0,0,0,0.5,0.016
26,0.8644,22.394699700000274,6,6,0,0,0,0,0.5,0.015
27,0.862,22.377955800000564,6,6,0,0,1,0,0.5,0.015
28,0.8674,22.514086600000155,6,6,0,0,0,0,0.5,0.014
29,0.8702,22.281974600000467,6,6,0,0,0,0,0.5,0.014
30,0.8701,22.736944700000095,6,6,0,0,0,0,0.5,0.013
31,0.8727,22.547695499999463,6,6,0,0,0,0,0.5,0.013
32,0.8712,22.299047900000005,6,6,0,0,1,0,0.5,0.013
33,0.8745,22.548551300000327,6,6,0,0,0,0,0.5,0.012
34,0.8754,22.423474200000783,6,6,0,0,0,0,0.5,0.012
35,0.8701,22.28844349999963,6,6,0,0,1,0,0.5,0.012
36,0.8781,22.704518700000335,6,6,0,0,1,0,0.5,0.011
37,0.8773,22.700654800000848,6,6,0,0,0,0,0.5,0.011
38,0.8785,22.43977900000027,6,6,0,0,0,0,0.5,0.011
39,0.8798,22.810070099998484,6,6,0,0,0,0,0.5,0.01
40,0.8811,23.296425999998974,6,6,0,0,0,0,0.5,0.01
41,0.8803,24.175048699999024,6,6,0,0,1,0,0.5,0.01
42,0.8827,23.300539600000775,6,6,0,0,0,0,0.5,0.01
43,0.8819,22.478378800000428,6,6,0,0,0,0,0.5,0.009
44,0.8819,22.627563300000475,6,6,0,0,1,0,0.5,0.009
45,0.8805,22.40740100000039,6,6,0,0,1,0,0.5,0.009
46,0.8846,22.54799180000009,6,6,0,0,0,0,0.5,0.009
47,0.8867,22.53885739999896,6,6,0,0,0,0,0.5,0.009
48,0.8862,22.3547209999997,6,6,0,0,0,0,0.5,0.009
49,0.8884,22.370982799999183,6,6,0,0,0,0,0.5,0.008
