round,acc,t_round_s,n_malicious,asr
0,0.2391,5.672569399990607,9,0.918
1,0.5217,5.149976999993669,9,0.21255555555555555
2,0.5729,5.057162099998095,9,0.6285555555555555
3,0.5701,5.071929999990971,9,0.5774444444444444
4,0.6623,5.082910400000401,9,0.9693333333333334
5,0.6501,5.032366700004786,9,0.917
6,0.6898,5.056242300008307,9,0.9951111111111111
7,0.6971,5.048742700004368,9,0.8992222222222223
8,0.7129,5.059972899995046,9,0.9981111111111111
9,0.7022,5.097011400008341,9,0.938
10,0.7208,5.111451899996609,9,0.9998888888888889
11,0.7135,5.079451800003881,9,0.9747777777777777
12,0.7518,5.038685699997586,9,1.0
13,0.7299,5.0380739999964135,9,0.9951111111111111
14,0.7463,5.1540944000007585,9,1.0
15,0.7444,5.061324599999352,9,0.9988888888888889
16,0.7696,5.082853599989903,9,0.9986666666666667
17,0.7278,5.135341699991841,9,0.9997777777777778
18,0.7681,5.124277599999914,9,0.9991111111111111
19,0.7368,5.090577499999199,9,0.9991111111111111
20,0.7674,5.0995073999947635,9,0.9997777777777778
21,0.7631,5.1189871999959,9,0.9908888888888889
22,0.7941,5.036313299991889,9,0.9998888888888889
23,0.7729,5.079488700008369,9,0.9927777777777778
24,0.8006,5.107797899996513,9,0.9997777777777778
25,0.8012,5.029430900001898,9,0.9994444444444445
26,0.8216,5.043117799999891,9,0.9995555555555555
27,0.7785,5.195401700009825,9,0.9988888888888889
28,0.8086,5.06119029999536,9,0.9996666666666667
29,0.8042,5.0998027000023285,9,0.9927777777777778
30,0.8269,4.938196600007359,9,1.0
31,0.8009,4.263881899998523,9,0.9698888888888889
32,0.8445,4.171121699997457,9,1.0
33,0.8262,4.166281599987997,9,0.9972222222222222
34,0.8432,4.177771300004679,9,1.0
35,0.8391,4.172494899990852,9,0.9974444444444445
36,0.8261,4.467940699993051,9,1.0
37,0.8483,5.110151800006861,9,0.9887777777777778
38,0.842,5.106034099997487,9,1.0
39,0.848,5.09106459999748,9,0.9991111111111111
40,0.853,5.235335000004852,9,1.0
41,0.8518,4.2111787000030745,9,1.0
42,0.8463,3.646427900006529,9,1.0
43,0.8378,3.550050799996825,9,1.0
44,0.8388,3.4819470000074944,9,1.0
45,0.8419,3.3840752000105567,9,1.0
46,0.8375,3.531706199995824,9,1.0
47,0.8439,4.133942699991167,9,1.0
48,0.8304,5.032500200002687,9,0.9998888888888889
49,0.8515,5.092091600003187,9,1.0
