round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.3644,32.21419799999785,6,0,0,5,6,3,0.0,0.0,0.11411111111111111
1,0.6123,32.25580719999925,6,0,0,5,9,5,0.0,0.0,0.14655555555555555
2,0.6668,32.31227779999972,6,0,0,5,7,4,0.0,0.0,0.09688888888888889
3,0.7286,32.246428400001605,6,0,0,6,1,0,0.0,0.01,0.2594444444444444
4,0.7567,31.9037238000019,6,0,0,6,4,2,0.0,0.017,0.5198888888888888
5,0.761,32.034278499999346,6,0,0,5,3,0,0.0,0.014,0.7996666666666666
6,0.7675,31.499386499999673,6,0,0,5,5,3,0.0,0.012,0.8336666666666667
7,0.7724,31.5249210999973,6,0,0,4,5,2,0.0,0.016,0.8827777777777778
8,0.7849,31.558509200000117,6,0,0,5,2,1,0.0,0.014,0.9133333333333333
9,0.7944,32.74953870000172,6,0,0,6,1,0,0.0,0.013,0.9201111111111111
10,0.8044,32.05135479999808,6,0,0,6,1,0,0.0,0.011,0.9366666666666666
11,0.8137,32.326127699998324,6,0,0,6,2,2,0.0,0.01,0.932
12,0.8069,31.913945200001763,6,0,0,5,2,1,0.0,0.01,0.9342222222222222
13,0.8118,31.949421400000574,6,0,0,5,1,0,0.0,0.009,0.9513333333333334
14,0.8239,33.704940600000555,6,0,0,4,4,1,0.0,0.011,0.9297777777777778
15,0.8248,34.50022650000028,6,0,0,5,0,0,0.0,0.01,0.949
16,0.8292,33.94373919999998,6,0,0,5,1,0,0.0,0.01,0.9523333333333334
17,0.8275,33.80434640000021,6,0,0,6,3,2,0.0,0.009,0.958
18,0.832,33.70737640000152,6,0,0,5,1,0,0.0,0.009,0.9725555555555555
19,0.8379,33.86200169999938,6,0,0,4,0,0,0.0,0.008,0.9582222222222222
20,0.8385,33.41052119999949,6,0,0,5,1,1,0.0,0.008,0.9641111111111111
21,0.8437,33.20781630000056,6,0,0,6,2,1,0.0,0.008,0.9633333333333334
22,0.8469,34.03157780000038,6,0,0,6,3,3,0.0,0.007,0.9682222222222222
23,0.8498,33.64600960000098,6,0,0,6,2,1,0.0,0.007,0.9682222222222222
24,0.851,33.487568000000465,6,0,0,5,1,0,0.0,0.007,0.9621111111111111
25,0.8522,33.60096340000018,6,0,0,5,0,0,0.0,0.006,0.9728888888888889
26,0.8539,33.38368730000002,6,0,0,5,1,0,0.0,0.006,0.9785555555555555
27,0.8576,33.578646000001754,6,0,0,5,0,0,0.0,0.006,0.9737777777777777
28,0.8603,33.28716050000003,6,0,0,5,0,0,0.0,0.006,0.9821111111111112
29,0.8588,33.71506690000024,6,0,0,6,0,0,0.0,0.006,0.9768888888888889
30,0.8594,33.75255119999929,6,0,0,6,0,0,0.0,0.005,0.9804444444444445
31,0.8618,33.96359450000091,6,0,0,6,1,0,0.0,0.005,0.9853333333333333
32,0.8646,33.41111160000219,6,0,0,5,0,0,0.0,0.005,0.9875555555555555
33,0.865,33.777619200001936,6,0,0,4,0,0,0.0,0.005,0.9795555555555555
34,0.865,34.275115899999946,6,0,0,5,1,1,0.0,0.005,0.9836666666666667
35,0.8662,34.55763070000103,6,0,0,6,1,1,0.0,0.005,0.9873333333333333
36,0.8654,34.101415400000405,6,0,0,5,2,0,0.0,0.005,0.9905555555555555
37,0.8671,33.714868199997,6,0,0,5,0,0,0.0,0.004,0.988
38,0.8703,33.083402500000375,6,0,0,5,0,0,0.0,0.004,0.988
39,0.8704,33.654952899996715,6,0,0,5,0,0,0.0,0.004,0.988
40,0.8699,33.61145420000685,6,0,0,5,1,1,0.0,0.004,0.9857777777777778
41,0.8719,33.47875189999468,6,0,0,5,1,1,0.0,0.004,0.9888888888888889
42,0.8697,34.049956299997575,6,0,0,5,1,0,0.0,0.004,0.9924444444444445
43,0.8695,35.40159560000029,6,0,0,5,2,0,0.0,0.004,0.9951111111111111
44,0.8766,33.870836100002634,6,0,0,5,0,0,0.0,0.004,0.9913333333333333
45,0.8756,34.9703737000018,6,0,0,3,0,0,0.0,0.004,0.9908888888888889
46,0.877,35.27749179999955,6,0,0,4,0,0,0.0,0.004,0.9922222222222222
47,0.8774,35.246699200004514,6,0,0,4,1,1,0.0,0.003,0.9904444444444445
48,0.8673,35.077685800002655,6,0,0,5,2,1,0.0,0.003,0.9908888888888889
49,0.8794,34.895653100000345,6,0,0,6,0,0,0.0,0.003,0.9928888888888889
