round,acc,t_round_s,n_malicious,asr
0,0.2127,12.307519299999512,9,0.9908888888888889
1,0.5619,11.774909199999456,9,0.2591111111111111
2,0.6378,11.93312109999988,9,0.45911111111111114
3,0.6718,12.099246099999618,9,0.539
4,0.7362,11.564686400000028,9,0.7411111111111112
5,0.7475,11.322199700000056,9,0.8767777777777778
6,0.7707,11.261009400000148,9,0.9308888888888889
7,0.7786,11.35215579999931,9,0.9585555555555556
8,0.7863,11.431611700000758,9,0.97
9,0.7926,11.869578999999248,9,0.9732222222222222
10,0.8015,11.41267229999994,9,0.9862222222222222
11,0.804,11.139926700000615,9,0.9877777777777778
12,0.8081,11.24352959999942,9,0.9897777777777778
13,0.8179,11.390591399999721,9,0.9925555555555555
14,0.8171,12.023940500000208,9,0.9947777777777778
15,0.8237,11.50016400000004,9,0.9946666666666667
16,0.8266,11.489721899999495,9,0.995
17,0.8291,11.941120899999987,9,0.9962222222222222
18,0.8308,11.717298300000039,9,0.9961111111111111
19,0.8317,11.573465500000566,9,0.9962222222222222
20,0.84,11.373821399999542,9,0.9974444444444445
21,0.8383,11.336453300000358,9,0.9975555555555555
22,0.8425,11.26430419999997,9,0.9975555555555555
23,0.8459,11.699297099999967,9,0.9976666666666667
24,0.8481,11.292360800000097,9,0.9977777777777778
25,0.8492,11.113000400000601,9,0.9983333333333333
26,0.8493,11.254207800000586,9,0.9985555555555555
27,0.8529,11.218807299999753,9,0.9983333333333333
28,0.8535,11.657423699999526,9,0.9993333333333333
29,0.8537,11.198589700000412,9,0.999
30,0.8534,11.427657299999737,9,0.999
31,0.8543,11.201056599999902,9,0.999
32,0.8603,11.171481299999868,9,0.9995555555555555
33,0.8586,12.036802599999646,9,0.9993333333333333
34,0.8607,11.35473120000006,9,0.9997777777777778
35,0.8624,11.798575700000583,9,0.9996666666666667
36,0.8636,11.081979200000205,9,0.9997777777777778
37,0.8654,11.229367099999763,9,0.9997777777777778
38,0.8647,11.78592750000007,9,0.9996666666666667
39,0.8655,11.239595000000008,9,0.9997777777777778
40,0.8682,11.220793799999228,9,0.9997777777777778
41,0.8689,11.214775000000373,9,0.9997777777777778
42,0.8679,11.330025299999761,9,0.9997777777777778
43,0.8691,12.014258000000154,9,1.0
44,0.8674,11.50775320000048,9,0.9995555555555555
45,0.8696,11.768867800000407,9,0.9998888888888889
46,0.8713,11.47814389999985,9,0.9998888888888889
47,0.8704,11.537932500000352,9,0.9997777777777778
48,0.8741,11.86004309999953,9,0.9998888888888889
49,0.8727,11.614191200000278,9,0.9998888888888889
