round,acc,t_round_s,n_malicious
0,0.3779,10.11226059999899,6
1,0.6803,10.211995899997419,6
2,0.6697,10.19395899999654,6
3,0.7434,10.209998400001496,6
4,0.747,10.146696100004192,6
5,0.771,10.213036700006342,6
6,0.7826,10.384858799996437,6
7,0.7892,10.124908199999481,6
8,0.795,10.218486400000984,6
9,0.8032,10.211940799999866,6
10,0.8154,10.288381900005334,6
11,0.8199,10.223484000001918,6
12,0.8229,10.340609500002756,6
13,0.8285,10.193255099999078,6
14,0.8333,10.325800999999046,6
15,0.8367,10.227742200004286,6
16,0.8373,10.307005800001207,6
17,0.841,10.25979119999829,6
18,0.8433,10.26533339999878,6
19,0.8472,10.278808700000809,6
20,0.8463,10.63067520000186,6
21,0.8511,10.632227900001453,6
22,0.8455,10.680586399997992,6
23,0.8549,10.94967799999722,6
24,0.8508,10.461361299996497,6
25,0.855,10.340447700000368,6
26,0.856,10.525282900001912,6
27,0.8553,10.36144229999627,6
28,0.8572,10.204690999999002,6
29,0.8575,10.357651899998018,6
30,0.8598,10.174288200003502,6
31,0.861,10.658819199998106,6
32,0.8583,10.938268400001107,6
33,0.8636,10.886653900000965,6
34,0.857,10.943875099997967,6
35,0.867,10.590826799998467,6
36,0.8616,10.816503100002592,6
37,0.868,10.74346389999846,6
38,0.8603,10.723679600007017,6
39,0.8698,10.899155899998732,6
40,0.8518,10.617829900002107,6
41,0.872,10.87143510000169,6
42,0.87,10.595895800004655,6
43,0.8732,10.622090100005153,6
44,0.8709,10.653551700001117,6
45,0.8716,10.544152499998745,6
46,0.8755,10.656513499998255,6
47,0.8734,10.566543900000397,6
48,0.8774,10.659275199999684,6
49,0.8745,10.468085599997721,6
