round,acc,t_round_s,n_malicious,asr
0,0.4219,9.393593700006022,3,0.12233333333333334
1,0.5662,9.354278200000408,3,0.027666666666666666
2,0.709,9.526433099992573,3,0.07988888888888888
3,0.7086,9.593479200004367,3,0.07466666666666667
4,0.7514,9.383541499992134,3,0.11755555555555555
5,0.7616,9.42343819999951,3,0.16444444444444445
6,0.7736,9.572818600005121,3,0.22377777777777777
7,0.78,9.440155699994648,3,0.30466666666666664
8,0.7887,9.643556399998488,3,0.37177777777777776
9,0.796,9.515028100009658,3,0.45055555555555554
10,0.8007,9.42378360001021,3,0.5498888888888889
11,0.8103,9.527132899995195,3,0.6052222222222222
12,0.8126,9.588894499989692,3,0.6367777777777778
13,0.8189,9.438738999990164,3,0.6782222222222222
14,0.8193,9.636699599999702,3,0.7436666666666667
15,0.8271,9.446444400004111,3,0.7613333333333333
16,0.8255,9.524082200005068,3,0.7696666666666667
17,0.8328,9.591552199999569,3,0.8144444444444444
18,0.8369,9.28391769999871,3,0.8127777777777778
19,0.8371,9.586682699999074,3,0.8327777777777777
20,0.8412,9.648853000006056,3,0.8477777777777777
21,0.8439,9.555157899987535,3,0.8488888888888889
22,0.8452,9.50019279999833,3,0.8514444444444444
23,0.8495,9.548755900003016,3,0.8595555555555555
24,0.8534,9.466411100002006,3,0.8698888888888889
25,0.8514,9.454141099995468,3,0.8656666666666667
26,0.8532,9.626207299996167,3,0.8748888888888889
27,0.854,9.382606200000737,3,0.879
28,0.857,9.363675400003558,3,0.8795555555555555
29,0.8583,9.454629899992142,3,0.8772222222222222
30,0.8584,9.412328699996579,3,0.8883333333333333
31,0.8606,9.490925199992489,3,0.8881111111111111
32,0.8592,9.495736800003215,3,0.893
33,0.864,9.539303300000029,3,0.8945555555555555
34,0.8621,9.701935499993851,3,0.8974444444444445
35,0.8636,9.534469299993361,3,0.8974444444444445
36,0.8648,9.581012499998906,3,0.9006666666666666
37,0.8652,9.470448299995041,3,0.9023333333333333
38,0.8669,9.63787959999172,3,0.9147777777777778
39,0.8659,9.435834399992018,3,0.9168888888888889
40,0.8698,9.618587200006004,3,0.9137777777777778
41,0.8713,9.490519200000563,3,0.9211111111111111
42,0.8704,9.529580100002931,3,0.919
43,0.8719,9.501292599990848,3,0.9258888888888889
44,0.8736,9.583631099987542,3,0.9258888888888889
45,0.8753,9.521101300008013,3,0.9321111111111111
46,0.8768,9.510044099995866,3,0.9312222222222222
47,0.8751,9.44369590000133,3,0.9321111111111111
48,0.8766,9.777133099996718,3,0.9352222222222222
49,0.8763,9.867056400005822,3,0.9337777777777778
