round,acc,t_round_s,n_malicious,asr
0,0.3457,12.23524499999985,3,0.33066666666666666
1,0.6431,12.44549840000036,3,0.02688888888888889
2,0.722,12.309528699999646,3,0.05722222222222222
3,0.7425,12.93351740000071,3,0.04022222222222222
4,0.7572,13.554131499997311,3,0.06055555555555556
5,0.7716,12.764876800003549,3,0.06766666666666667
6,0.7757,12.016569299998082,3,0.08377777777777778
7,0.7897,12.224125400000048,3,0.08044444444444444
8,0.7949,11.839720200001466,3,0.109
9,0.8053,11.981547699997463,3,0.12333333333333334
10,0.811,11.676268200000777,3,0.16011111111111112
11,0.8146,11.618399200000567,3,0.19566666666666666
12,0.8176,12.12974309999845,3,0.21866666666666668
13,0.8211,11.837589300001127,3,0.25233333333333335
14,0.8256,11.992788200001087,3,0.31077777777777776
15,0.8298,11.768970100001752,3,0.36466666666666664
16,0.8336,11.762854200002039,3,0.48388888888888887
17,0.84,12.282451800001581,3,0.525
18,0.8375,11.94088980000015,3,0.5673333333333334
19,0.8425,11.981859900002746,3,0.6054444444444445
20,0.8468,11.860902200001874,3,0.6458888888888888
21,0.8485,11.717095499996503,3,0.6796666666666666
22,0.8503,12.135790899999847,3,0.7143333333333334
23,0.8516,12.057682299997396,3,0.7068888888888889
24,0.852,11.697185699998954,3,0.7632222222222222
25,0.8587,11.638491000001522,3,0.7593333333333333
26,0.8563,11.767049099998985,3,0.7883333333333333
27,0.857,12.016475399999763,3,0.7965555555555556
28,0.8599,12.243199900000036,3,0.818
29,0.8588,11.718297399998846,3,0.8135555555555556
30,0.8642,11.680416700000933,3,0.8341111111111111
31,0.863,11.49636780000219,3,0.8583333333333333
32,0.8652,11.761539999999513,3,0.8713333333333333
33,0.8678,12.046110899998894,3,0.8881111111111111
34,0.87,11.5626314000001,3,0.8824444444444445
35,0.8682,11.542458899999474,3,0.892
36,0.8708,11.341279400003259,3,0.8997777777777778
37,0.8715,11.259969800001272,3,0.9077777777777778
38,0.8744,12.135730800000601,3,0.9152222222222223
39,0.8733,11.650401800001418,3,0.9161111111111111
40,0.8755,11.567493700000341,3,0.9234444444444444
41,0.8771,11.513286099998368,3,0.928
42,0.8781,11.696255300001212,3,0.9308888888888889
43,0.8774,12.265401700002258,3,0.9361111111111111
44,0.8803,11.338802700000087,3,0.9392222222222222
45,0.8801,11.165318999999727,3,0.9408888888888889
46,0.8819,11.236525600001187,3,0.9414444444444444
47,0.8824,11.291659400001663,3,0.9464444444444444
48,0.8821,12.099512500000856,3,0.946
49,0.8849,11.244653599998855,3,0.9524444444444444
