round,acc,t_round_s,n_malicious
0,0.3325,9.965851699991617,3
1,0.6091,9.438084200024605,3
2,0.661,9.347729599976446,3
3,0.5952,9.40993019999587,3
4,0.701,9.377284099988174,3
5,0.6463,9.46500619998551,3
6,0.7412,9.373280800005887,3
7,0.7238,9.453147099993657,3
8,0.7772,9.433508899994195,3
9,0.7273,9.549816499988083,3
10,0.7909,9.418753699981607,3
11,0.7486,9.480786200001603,3
12,0.8303,9.42920850001974,3
13,0.7803,9.47502220000024,3
14,0.8376,9.515056799980812,3
15,0.8164,9.418740599998273,3
16,0.8484,9.510589100013021,3
17,0.8277,9.41014159997576,3
18,0.8486,9.445794500003103,3
19,0.8481,9.459963900008006,3
20,0.8555,9.398083300009603,3
21,0.84,9.406112499971641,3
22,0.8578,9.605771500006085,3
23,0.8372,9.425160400016466,3
24,0.8484,9.485510099999374,3
25,0.8423,9.486504400003469,3
26,0.8576,9.49857160000829,3
27,0.8349,9.619411799998488,3
28,0.8561,9.527637599996524,3
29,0.8433,9.470736899995245,3
30,0.8523,9.363459399988642,3
31,0.8357,9.465571600012481,3
32,0.8578,9.432740900025237,3
33,0.841,9.490845299995271,3
34,0.8442,9.483816000021761,3
35,0.8525,9.533305899996776,3
36,0.8608,9.41242430001148,3
37,0.8556,9.437858999997843,3
38,0.8593,9.437956100009615,3
39,0.8471,9.361931399995228,3
40,0.8645,9.481914200005122,3
41,0.8569,9.40407660001074,3
42,0.8649,9.43554760000552,3
43,0.8583,9.433960199996363,3
44,0.8664,9.500615500001004,3
45,0.8775,9.005468700022902,3
46,0.8672,8.546114199998556,3
47,0.8778,9.45486160001019,3
48,0.8572,8.393386999989161,3
49,0.8678,9.1328909000149,3
