round,acc,t_round_s,n_malicious
0,0.2891,10.759353999997984,9
1,0.5096,10.565124799999467,9
2,0.6504,10.243805000001885,9
3,0.6276,10.214349300000322,9
4,0.7293,10.25567239999873,9
5,0.7129,10.423353700000007,9
6,0.7418,10.385123799998837,9
7,0.7652,10.385997900000802,9
8,0.7075,10.288882400000148,9
9,0.7762,10.279862100000173,9
10,0.5029,10.28670620000048,9
11,0.7881,10.129000000000815,9
12,0.5657,10.970576699997764,9
13,0.8051,10.219085799999448,9
14,0.5582,10.407514400001673,9
15,0.8051,10.211819399999513,9
16,0.6241,10.30456850000337,9
17,0.8138,10.291943999996874,9
18,0.5812,10.483328999998776,9
19,0.8212,10.859018999999535,9
20,0.5158,10.255374899999879,9
21,0.8228,10.246317400000407,9
22,0.4765,9.988226400000713,9
23,0.8324,10.607931100003043,9
24,0.4565,10.332643800000369,9
25,0.8331,10.84571959999812,9
26,0.3769,10.28724350000266,9
27,0.8366,10.236201200001233,9
28,0.5844,10.192650999997568,9
29,0.8443,10.413363900002878,9
30,0.5576,10.38413230000151,9
31,0.8473,11.379328299997724,9
32,0.4367,12.175580300001457,9
33,0.8482,12.470378300000448,9
34,0.551,12.931659199999558,9
35,0.8528,12.593890000000101,9
36,0.5857,13.163158999999723,9
37,0.8541,12.61702040000091,9
38,0.5543,12.63592509999944,9
39,0.8583,12.715966599997046,9
40,0.5333,12.2128741000015,9
41,0.8575,10.926973000001453,9
42,0.4956,11.879868399999395,9
43,0.8589,11.059216599998763,9
44,0.5158,10.731780900001468,9
45,0.8617,10.374230999997962,9
46,0.5848,10.156748999997944,9
47,0.8641,10.771632200001477,9
48,0.5318,10.50547860000006,9
49,0.8644,10.323053099997196,9
