round,acc,t_round_s,n_malicious,asr
0,0.2153,9.832695999997668,6,0.8814444444444445
1,0.6445,10.120604199997615,6,0.06111111111111111
2,0.7072,10.245288699996308,6,0.23955555555555555
3,0.7379,10.432627799993497,6,0.26033333333333336
4,0.7508,10.475426400007564,6,0.5207777777777778
5,0.7754,10.404147399996873,6,0.7077777777777777
6,0.7781,10.338830000007874,6,0.762
7,0.7933,10.285463500011247,6,0.8098888888888889
8,0.8006,10.453566600001068,6,0.862
9,0.8106,10.275735799994436,6,0.8815555555555555
10,0.815,10.479183500006911,6,0.9041111111111111
11,0.8197,10.264111700002104,6,0.92
12,0.8236,10.181015699999989,6,0.9328888888888889
13,0.8242,10.142749299993739,6,0.934
14,0.8304,10.467296899994835,6,0.9454444444444444
15,0.8348,10.318041400008951,6,0.9488888888888889
16,0.8367,10.3492394000059,6,0.9612222222222222
17,0.8422,10.398264300005394,6,0.9582222222222222
18,0.84,10.394481800001813,6,0.9656666666666667
19,0.8458,10.557027300004847,6,0.9687777777777777
20,0.8451,10.539783699990949,6,0.9731111111111111
21,0.851,10.485859099993831,6,0.9742222222222222
22,0.8527,10.302298199996585,6,0.977
23,0.8553,10.26479859999381,6,0.9734444444444444
24,0.8549,10.30527230000007,6,0.9825555555555555
25,0.8599,10.34856860000582,6,0.9805555555555555
26,0.861,10.424026599997887,6,0.9836666666666667
27,0.8591,10.289650000006077,6,0.9808888888888889
28,0.8624,10.303404599995702,6,0.9848888888888889
29,0.8586,10.241190400003688,6,0.9823333333333333
30,0.8654,10.197395600000164,6,0.9851111111111112
31,0.8647,10.39540589999524,6,0.9894444444444445
32,0.866,10.234407800002373,6,0.9895555555555555
33,0.8699,10.323344999997062,6,0.9914444444444445
34,0.8712,10.26069439999992,6,0.9903333333333333
35,0.8707,10.351885800002492,6,0.9924444444444445
36,0.8735,10.290954199997941,6,0.9921111111111112
37,0.875,10.598034199996619,6,0.9936666666666667
38,0.8765,10.25155359999917,6,0.9947777777777778
39,0.8767,10.380775700003142,6,0.9938888888888889
40,0.8752,10.473392199986847,6,0.9952222222222222
41,0.8786,10.470965300002717,6,0.9946666666666667
42,0.8791,10.407838300001458,6,0.9953333333333333
43,0.8801,10.42292019999877,6,0.9953333333333333
44,0.881,10.396224700001767,6,0.9953333333333333
45,0.88,10.441949200001545,6,0.9956666666666667
46,0.8824,10.324735899994266,6,0.9955555555555555
47,0.883,10.452870299995993,6,0.9958888888888889
48,0.8843,10.233632999996189,6,0.9957777777777778
49,0.8841,10.344787800000631,6,0.9965555555555555
