round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.1977,35.717860500000825,9,0,0,7,8,5,0.0,0.0,0.9617777777777777
1,0.6328,37.53257389999635,9,0,0,8,7,5,0.0,0.0,0.6802222222222222
2,0.6353,36.271501099996385,9,0,0,6,7,3,0.0,0.0,0.9592222222222222
3,0.7061,35.68412050000188,9,0,0,7,4,3,0.0,0.06,0.9576666666666667
4,0.7353,34.13711889999831,9,0,0,7,4,3,0.022,0.076,0.9552222222222222
5,0.7537,34.112659400001576,9,0,1,7,2,0,0.019,0.071,0.9847777777777778
6,0.7607,34.21326119999867,9,0,1,6,2,1,0.016,0.065,0.9838888888888889
7,0.773,34.294711700000335,9,0,1,6,3,1,0.014,0.06,0.9824444444444445
8,0.778,34.26889030000166,9,0,1,6,3,2,0.012,0.056,0.9832222222222222
9,0.7853,34.19371669999964,9,0,1,7,1,0,0.011,0.052,0.9903333333333333
10,0.7953,36.177483800005575,9,0,1,6,0,0,0.01,0.05,0.9897777777777778
11,0.8009,34.16188669999974,9,0,1,7,1,1,0.009,0.048,0.9911111111111112
12,0.7953,34.17060479999782,9,0,1,7,5,3,0.009,0.046,0.9941111111111111
13,0.8103,35.71228279999923,9,0,1,7,4,2,0.008,0.044,0.9947777777777778
14,0.8185,35.000658299999486,9,0,1,6,2,1,0.007,0.046,0.9937777777777778
15,0.816,33.099847799996496,9,0,1,7,0,0,0.007,0.045,0.9944444444444445
16,0.8273,33.252230999998574,9,0,1,7,1,0,0.007,0.043,0.9966666666666667
17,0.8242,32.29648559999623,9,0,1,6,0,0,0.006,0.042,0.9957777777777778
18,0.832,33.03418049999891,9,0,1,7,0,0,0.006,0.041,0.9966666666666667
19,0.8235,33.147098199995526,9,0,1,6,2,2,0.006,0.04,0.9943333333333333
20,0.8346,32.64064390000567,9,0,1,6,2,2,0.005,0.04,0.9973333333333333
21,0.8272,32.60061210000276,9,0,1,7,1,1,0.005,0.039,0.9953333333333333
22,0.8388,32.76843479999661,9,0,1,7,3,3,0.005,0.038,0.9947777777777778
23,0.837,32.880816799995955,9,0,1,7,2,1,0.005,0.038,0.9975555555555555
24,0.8436,32.871060799996485,9,0,1,7,1,0,0.004,0.037,0.9973333333333333
25,0.8439,32.74578669999755,9,0,1,5,1,0,0.004,0.037,0.9977777777777778
26,0.849,32.631194100002176,9,0,1,7,0,0,0.004,0.036,0.9977777777777778
27,0.8484,33.430367599998135,9,0,1,6,0,0,0.004,0.036,0.9974444444444445
28,0.8471,32.00374110000121,9,0,1,5,3,2,0.004,0.035,0.9974444444444445
29,0.8485,33.305913500000315,9,0,1,6,1,1,0.004,0.035,0.9976666666666667
30,0.8516,32.64940289999504,9,0,1,6,2,1,0.004,0.035,0.9975555555555555
31,0.8548,33.23797619999823,9,0,1,5,1,0,0.003,0.034,0.9988888888888889
32,0.8579,32.174383300000045,9,0,1,7,1,0,0.003,0.034,0.999
33,0.8578,32.97704099999828,9,0,1,8,1,1,0.003,0.034,0.9985555555555555
34,0.8575,33.046591099999205,9,0,1,5,1,0,0.003,0.033,0.999
35,0.8599,32.622678200001246,9,0,1,6,1,0,0.003,0.033,0.999
36,0.8591,32.51291189999756,9,0,1,7,0,0,0.003,0.033,0.9988888888888889
37,0.864,32.899798099999316,9,0,1,7,2,1,0.003,0.033,0.9994444444444445
38,0.8604,32.54176810000354,9,0,1,5,2,0,0.003,0.032,0.9993333333333333
39,0.8619,33.032042800005,9,0,1,7,1,0,0.003,0.032,0.9992222222222222
40,0.8653,33.27221730000019,9,0,1,7,1,1,0.003,0.032,0.9991111111111111
41,0.8675,32.488345099998696,9,0,1,6,1,0,0.003,0.032,0.9991111111111111
42,0.8664,33.464812600002915,9,0,1,7,1,1,0.003,0.032,0.9994444444444445
43,0.8673,33.54486090000137,9,0,1,6,0,0,0.003,0.031,0.9991111111111111
44,0.8678,33.87557579999702,9,0,1,7,1,0,0.002,0.031,0.9992222222222222
45,0.8719,32.26331200000277,9,0,1,6,0,0,0.002,0.031,0.9993333333333333
46,0.8694,32.93082249999861,9,0,1,6,1,0,0.002,0.031,0.9995555555555555
47,0.8698,32.66127360000246,9,0,1,8,1,1,0.002,0.031,0.9995555555555555
48,0.8706,32.473437199994805,9,0,1,7,1,0,0.002,0.031,0.9994444444444445
49,0.8729,33.36004440000397,9,0,1,7,0,0,0.002,0.03,0.9996666666666667
