round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.4304,9.781154600001173,3,0,0,3,5,1,0.333,0.519
1,0.5414,9.149202599999626,3,0,0,2,9,2,0.667,0.704
2,0.6558,9.358855500000573,3,0,0,3,4,3,0.778,0.58
3,0.7345,9.302418900000703,3,0,0,2,4,2,0.833,0.519
4,0.7366,9.606127099999867,3,3,5,3,5,3,0.867,0.504
5,0.7664,7.53456449999976,3,3,5,0,4,0,0.867,0.519
6,0.7548,7.70821369999976,3,3,5,0,3,0,0.867,0.513
7,0.7749,7.488897299999735,3,3,5,0,2,0,0.867,0.495
8,0.7842,7.14163870000084,3,3,5,0,0,0,0.867,0.457
9,0.7901,7.571914799998922,3,3,5,0,2,0,0.867,0.448
10,0.8072,7.600138699999661,3,3,5,0,1,0,0.867,0.431
11,0.8026,7.436628999999812,3,3,5,0,0,0,0.867,0.407
12,0.804,7.36019430000124,3,3,5,0,2,0,0.867,0.405
13,0.8162,7.351143699999739,3,3,5,0,1,0,0.867,0.394
14,0.7951,7.988050599999042,3,3,5,0,2,0,0.867,0.393
15,0.8262,7.161593400000129,3,3,5,0,0,0,0.867,0.377
16,0.8161,7.330904800001008,3,3,5,0,0,0,0.867,0.364
17,0.8308,7.611725800001295,3,3,5,0,0,0,0.867,0.352
18,0.8283,7.423151400000279,3,3,5,0,0,0,0.867,0.341
19,0.8357,7.741189600001235,3,3,5,0,1,0,0.867,0.337
20,0.8282,7.506656799998382,3,3,5,0,1,0,0.867,0.333
21,0.8295,7.683938100000887,3,3,5,0,1,0,0.867,0.33
22,0.8342,7.679377299999032,3,3,5,0,1,0,0.867,0.327
23,0.8448,7.113765800000692,3,3,5,0,0,0,0.867,0.319
24,0.8465,7.713056599999618,3,3,5,0,1,0,0.867,0.317
25,0.8515,7.793662899999617,3,3,5,0,0,0,0.867,0.311
26,0.8519,7.388267599999381,3,3,5,0,0,0,0.867,0.305
27,0.8566,7.730694799998673,3,3,5,0,0,0,0.867,0.299
28,0.855,7.306867299999794,3,3,5,0,1,0,0.867,0.298
29,0.8546,7.621920199999295,3,3,5,0,3,0,0.867,0.304
30,0.8518,7.261178699998709,3,3,5,0,2,0,0.867,0.306
31,0.8549,7.279822500000591,3,3,5,0,2,0,0.867,0.308
32,0.8593,8.180295000000115,3,3,5,0,0,0,0.867,0.303
33,0.8651,7.224525300000096,3,3,5,0,0,0,0.867,0.298
34,0.8645,7.537900199999058,3,3,5,0,0,0,0.867,0.294
35,0.8626,7.56694939999943,3,3,5,0,2,0,0.867,0.296
36,0.866,7.489703700000973,3,3,5,0,0,0,0.867,0.292
37,0.8674,7.601926399998774,3,3,5,0,0,0,0.867,0.288
38,0.8647,7.162026899999546,3,3,5,0,1,0,0.867,0.288
39,0.8692,7.608533599999646,3,3,5,0,1,0,0.867,0.287
40,0.8688,7.664718100000755,3,3,5,0,0,0,0.867,0.284
41,0.867,7.536127800000031,3,3,5,0,1,0,0.867,0.283
42,0.8639,7.227985699999408,3,3,5,0,1,0,0.867,0.283
43,0.8717,7.781099399999221,3,3,5,0,0,0,0.867,0.28
44,0.8737,7.397599500000069,3,3,5,0,0,0,0.867,0.277
45,0.8733,7.527682599999025,3,3,5,0,0,0,0.867,0.275
46,0.8713,7.618235399999321,3,3,5,0,1,0,0.867,0.274
47,0.8753,7.813474900000074,3,3,5,0,0,0,0.867,0.272
48,0.8752,7.3733040999995865,3,3,5,0,0,0,0.867,0.269
49,0.8753,7.232020600000396,3,3,5,0,0,0,0.867,0.267
