round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.3469,10.047930700000506,6,0,0,5,6,4,0.833,0.542,0.025666666666666667
1,0.4449,9.995863199999803,6,0,0,6,9,6,0.917,0.708,0.0011111111111111111
2,0.6938,10.091128600000957,6,0,0,5,5,3,0.833,0.625,0.08655555555555555
3,0.7379,9.793130099998962,6,0,0,6,4,3,0.75,0.562,0.078
4,0.7572,9.835668499999883,6,4,5,5,5,4,0.767,0.533,0.115
5,0.7794,7.220262799999546,6,4,5,2,1,1,0.767,0.486,0.0768888888888889
6,0.7817,7.080827600000703,6,4,5,2,0,0,0.743,0.44,0.14666666666666667
7,0.7511,7.100729199999478,6,4,5,2,2,0,0.725,0.438,0.22366666666666668
8,0.7757,7.187972199999422,6,4,5,2,1,0,0.711,0.421,0.28944444444444445
9,0.8029,7.173803699999553,6,4,5,2,0,0,0.7,0.396,0.41555555555555557
10,0.8117,7.413469299999633,6,4,5,2,1,0,0.691,0.386,0.5498888888888889
11,0.8155,7.5758524000011676,6,4,5,2,2,1,0.697,0.385,0.5818888888888889
12,0.824,7.412816699999894,6,4,6,2,1,0,0.69,0.378,0.668
13,0.8243,6.961455599999681,6,4,6,2,0,0,0.683,0.365,0.7067777777777777
14,0.8289,6.815938300000198,6,4,6,2,1,0,0.678,0.362,0.7915555555555556
15,0.8258,6.7102496000006795,6,4,6,2,1,0,0.673,0.359,0.8193333333333334
16,0.8395,6.641306600000462,6,4,6,1,0,0,0.669,0.349,0.8041111111111111
17,0.8407,6.694918400000461,6,4,6,2,0,0,0.665,0.34,0.8266666666666667
18,0.8463,6.738462900000741,6,4,6,2,0,0,0.661,0.333,0.8636666666666667
19,0.8463,6.805579300000318,6,4,6,2,0,0,0.658,0.326,0.8715555555555555
20,0.8524,7.005908400000408,6,4,6,2,0,0,0.656,0.319,0.8805555555555555
21,0.847,6.598469100001239,6,4,6,2,0,0,0.653,0.314,0.8826666666666667
22,0.8584,6.864615700000286,6,4,6,2,0,0,0.651,0.308,0.8937777777777778
23,0.8565,6.959355999999389,6,4,6,2,0,0,0.649,0.303,0.9066666666666666
24,0.8565,7.162034200000562,6,4,6,2,0,0,0.647,0.299,0.915
25,0.8614,6.812270399999761,6,4,6,2,0,0,0.645,0.295,0.9253333333333333
26,0.8622,6.697344399999565,6,4,6,2,0,0,0.643,0.291,0.9222222222222223
27,0.8629,6.845614899999418,6,4,6,2,0,0,0.642,0.288,0.9232222222222223
28,0.8678,7.2555183000004035,6,4,6,2,0,0,0.64,0.284,0.9276666666666666
29,0.8683,7.284872799998993,6,4,6,2,0,0,0.639,0.281,0.9352222222222222
30,0.8681,7.4351313000006485,6,4,6,2,0,0,0.638,0.278,0.9441111111111111
31,0.8732,7.223187300000063,6,4,6,2,0,0,0.636,0.276,0.9465555555555556
32,0.8726,7.114565199999561,6,4,6,1,0,0,0.635,0.273,0.9474444444444444
33,0.8691,7.319543699999485,6,4,6,2,0,0,0.634,0.271,0.9497777777777778
34,0.8757,6.807442499999524,6,4,6,2,0,0,0.633,0.268,0.9512222222222222
35,0.8765,6.9983711000004405,6,4,6,2,0,0,0.632,0.266,0.9515555555555556
36,0.8764,6.823671199999808,6,4,6,2,0,0,0.632,0.264,0.9571111111111111
37,0.8778,7.251204000000143,6,4,6,2,0,0,0.631,0.262,0.9576666666666667
38,0.881,6.946426000000429,6,4,6,2,0,0,0.63,0.261,0.963
39,0.8797,6.836726499999713,6,4,6,2,0,0,0.629,0.259,0.9644444444444444
40,0.8807,7.13305070000024,6,4,6,2,0,0,0.628,0.257,0.9641111111111111
41,0.8798,6.918492099999639,6,4,6,2,0,0,0.628,0.256,0.9671111111111111
42,0.8829,6.8442382000012,6,4,6,2,0,0,0.627,0.254,0.9681111111111111
43,0.8821,6.635374800000136,6,4,6,2,0,0,0.627,0.253,0.9671111111111111
44,0.883,6.916331899999932,6,4,6,1,0,0,0.626,0.252,0.967
45,0.8859,6.802125199999864,6,4,6,2,0,0,0.625,0.25,0.9671111111111111
46,0.8863,6.812349300000278,6,4,6,2,0,0,0.625,0.249,0.9682222222222222
47,0.8858,6.861616800000775,6,4,6,2,0,0,0.624,0.248,0.9737777777777777
48,0.8864,7.053216000000248,6,4,6,2,1,0,0.624,0.249,0.9757777777777777
49,0.8861,6.855543100000432,6,4,6,2,0,0,0.623,0.248,0.977
