round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.3616,10.12695519999761,3,0,0,3,2,2,0.0,0.0
1,0.6414,9.749021200001152,3,0,0,3,3,3,0.0,0.0
2,0.7241,10.39661320000232,3,0,0,3,3,3,0.0,0.0
3,0.7388,9.75485320000007,3,0,0,3,3,3,0.167,0.0
4,0.7549,9.934552599999734,3,0,0,3,3,3,0.333,0.0
5,0.7605,10.24843559999863,3,0,0,3,3,3,0.444,0.0
6,0.7835,9.83736080000017,3,0,0,3,3,3,0.524,0.0
7,0.784,10.10160569999789,3,3,0,3,3,3,0.583,0.0
8,0.791,8.936159299999417,3,3,0,0,0,0,0.583,0.0
9,0.8013,8.911749499999132,3,3,0,0,0,0,0.583,0.0
10,0.8115,9.166285500003141,3,3,0,0,0,0,0.583,0.0
11,0.8205,9.15900099999999,3,3,0,0,0,0,0.583,0.0
12,0.8175,9.263175500000216,3,3,0,0,0,0,0.583,0.0
13,0.8264,8.87210789999881,3,3,0,0,0,0,0.583,0.0
14,0.8281,9.308310500000516,3,3,0,0,0,0,0.583,0.0
15,0.8342,8.729269700001169,3,3,0,0,0,0,0.583,0.0
16,0.8351,9.232867599999736,3,3,0,0,0,0,0.583,0.0
17,0.8362,8.777370899999369,3,3,0,0,0,0,0.583,0.0
18,0.8417,9.239008499996999,3,3,0,0,0,0,0.583,0.0
19,0.8439,9.089135899997927,3,3,0,0,0,0,0.583,0.0
20,0.8485,9.29320960000041,3,3,0,0,0,0,0.583,0.0
21,0.8489,8.871082900001056,3,3,0,0,0,0,0.583,0.0
22,0.8535,9.502003699999477,3,3,0,0,0,0,0.583,0.0
23,0.8565,9.077332200002274,3,3,0,0,0,0,0.583,0.0
24,0.8553,8.944755699998495,3,3,0,0,0,0,0.583,0.0
25,0.8589,9.332401100000425,3,3,0,0,0,0,0.583,0.0
26,0.8611,8.792359700000816,3,3,0,0,0,0,0.583,0.0
27,0.8618,9.296217899998737,3,3,0,0,0,0,0.583,0.0
28,0.8632,8.667799700000614,3,3,0,0,0,0,0.583,0.0
29,0.8636,8.850893499999074,3,3,0,0,0,0,0.583,0.0
30,0.8648,8.86470779999945,3,3,0,0,0,0,0.583,0.0
31,0.8674,8.890277000002243,3,3,0,0,0,0,0.583,0.0
32,0.8692,8.938895700001012,3,3,0,0,0,0,0.583,0.0
33,0.8704,8.965273799996794,3,3,0,0,0,0,0.583,0.0
34,0.8695,8.999298999999155,3,3,0,0,0,0,0.583,0.0
35,0.8701,9.0329227000002,3,3,0,0,0,0,0.583,0.0
36,0.8716,9.034486399999878,3,3,0,0,0,0,0.583,0.0
37,0.8726,8.922946099999535,3,3,0,0,0,0,0.583,0.0
38,0.8756,8.860899400002381,3,3,0,0,0,0,0.583,0.0
39,0.8746,8.873824799997237,3,3,0,0,0,0,0.583,0.0
40,0.8755,8.965861799999402,3,3,0,0,0,0,0.583,0.0
41,0.8774,8.94964120000077,3,3,0,0,0,0,0.583,0.0
42,0.8765,8.992420900001889,3,3,0,0,0,0,0.583,0.0
43,0.8792,8.848931799999264,3,3,0,0,0,0,0.583,0.0
44,0.8799,9.104877699999633,3,3,0,0,0,0,0.583,0.0
45,0.8811,8.913219000001845,3,3,0,0,1,0,0.583,0.0
46,0.8806,9.075346799996623,3,3,0,0,0,0,0.583,0.0
47,0.8827,8.882850499998312,3,3,0,0,0,0,0.583,0.0
48,0.8847,9.058018699997774,3,3,0,0,0,0,0.583,0.0
49,0.8844,8.831852399998752,3,3,0,0,0,0,0.583,0.0
