round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.3654,34.068378199997824,3,0,0,3,2,1,0.0,0.0,0.06777777777777778
1,0.6067,34.19505100000242,3,0,0,3,7,3,0.0,0.0,0.0022222222222222222
2,0.714,34.64728280000054,3,0,0,3,5,3,0.0,0.0,0.035333333333333335
3,0.7459,32.33888119999756,3,0,0,3,4,3,0.083,0.0,0.025333333333333333
4,0.7605,32.446581200001674,3,0,0,3,4,2,0.2,0.007,0.06755555555555555
5,0.7736,32.75779749999856,3,0,0,3,1,1,0.222,0.006,0.03955555555555555
6,0.7849,32.4548203000013,3,1,0,3,3,3,0.238,0.005,0.04466666666666667
7,0.7929,31.947797300003003,3,1,0,2,4,2,0.226,0.005,0.03966666666666667
8,0.785,31.732645399999456,3,1,0,2,3,2,0.217,0.004,0.03911111111111111
9,0.7908,31.704577600001357,3,1,0,2,2,2,0.276,0.004,0.04033333333333333
10,0.8073,33.5615300999998,3,1,0,2,2,2,0.325,0.003,0.03977777777777778
11,0.8152,31.922240099996998,3,1,0,2,2,1,0.337,0.003,0.06211111111111111
12,0.8174,30.815144899999723,3,1,0,1,2,1,0.348,0.003,0.041
13,0.8308,31.007247800000187,3,2,0,2,1,1,0.357,0.003,0.052
14,0.8239,30.656557400001475,3,2,0,1,1,1,0.352,0.002,0.03866666666666667
15,0.8278,30.33253479999985,3,2,0,1,1,0,0.348,0.002,0.048
16,0.8366,30.719303500001843,3,2,0,1,0,0,0.345,0.002,0.05555555555555555
17,0.8379,31.347476299997652,3,2,0,1,1,0,0.341,0.002,0.06855555555555555
18,0.8407,31.47196350000013,3,2,0,1,0,0,0.338,0.002,0.06233333333333333
19,0.8449,30.740857900000265,3,2,0,1,0,0,0.336,0.002,0.07533333333333334
20,0.8448,30.001360599999316,3,2,0,1,0,0,0.333,0.002,0.08644444444444445
21,0.8484,31.070596800000203,3,2,0,1,0,0,0.331,0.002,0.08511111111111111
22,0.8514,31.14341770000101,3,2,0,1,0,0,0.329,0.002,0.10111111111111111
23,0.8541,31.518230299996503,3,2,0,1,0,0,0.327,0.002,0.11933333333333333
24,0.8555,30.313472199999524,3,2,0,1,0,0,0.326,0.001,0.11666666666666667
25,0.8581,29.479694000001473,3,2,0,1,0,0,0.324,0.001,0.15788888888888888
26,0.8593,29.619657300001563,3,2,0,1,0,0,0.323,0.001,0.17
27,0.8588,29.70936729999812,3,2,0,1,0,0,0.321,0.001,0.16977777777777778
28,0.8633,29.77925420000247,3,2,0,1,0,0,0.32,0.001,0.20677777777777778
29,0.8628,29.620976500002143,3,2,0,1,0,0,0.319,0.001,0.2361111111111111
30,0.8638,29.688793199999054,3,2,0,1,0,0,0.318,0.001,0.24944444444444444
31,0.8644,30.50787180000043,3,2,0,1,1,0,0.317,0.001,0.28944444444444445
32,0.8674,31.592917800000578,3,2,0,1,0,0,0.316,0.001,0.3151111111111111
33,0.8702,30.313315399998828,3,2,0,1,0,0,0.315,0.001,0.35044444444444445
34,0.8706,29.91054879999865,3,2,0,1,0,0,0.314,0.001,0.37222222222222223
35,0.8706,29.97077360000185,3,2,0,1,0,0,0.313,0.001,0.42077777777777775
36,0.8729,30.812296200001583,3,2,0,1,0,0,0.313,0.001,0.46066666666666667
37,0.8751,30.35415020000073,3,2,0,1,0,0,0.312,0.001,0.46644444444444444
38,0.8743,30.570650699999533,3,2,0,1,0,0,0.311,0.001,0.5321111111111111
39,0.8754,30.321152099997562,3,2,0,1,0,0,0.311,0.001,0.5056666666666667
40,0.8776,30.01069540000026,3,2,0,1,0,0,0.31,0.001,0.5542222222222222
41,0.876,29.93605000000025,3,2,0,1,0,0,0.31,0.001,0.5588888888888889
42,0.8789,29.516579499999352,3,2,0,1,0,0,0.309,0.001,0.5726666666666667
43,0.8809,29.536582500000804,3,2,0,1,0,0,0.308,0.001,0.5895555555555556
44,0.8805,29.685243399999308,3,2,0,1,0,0,0.308,0.001,0.6115555555555555
45,0.8813,31.08213160000014,3,2,0,1,0,0,0.307,0.001,0.624
46,0.8832,30.418330599997716,3,2,0,1,0,0,0.307,0.001,0.6416666666666667
47,0.882,30.401635099999112,3,2,0,1,0,0,0.307,0.001,0.6584444444444445
48,0.8825,29.84609030000138,3,2,0,1,0,0,0.306,0.001,0.6665555555555556
49,0.8859,30.030473099999654,3,2,0,1,0,0,0.306,0.001,0.6793333333333333
