round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.3658,9.884889400000247,3,0,0,3,2,1,0.333,0.185,0.06877777777777777
1,0.5882,9.635451199999807,3,0,0,3,8,3,0.667,0.481,0.015222222222222222
2,0.7272,9.6131476999999,3,0,0,3,4,2,0.667,0.444,0.050444444444444445
3,0.7458,9.694844899999225,3,0,0,3,5,3,0.75,0.444,0.034444444444444444
4,0.7608,10.061014299999442,3,2,3,3,4,2,0.733,0.43,0.06822222222222223
5,0.7457,8.493298999999752,3,2,3,1,2,1,0.756,0.41,0.02411111111111111
6,0.7784,8.051171200000681,3,2,3,1,1,1,0.771,0.375,0.04633333333333333
7,0.7944,8.128438800000367,3,2,3,1,1,0,0.742,0.353,0.046
8,0.7995,8.385314899998775,3,2,3,1,0,0,0.719,0.323,0.052
9,0.793,8.717994000000544,3,2,3,1,2,0,0.7,0.322,0.068
10,0.8108,8.29585120000047,3,2,3,1,0,0,0.685,0.301,0.060333333333333336
11,0.8175,8.406688199998825,3,2,3,1,0,0,0.672,0.283,0.06944444444444445
12,0.8146,7.982048699999723,3,2,3,1,1,1,0.687,0.274,0.055
13,0.8151,8.300164599999334,3,2,3,1,2,0,0.676,0.277,0.10333333333333333
14,0.828,8.237966600001528,3,2,3,1,0,0,0.667,0.264,0.08366666666666667
15,0.8318,8.097207400000116,3,2,3,1,1,0,0.658,0.26,0.09955555555555555
16,0.8335,8.468742299999576,3,2,3,1,1,0,0.651,0.257,0.1298888888888889
17,0.841,8.848572700000659,3,2,3,1,1,0,0.644,0.253,0.12133333333333333
18,0.8393,8.681956100001116,3,2,3,1,0,0,0.639,0.245,0.14177777777777778
19,0.8427,8.774517599998944,3,2,3,1,0,0,0.633,0.237,0.17877777777777779
20,0.8466,8.141196200000195,3,2,3,1,0,0,0.629,0.23,0.18411111111111111
21,0.8475,8.092058199999883,3,2,3,1,0,0,0.624,0.224,0.2248888888888889
22,0.8498,8.141522500000065,3,2,3,1,1,0,0.62,0.223,0.25822222222222224
23,0.8512,8.215425200000027,3,2,3,1,0,0,0.617,0.217,0.3174444444444444
24,0.8561,8.089163599999665,3,2,3,1,0,0,0.613,0.212,0.33211111111111113
25,0.8573,8.515682799999922,3,2,3,1,0,0,0.61,0.207,0.393
26,0.8603,8.608374299999923,3,2,3,1,0,0,0.607,0.203,0.39011111111111113
27,0.8587,8.561229299999468,3,2,3,1,0,0,0.605,0.199,0.44266666666666665
28,0.8628,8.683957299999747,3,2,3,1,0,0,0.602,0.195,0.4817777777777778
29,0.8638,8.606796800000666,3,2,3,1,0,0,0.6,0.191,0.5237777777777778
30,0.8628,7.999027199999546,3,2,3,1,1,0,0.598,0.192,0.5188888888888888
31,0.8676,8.293649499999447,3,2,3,1,0,0,0.596,0.188,0.5885555555555556
32,0.8671,8.188357900000483,3,2,3,1,0,0,0.594,0.185,0.5955555555555555
33,0.8671,8.208593200000905,3,2,3,1,1,1,0.602,0.185,0.5726666666666667
34,0.8702,7.878056400000787,3,2,3,1,0,0,0.6,0.182,0.6232222222222222
35,0.8719,8.500245699999141,3,2,3,1,0,0,0.598,0.179,0.6341111111111111
36,0.8714,8.5555633999993,3,2,3,1,1,0,0.596,0.18,0.6343333333333333
37,0.8739,8.488491299998714,3,2,3,1,0,0,0.595,0.178,0.661
38,0.8763,8.519921900000554,3,2,3,1,0,0,0.593,0.175,0.6865555555555556
39,0.8766,8.26924770000005,3,2,3,1,0,0,0.592,0.173,0.6966666666666667
40,0.8785,8.161796700000195,3,2,3,1,0,0,0.59,0.171,0.7188888888888889
41,0.8775,8.231775600001129,3,2,3,1,0,0,0.589,0.169,0.7215555555555555
42,0.8803,8.848338900001181,3,2,3,1,0,0,0.588,0.167,0.7322222222222222
43,0.8815,8.899954699998489,3,2,3,1,0,0,0.586,0.165,0.7461111111111111
44,0.8805,9.14936409999973,3,2,3,1,0,0,0.585,0.164,0.733
45,0.883,8.571504499999719,3,2,3,1,0,0,0.584,0.162,0.7624444444444445
46,0.8829,8.308885399999781,3,2,3,1,0,0,0.583,0.161,0.7613333333333333
47,0.8836,8.455612600000677,3,2,3,1,0,0,0.582,0.159,0.7858888888888889
48,0.8827,8.023123199998736,3,2,3,1,0,0,0.581,0.158,0.7871111111111111
49,0.8862,8.394248900000093,3,2,3,1,0,0,0.58,0.156,0.7976666666666666
