round,acc,t_round_s,n_malicious,asr
0,0.3134,11.14145649999955,6,0.7505555555555555
1,0.5947,11.627624300000207,6,0.035
2,0.6716,12.09821120000015,6,0.178
3,0.6966,11.196923599999536,6,0.08033333333333334
4,0.7516,11.100235400000201,6,0.2127777777777778
5,0.758,10.978586299999733,6,0.15411111111111112
6,0.7695,11.602964800000336,6,0.3012222222222222
7,0.7815,11.651634199999535,6,0.3243333333333333
8,0.7878,11.664769299999534,6,0.4082222222222222
9,0.7921,12.102259899999808,6,0.5008888888888889
10,0.7964,10.914871400000266,6,0.6058888888888889
11,0.8019,11.114589499999965,6,0.6687777777777778
12,0.8102,11.522158699999636,6,0.7116666666666667
13,0.8158,11.055204699999194,6,0.7901111111111111
14,0.8212,11.390552200000457,6,0.8187777777777778
15,0.8254,11.54965749999974,6,0.8531111111111112
16,0.8293,11.173963600000206,6,0.8707777777777778
17,0.8343,11.803982399999768,6,0.8835555555555555
18,0.8369,12.415158799999517,6,0.8971111111111111
19,0.8376,11.353021799999624,6,0.9071111111111111
20,0.8436,11.230749399999695,6,0.9317777777777778
21,0.8443,11.235894899999948,6,0.9345555555555556
22,0.8464,11.46051499999976,6,0.9468888888888889
23,0.8505,10.939610399999765,6,0.9474444444444444
24,0.8518,10.976629400000093,6,0.9578888888888889
25,0.8538,10.677760799999305,6,0.9638888888888889
26,0.8509,10.902895499999431,6,0.9628888888888889
27,0.8561,11.1164718,6,0.9687777777777777
28,0.8581,10.865959900000234,6,0.9756666666666667
29,0.857,10.844317399999454,6,0.9757777777777777
30,0.8575,11.432542100000319,6,0.9758888888888889
31,0.8596,11.028997399999753,6,0.9783333333333334
32,0.8636,11.185596299999816,6,0.9813333333333333
33,0.8619,11.383437999999842,6,0.984
34,0.8638,11.376264999999876,6,0.9867777777777778
35,0.8644,11.269973100000243,6,0.9876666666666667
36,0.8665,11.224079199999323,6,0.9887777777777778
37,0.8663,12.23925810000037,6,0.9905555555555555
38,0.8665,11.858059099999991,6,0.9903333333333333
39,0.868,11.414900900000248,6,0.9922222222222222
40,0.8694,10.995070599999963,6,0.9925555555555555
41,0.8718,11.47719319999942,6,0.9932222222222222
42,0.8713,10.922268399999666,6,0.9935555555555555
43,0.8711,11.202147499999228,6,0.9952222222222222
44,0.8731,11.103989500000353,6,0.9934444444444445
45,0.8747,12.040147300000172,6,0.9957777777777778
46,0.8748,11.102324499999668,6,0.9961111111111111
47,0.8733,11.437306300000273,6,0.996
48,0.8761,12.032311300000401,6,0.9966666666666667
49,0.8787,11.25216139999975,6,0.9964444444444445
