round,acc,t_round_s,n_malicious
0,0.3913,9.859806299995398,0
1,0.5208,7.60502039999119,0
2,0.6486,6.954532699979609,0
3,0.7111,8.32027699999162,0
4,0.7406,9.190837200003443,0
5,0.74,9.143982100009453,0
6,0.7774,9.071516800002428,0
7,0.7798,9.03149810002651,0
8,0.792,9.193825800000923,0
9,0.7861,9.163074200012488,0
10,0.8096,9.186825699987821,0
11,0.8023,9.170366200007265,0
12,0.8095,9.102079300006153,0
13,0.822,9.154786300001433,0
14,0.813,9.14527989999624,0
15,0.8259,9.204235199984396,0
16,0.8306,9.083869099995354,0
17,0.8359,9.176750200014794,0
18,0.8354,9.100992000021506,0
19,0.8438,9.105466500011971,0
20,0.8453,9.152071999997133,0
21,0.8504,9.082736900018062,0
22,0.8469,9.182988900021883,0
23,0.8502,9.150476899987552,0
24,0.8457,9.091705600003479,0
25,0.8548,9.109958199987886,0
26,0.8562,9.198128999996698,0
27,0.8561,9.144450899999356,0
28,0.8605,9.129523800016614,0
29,0.8615,9.189941899996484,0
30,0.8605,9.199242300004698,0
31,0.8633,9.11461709998548,0
32,0.8604,9.127143299992895,0
33,0.8641,9.144623700005468,0
34,0.8684,9.114454000024125,0
35,0.8666,9.091865199996391,0
36,0.8657,9.223368000006303,0
37,0.8693,9.124735599994892,0
38,0.871,9.085432399995625,0
39,0.8646,9.183410500001628,0
40,0.8709,9.140885500004515,0
41,0.8705,9.094385999982478,0
42,0.8759,7.939024799998151,0
43,0.8713,6.971393799991347,0
44,0.8753,7.650971299997764,0
45,0.8736,8.848296600015601,0
46,0.8741,9.580776400020113,0
47,0.8732,8.890411899978062,0
48,0.879,9.020759300008649,0
49,0.876,9.824438099982217,0
