round,acc,excluded_malicious,excluded_honest,n_malicious
0,0.1029,3,4,9
1,0.1,5,6,9
2,0.1,6,7,9
3,0.1,7,9,9
4,0.1,7,9,9
5,0.1,7,13,9
6,0.1,7,13,9
7,0.1,7,13,9
8,0.1,7,13,9
9,0.1,7,13,9
10,0.1,7,13,9
11,0.1,7,13,9
12,0.1,7,13,9
13,0.1,7,13,9
14,0.1,7,13,9
15,0.1,7,13,9
16,0.1,7,13,9
17,0.1,7,13,9
18,0.1,7,13,9
19,0.1,7,13,9
20,0.1,7,13,9
21,0.1,7,13,9
22,0.1,7,13,9
23,0.1,7,13,9
24,0.1,7,13,9
25,0.1,7,13,9
26,0.1,7,13,9
27,0.1,7,13,9
28,0.1,7,13,9
29,0.1,7,13,9
