round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.20185472861648543,3.726962699000069,3,0,0,3,2,2,0.667,0.148
1,0.3749470413783364,3.9957798280001953,3,0,0,2,2,2,0.833,0.13
2,0.4291766699618698,3.8392117280000093,3,0,0,3,3,3,0.889,0.16
3,0.537447629807466,3.938612760999604,3,0,0,3,3,3,0.917,0.176
4,0.5670103092783505,3.683637889000238,3,3,0,3,3,3,0.933,0.185
5,0.5847102574965871,3.8892452079999202,3,3,0,0,0,0,0.933,0.154
6,0.6019394624111472,4.079279599000074,3,3,0,0,0,0,0.933,0.132
7,0.6022689827237208,3.1446862499997223,3,3,0,0,0,0,0.933,0.116
8,0.6057054088405592,2.8619675829995685,3,3,0,0,2,0,0.933,0.128
9,0.6142729369674716,3.4715399199994863,3,3,0,0,1,0,0.933,0.126
10,0.6103657675469566,3.1651769959999,3,3,0,0,0,0,0.933,0.114
11,0.6197806336204867,2.8156216940005834,3,3,0,0,1,0,0.933,0.114
12,0.6172856941110013,3.0444171620001725,3,3,0,0,2,0,0.933,0.123
13,0.6282069387562962,3.412120828999832,3,3,0,0,1,0,0.933,0.122
14,0.6355976086240174,3.240577251999639,3,3,0,0,1,0,0.933,0.121
15,0.6197335592901191,3.8805318340000667,3,3,0,0,1,0,0.933,0.12
16,0.627830344113355,3.284272423999937,3,3,0,0,0,0,0.933,0.113
17,0.629854540319164,3.58987368399994,3,3,0,0,0,0,0.933,0.107
18,0.6305606552746787,3.4147723050000423,3,3,0,0,1,0,0.933,0.107
19,0.6275008238007814,2.878888733000167,3,3,0,0,1,0,0.933,0.107
20,0.6338087840700466,3.5559220499999356,3,3,0,0,1,0,0.933,0.108
21,0.6215223838440899,3.6815598369994404,3,3,0,0,3,0,0.933,0.118
22,0.637527656169091,3.1188816049998422,3,3,0,0,3,0,0.933,0.127
23,0.6302782092924728,3.096812325999963,3,3,0,0,3,0,0.933,0.136
24,0.6357388316151202,3.710829955999543,3,3,0,0,2,0,0.933,0.139
25,0.6538624488066658,3.534682334999161,3,3,0,0,1,0,0.933,0.138
26,0.645200772019018,3.1446193170004335,3,3,0,0,1,0,0.933,0.137
27,0.6312196958998259,2.934565894000116,3,3,0,0,2,0,0.933,0.14
28,0.6341383043826202,3.1898543759998574,3,3,0,0,1,0,0.933,0.139
29,0.6537212258155628,3.1835036420006873,3,3,0,0,0,0,0.933,0.135
30,0.6355034599632821,3.1832454449995566,3,3,0,0,2,0,0.933,0.137
31,0.6366332438921056,2.8748840680000285,3,3,0,0,1,0,0.933,0.137
32,0.6476957115285035,3.48620599700007,3,3,0,0,1,0,0.933,0.136
33,0.6466130019300476,3.250615666000158,3,3,0,0,2,0,0.933,0.138
34,0.6401638186696794,3.040049197999906,3,3,0,0,3,0,0.933,0.144
35,0.6208633432189428,3.9148917749998873,3,3,0,0,3,0,0.933,0.149
36,0.6454832180012239,3.7020211419994666,3,3,0,0,4,0,0.933,0.157
37,0.6549922327354893,3.179329117000634,3,3,0,0,3,0,0.933,0.162
38,0.6638892811749753,3.5281391389999044,3,3,0,0,2,0,0.933,0.163
39,0.6397872240267383,3.5657037089995356,3,3,0,0,3,0,0.933,0.168
40,0.6757049380972555,3.3989299280001433,3,3,0,0,1,0,0.933,0.166
41,0.6557454220213718,3.5663771839999754,3,3,0,0,1,0,0.933,0.165
42,0.6374805818387234,3.559758642999441,3,3,0,0,2,0,0.933,0.166
43,0.6584757331826955,3.004006916000435,3,3,0,0,1,0,0.933,0.165
44,0.6545214894318129,3.0752051970002867,3,3,0,0,3,0,0.933,0.169
45,0.6434590217954149,3.5006325550002657,3,3,0,0,3,0,0.933,0.172
46,0.6428470555006355,3.0317746849996183,3,3,0,0,2,0,0.933,0.173
47,0.6521677729134303,3.268276509000316,3,3,0,0,1,0,0.933,0.172
48,0.6651602880949018,3.291291688000456,3,3,0,0,1,0,0.933,0.171
49,0.6591818481382102,3.23373621599967,3,3,1,0,1,0,0.933,0.17
