round,acc,t_round_s,n_malicious
0,0.2300522525067081,1.9512971000003745,3
1,0.3754177846820129,2.0128493000011076,3
2,0.412041613708045,1.8561207000020659,3
3,0.4714964929623876,1.8998775000000023,3
4,0.4835945958668738,1.8624654999948689,3
5,0.4909381914042273,1.8366915000005974,3
6,0.5009179494421692,1.892226700001629,3
7,0.540130866638422,1.8423271999999997,3
8,0.5471920161935696,1.8697382000027574,3
9,0.5521818952125406,1.8773021000015433,3
10,0.5875817916490138,1.8976755000039702,3
11,0.5899355081673964,1.8731416999944486,3
12,0.5913006637480582,1.9683449999938603,3
13,0.5944546438826908,1.888988499995321,3
14,0.5957256508026173,1.8846338000003016,3
15,0.5999623405357059,1.8762755000061588,3
16,0.6226521677729134,1.8446837000010419,3
17,0.6002447865179118,1.9045228000031784,3
18,0.5980793673209999,1.9356656999952975,3
19,0.6196394106293838,1.9301047999979346,3
20,0.6197335592901191,1.9045025999948848,3
21,0.6034929153132796,1.8255511999959708,3
22,0.6076354563856329,1.8964426000020467,3
23,0.6075883820552652,1.8401803999950062,3
24,0.6264651885326932,1.8487603000030504,3
25,0.5976556983476911,1.870585700002266,3
26,0.6189803700042367,1.9427569000035874,3
27,0.6040107329473238,1.87721920000331,3
28,0.6249588099609283,1.8819229000000632,3
29,0.5996798945535,1.8371679999982007,3
30,0.6210987148707809,1.9120464000006905,3
31,0.6323965541590171,1.8440247000035015,3
32,0.6210516405404133,1.906177299999399,3
33,0.5916301840606317,1.8376974999991944,3
34,0.6492020901002683,1.9786870000025374,3
35,0.6231229110765899,1.8373762000046554,3
36,0.6185567010309279,1.8228145000030054,3
37,0.64816645483218,1.8433997000029194,3
38,0.625806147907546,1.7770735000012792,3
39,0.6424233865273267,1.8902106000023196,3
40,0.6277361954526197,1.8372651000026963,3
41,0.639269406392694,1.8265119999996386,3
42,0.6293837970154874,1.9507276000003912,3
43,0.6478840088499741,1.8792871999976342,3
44,0.6354563856329144,1.895292100001825,3
45,0.6401638186696794,1.8593191000036313,3
46,0.6234995057195312,1.863490499999898,3
47,0.6492020901002683,1.8554832999943756,3
48,0.6280657157651932,1.8044981000057305,3
49,0.6550863813962247,1.898352199998044,3
