round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.2961446123428894,3.865127675000622,3,0,0,3,0,0,0.0,0.0
1,0.36327260744715906,3.58719982599996,3,0,0,3,0,0,0.0,0.0
2,0.45563244362848937,3.1474537169997348,3,0,0,3,0,0,0.0,0.0
3,0.4943275431906981,3.280511528999341,3,0,0,3,0,0,0.0,0.0
4,0.5300098856093772,3.3679341170000043,3,0,0,3,0,0,0.0,0.0
5,0.5880996092830579,3.456653019999976,3,0,0,3,0,0,0.0,0.0
6,0.6067881184390153,3.465972494000198,3,0,0,3,0,0,0.0,0.0
7,0.6038695099562209,3.615805107999222,3,0,0,3,0,0,0.0,0.0
8,0.6055171115190886,3.887585709000632,3,0,0,3,0,0,0.0,0.0
9,0.606270300804971,3.379542635000689,3,0,0,3,0,0,0.0,0.0
10,0.6025985030362944,3.5366163740000047,3,0,0,3,1,1,0.03,0.007
11,0.608435720001883,3.3708661999999094,3,0,0,3,0,0,0.028,0.006
12,0.613143153038648,3.772255838000092,3,0,0,3,3,3,0.103,0.023
13,0.6178505860754131,3.491963370999656,3,0,0,3,0,0,0.095,0.021
14,0.61610883585181,3.2563459689999945,3,0,0,3,1,1,0.111,0.025
15,0.6100362472343831,3.5515368380001746,3,0,0,3,3,3,0.167,0.037
16,0.5918184813821024,3.771323984999981,3,0,0,2,2,2,0.216,0.041
17,0.6124841124135009,3.6842203569995036,3,0,0,3,2,0,0.204,0.051
18,0.6107894365202655,3.743900485999802,3,0,0,3,0,0,0.193,0.049
19,0.6203925999152662,4.011105425999631,3,0,0,3,1,1,0.2,0.05
20,0.6156380925481335,3.46491459400022,3,0,0,2,2,2,0.238,0.053
21,0.626888857506002,3.582219573000657,3,0,0,3,1,1,0.242,0.054
22,0.6191686673257073,2.985111447000236,3,0,0,3,2,2,0.261,0.058
23,0.6192628159864426,3.4415501779994884,3,0,0,3,2,2,0.278,0.062
24,0.6373393588476204,3.55865335999988,3,0,0,2,1,1,0.293,0.061
25,0.6252883302735018,3.1003919550003047,3,0,0,3,3,3,0.321,0.067
26,0.6225109447818105,4.0245569859998795,3,0,0,3,2,0,0.309,0.073
27,0.5966200630796027,3.7677717810001923,3,0,0,3,3,3,0.333,0.078
28,0.6198277079508544,3.346064729000318,3,0,0,3,2,0,0.322,0.083
29,0.6182742550487219,3.563573569000255,3,0,0,3,3,3,0.344,0.088
30,0.6042931789295297,3.4591303020006308,3,0,0,3,3,0,0.333,0.096
31,0.6089064633055595,3.230367586000284,3,0,0,3,3,2,0.344,0.101
32,0.6433177988043121,3.4281257329994332,3,0,0,2,2,0,0.333,0.104
33,0.6392223320623264,3.6393213659994217,3,0,0,3,4,3,0.353,0.111
34,0.620016005272325,4.096902205999868,3,0,0,3,2,0,0.343,0.114
35,0.6275478981311491,3.199008294000123,3,0,0,2,2,2,0.361,0.114
36,0.6262768912112225,3.3666514570004438,3,0,0,3,3,2,0.369,0.118
37,0.6387515887586499,3.7743160299996816,3,0,0,3,2,2,0.377,0.119
38,0.6339500070611496,3.0661754519996975,3,0,0,3,2,0,0.368,0.122
39,0.6426587581791648,3.1777765980004915,3,0,0,3,2,2,0.375,0.122
40,0.6314079932212965,3.3981188090001524,3,0,0,3,2,1,0.374,0.124
41,0.647224968224827,3.374618730000293,3,0,0,3,2,2,0.381,0.124
42,0.6207691945582074,4.196561431000191,3,0,0,3,4,3,0.395,0.129
43,0.6414818999199736,2.9495572689993423,3,0,0,2,2,0,0.386,0.131
44,0.6205808972367368,3.4380582290004895,3,0,0,3,3,3,0.4,0.133
45,0.6475544885374006,3.6470792789996267,3,0,0,3,2,0,0.391,0.135
46,0.6121545921009274,3.428127253999264,3,0,0,3,4,3,0.404,0.139
47,0.6362095749187968,3.692567820000477,3,0,0,3,1,0,0.396,0.139
48,0.6389869604104882,3.329728196999895,3,0,0,3,3,3,0.408,0.141
49,0.6296191686673257,3.4102413069995237,3,0,0,2,4,0,0.4,0.147
