round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.16970296097538012,3.63779173399962,6,0,0,5,1,1,0.0,0.0
1,0.11024808172103752,3.648583518000123,6,0,0,6,1,1,0.0,0.0
2,0.20736242526950055,3.999276923999787,6,0,0,5,3,3,0.0,0.0
3,0.14974344489949631,4.080256246999852,6,0,0,5,4,0,0.0,0.0
4,0.28447017841171207,3.412319527999898,6,0,0,4,4,4,0.0,0.0
5,0.1901802946853081,3.450092947000485,6,0,0,5,5,0,0.0,0.007
6,0.07720190180294685,3.6403274710000915,6,0,0,5,5,0,0.0,0.012
7,0.21404698018170693,3.4398721659999865,6,0,0,4,4,4,0.0,0.01
8,0.10794143953302264,3.399244184000054,6,0,0,5,5,0,0.0,0.019
9,0.07291813773949066,3.2962277660008112,6,0,0,6,4,0,0.0,0.025
10,0.3549875253024526,3.6284521889992902,6,0,0,4,4,4,0.0,0.027
11,0.12437038083133267,3.4394855250002365,6,0,0,5,5,0,0.0,0.028
12,0.31732806100833216,3.7769523950000803,6,0,0,5,5,5,0.0,0.026
13,0.15228545873934943,3.231817611000224,6,0,0,5,5,0,0.0,0.027
14,0.35898884338370285,3.571069112999794,6,0,0,4,4,4,0.0,0.028
15,0.33531045520877467,3.281673686000431,6,0,0,5,5,0,0.0,0.029
16,0.21277597326178035,3.048657327000001,6,0,0,6,4,0,0.0,0.032
17,0.12455867815280328,3.482747854999616,6,0,0,5,5,0,0.0,0.037
18,0.07720190180294685,3.5803201640001134,6,0,0,6,4,0,0.0,0.042
19,0.07720190180294685,3.244715998999709,6,0,1,6,4,0,0.0,0.048
20,0.07720190180294685,3.5267390879998857,6,0,1,6,3,0,0.0,0.052
21,0.07720190180294685,3.4588138619992606,6,0,1,5,4,0,0.0,0.051
22,0.07277691474838771,3.2508201979999285,6,0,1,5,0,0,0.0,0.049
23,0.07277691474838771,3.2948491189999913,6,0,1,4,0,0,0.0,0.048
24,0.07277691474838771,3.2115543760000946,6,0,1,6,0,0,0.0,0.046
25,0.07277691474838771,3.4369460699999763,6,0,1,5,0,0,0.0,0.045
26,0.07277691474838771,3.487048813999536,6,0,1,5,0,0,0.0,0.044
27,0.07277691474838771,3.476705483999467,6,0,1,5,0,0,0.0,0.043
28,0.07277691474838771,3.543753487999311,6,0,1,5,0,0,0.0,0.042
29,0.07277691474838771,3.3739585759994952,6,0,1,6,0,0,0.0,0.041
30,0.07277691474838771,3.93545261700001,6,0,1,5,0,0,0.0,0.04
31,0.07277691474838771,3.771063458999379,6,0,1,5,0,0,0.0,0.039
32,0.07277691474838771,3.9622648200002004,6,0,1,4,0,0,0.0,0.039
33,0.07277691474838771,3.275502470999527,6,0,1,6,0,0,0.0,0.038
34,0.07277691474838771,3.403294757000367,6,0,1,5,0,0,0.0,0.037
35,0.07277691474838771,3.5060819880000054,6,0,1,6,0,0,0.0,0.037
36,0.07277691474838771,3.2427320900005725,6,0,1,6,0,0,0.0,0.036
37,0.07277691474838771,3.5903078939991246,6,0,1,4,0,0,0.0,0.035
38,0.07277691474838771,2.947087444999852,6,0,1,5,0,0,0.0,0.035
39,0.07277691474838771,3.366230767000161,6,0,1,4,0,0,0.0,0.034
40,0.07277691474838771,3.386949721999372,6,0,1,5,0,0,0.0,0.034
41,0.07277691474838771,3.2545816609999747,6,0,1,4,0,0,0.0,0.033
42,0.07277691474838771,3.3647022049999578,6,0,1,5,0,0,0.0,0.033
43,0.07277691474838771,4.004221778000101,6,0,1,6,0,0,0.0,0.033
44,0.07277691474838771,3.611097609999888,6,0,1,5,0,0,0.0,0.032
45,0.07277691474838771,3.7499334029998863,6,0,1,5,0,0,0.0,0.032
46,0.07277691474838771,3.3486485699995683,6,0,1,4,0,0,0.0,0.031
47,0.07277691474838771,3.04885084200032,6,0,1,4,0,0,0.0,0.031
48,0.07277691474838771,3.689097417999619,6,0,1,5,0,0,0.0,0.031
49,0.07277691474838771,4.207242704000237,6,0,1,5,0,0,0.0,0.03
