round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest
0,0.3329096643600245,2.2196752000018023,0,0,1
1,0.4479122534481947,2.215617199999542,0,0,1
2,0.4970107800216542,2.1894081000027654,0,0,1
3,0.5440380360589371,2.2179752999982156,0,0,1
4,0.5741185331638657,2.1631349999988743,0,0,1
5,0.5958197994633526,2.286380300000019,0,0,1
6,0.5985030362943087,2.1780297000004794,0,0,1
7,0.5929011909805583,2.234507000001031,0,0,1
8,0.601421644777103,2.2124699000014516,0,0,1
9,0.6058466318316622,2.206567000001087,0,0,1
10,0.6093301322788683,2.2138294000033056,0,0,1
11,0.6118250717883538,2.207326200001262,0,0,1
12,0.6143200112978393,2.1620480000019597,0,0,1
13,0.6014687191074707,2.299025899999833,0,0,1
14,0.6048109965635738,2.25227779999841,0,0,1
15,0.6035399896436473,2.2240523000000394,0,0,1
16,0.6051875912065151,2.181312299999263,0,0,1
17,0.6070234900908534,2.210671100001491,0,0,1
18,0.6149790519229864,2.1695289999988745,0,0,1
19,0.615167349244457,2.2211789000029967,0,0,1
20,0.6153556465659276,2.1816525000031106,0,0,1
21,0.6141787883067363,2.31000540000241,0,0,1
22,0.6206279715671045,2.1572695999966527,0,0,1
23,0.6255237019253401,2.2065099000028567,0,0,1
24,0.6351268653203408,2.211901400001807,0,0,1
25,0.6397401496963706,2.2175047999990056,0,0,1
26,0.6424233865273267,2.2067347999982303,0,0,1
27,0.6399755213482088,2.199228299999959,0,0,1
28,0.6459068869745328,2.1974730000001728,0,0,1
29,0.6468954479122534,2.3383960999999545,0,0,1
30,0.647083745233724,2.1840892000000167,0,0,1
31,0.6532034081815186,2.2108612000010908,0,0,1
32,0.6484018264840182,2.154076200000418,0,0,1
33,0.64816645483218,2.1913046000008762,0,0,1
34,0.6512733606364449,2.1881398000004992,0,0,1
35,0.6524502188956363,2.204549500002031,0,0,1
36,0.6502847996987243,2.2780146000004606,0,0,1
37,0.6455302923315915,2.2363063000011607,0,0,1
38,0.6507084686720331,2.192506700001104,0,0,1
39,0.6526385162171068,2.2145371999977215,0,0,1
40,0.6561220166643129,2.191437700003007,0,0,1
41,0.6536741514851951,2.1915117999997165,0,0,1
42,0.6548039354140187,2.2000048000008974,0,0,1
43,0.6538624488066658,2.250941199999943,0,0,1
44,0.653956597467401,2.2682753000008233,0,0,1
45,0.6574400979146071,2.2310925999991014,0,0,1
46,0.6644070988090195,2.204741900000954,0,0,1
47,0.6526855905474744,2.2238537999983237,0,0,1
48,0.6584757331826955,2.1847813999993377,0,0,1
49,0.6646424704608577,2.184980900001392,0,0,1
