round,acc,t_round_s,n_malicious
0,0.08096784823235889,3.4389484480002466,6
1,0.1570870404368498,3.2500211030001083,6
2,0.16645483218001225,4.282143898999948,6
3,0.16814950807324766,3.4239521929998773,6
4,0.16805535941251235,3.2366477139999006,6
5,0.16636068351927694,3.3255737260001297,6
6,0.16019394624111472,3.4063403059999473,6
7,0.15388598597184955,3.849347907000265,6
8,0.15388598597184955,3.395334226999694,6
9,0.15388598597184955,3.5437673880001057,6
10,0.15360353998964366,3.2085110530001657,6
11,0.1502141882031728,3.6180966500000977,6
12,0.13232594266346562,3.061383130000195,6
13,0.07583674622228499,3.23248917500041,6
14,0.07583674622228499,3.5064833510000426,6
15,0.07583674622228499,3.560534232000009,6
16,0.07583674622228499,3.4364850790002492,6
17,0.07583674622228499,3.6656147940002484,6
18,0.07583674622228499,3.147575647999929,6
19,0.07583674622228499,3.6060411069997826,6
20,0.07583674622228499,3.4959033730001465,6
21,0.1536506143200113,3.7668988320001517,6
22,0.15379183731111426,2.9673764300000585,6
23,0.07583674622228499,3.9395753860003424,6
24,0.07583674622228499,3.683490865999829,6
25,0.07461281363272608,3.9106403169998885,6
26,0.0730593607305936,4.136861962999774,6
27,0.0730593607305936,3.912946357000237,6
28,0.0730593607305936,3.5704968109998845,6
29,0.0730593607305936,3.6926110290000906,6
30,0.0730593607305936,3.2654486060000636,6
31,0.0730593607305936,3.9984727440000825,6
32,0.0730593607305936,3.584720538000056,6
33,0.0730593607305936,3.6060851219999677,6
34,0.0730593607305936,3.378638538999894,6
35,0.0730593607305936,3.6816006600001856,6
36,0.0730593607305936,3.0931763239996144,6
37,0.0730593607305936,3.468286407999585,6
38,0.0730593607305936,3.720691154999713,6
39,0.0730593607305936,3.7816548100004184,6
40,0.0730593607305936,3.548790168999858,6
41,0.0730593607305936,3.2498814790001234,6
42,0.0730593607305936,3.453248515999803,6
43,0.0730593607305936,3.894765706999806,6
44,0.0730593607305936,3.2764631629997893,6
45,0.0730593607305936,3.2790350179998313,6
46,0.0730593607305936,3.7053131620000386,6
47,0.0730593607305936,4.034991929000171,6
48,0.0730593607305936,3.6479895809998197,6
49,0.0730593607305936,3.6973990030001005,6
