round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.234241867909429,3.443245697999373,6,0,0,5,1,1,0.0,0.0
1,0.3089488302028904,3.7583311199996388,6,0,0,6,2,2,0.0,0.0
2,0.3745704467353952,3.593393131999619,6,0,0,5,1,1,0.0,0.0
3,0.39476533446311723,3.895932112999617,6,0,0,6,1,1,0.0,0.0
4,0.4426870027773855,3.857955067999683,6,0,0,5,2,1,0.0,0.0
5,0.5847573318269548,3.43551404200025,6,0,0,4,1,1,0.0,0.0
6,0.5381066704326131,3.6686997719998544,6,0,0,4,2,2,0.0,0.0
7,0.5952549074989408,3.5964902460000303,6,0,0,5,1,1,0.0,0.0
8,0.5999152662053382,3.6044052200004444,6,0,0,5,1,1,0.0,0.0
9,0.6052346655368828,4.310180118000062,6,0,0,5,0,0,0.0,0.0
10,0.6126253354046038,3.311594556000273,6,0,0,5,4,4,0.0,0.0
11,0.6029280233488679,4.0438358030005475,6,0,0,5,2,2,0.0,0.0
12,0.6138492679941627,3.6024273519997223,6,0,0,5,3,3,0.0,0.0
13,0.6103657675469566,3.4321478889996797,6,0,0,5,2,1,0.012,0.0
14,0.6249588099609283,3.360695608000242,6,0,0,5,1,1,0.011,0.0
15,0.6282069387562962,3.309375322000051,6,0,0,4,2,2,0.01,0.0
16,0.6022219083933531,4.70609326199974,6,0,0,5,5,3,0.01,0.0
17,0.6130019300475451,3.236133503999554,6,0,0,6,3,2,0.019,0.0
18,0.6295250200065904,3.458802131000084,6,0,0,4,2,2,0.026,0.0
19,0.6305606552746787,3.667873776000306,6,0,0,6,1,0,0.025,0.0
20,0.622040201478134,3.3208536570000433,6,0,0,4,4,3,0.024,0.0
21,0.6069293414301181,3.5111093629993775,6,0,0,3,3,3,0.023,0.0
22,0.6356446829543849,3.472445245000017,6,0,0,4,2,2,0.022,0.0
23,0.6001035635268088,3.4704663419997814,6,0,0,5,4,4,0.042,0.0
24,0.6089064633055595,4.194586536000315,6,0,0,4,5,4,0.06,0.0
25,0.6303252836228405,3.5727098339993972,6,0,0,6,3,3,0.071,0.0
26,0.634561973355929,3.4381282929998633,6,0,0,5,3,3,0.08,0.0
27,0.6343736760344584,4.367768432000048,6,0,0,5,2,2,0.083,0.0
28,0.6341383043826202,3.362521156999719,6,0,0,5,4,4,0.086,0.0
29,0.6264651885326932,3.311721175999992,6,0,0,5,4,3,0.094,0.0
30,0.6290542767029139,3.3177586490000976,6,0,0,5,5,4,0.102,0.0
31,0.6371039871957821,3.5599201380000522,6,0,0,5,2,2,0.109,0.0
32,0.646283481617474,4.078569618999609,6,0,0,5,2,2,0.116,0.0
33,0.6374335075083557,3.815904127000067,6,1,0,4,4,4,0.123,0.0
34,0.6477427858588711,3.4189606629997797,6,1,0,4,1,1,0.121,0.0
35,0.6358800546062232,3.2305987310001,6,1,0,5,2,2,0.119,0.0
36,0.642235089205856,3.6621817750001355,6,1,0,4,3,2,0.122,0.0
37,0.6434119474650473,3.006199819000358,6,1,0,4,1,1,0.125,0.0
38,0.6474603398766653,3.0945542790004765,6,1,0,4,2,2,0.127,0.0
39,0.6554629760391658,3.5043877600000997,6,1,0,4,0,0,0.125,0.0
40,0.6448712517064444,3.41436870599955,6,1,0,5,3,2,0.124,0.0
41,0.6427058325095325,3.3311579410001286,6,1,0,5,3,2,0.122,0.0
42,0.6516499552793862,3.6895650790002037,6,1,0,3,1,1,0.121,0.0
43,0.6310784729087229,2.8657609140000204,6,1,0,4,4,3,0.123,0.0
44,0.6484959751447535,3.70097990999966,6,1,0,5,3,3,0.125,0.0
45,0.6462364072871063,3.8410055080003076,6,1,0,4,3,2,0.128,0.0
46,0.6432236501435767,3.2223542430001544,6,1,0,4,3,2,0.137,0.001
47,0.638469142776444,3.1165991319994646,6,1,0,5,4,3,0.146,0.001
48,0.6502377253683567,3.4379644089995054,6,1,0,5,3,2,0.151,0.001
49,0.6532975568422539,3.0103899389996513,6,1,0,4,1,1,0.152,0.001
