round,acc,t_round_s,n_malicious
0,0.2818810902414913,4.129005402000075,6
1,0.36167208021465896,3.834721979000051,6
2,0.38050181236171915,3.7881195249999564,6
3,0.38243185990679285,3.5202082420000806,6
4,0.39344725321282303,3.5227830359999643,6
5,0.42875300098856095,3.6434206040000845,6
6,0.4942333945299628,3.461858647999861,6
7,0.5299157369486419,3.3450368960000105,6
8,0.5422021371745986,3.310554312999784,6
9,0.5595254907498941,3.529978918000097,6
10,0.5774137362896012,3.0203396639999482,6
11,0.5883349809348962,3.388424660000055,6
12,0.5793908581650427,4.218722346999812,6
13,0.5886645012474697,3.5249783360000038,6
14,0.595631502141882,3.866624525000134,6
15,0.5937014545968083,3.463045792999992,6
16,0.5983147389728382,3.7990834800000357,6
17,0.6033987666525443,3.1879865739999786,6
18,0.5975144753565881,3.409118061000072,6
19,0.5987854822765146,3.4293045150000125,6
20,0.6000094148660735,3.464386928000067,6
21,0.6006684554912206,3.704389131000198,6
22,0.6030221720096032,3.312063660999911,6
23,0.6036341383043826,3.467881453000018,6
24,0.6049992938850445,3.568216573999962,6
25,0.6029750976792355,3.506314330000123,6
26,0.6026455773666619,3.606991642999901,6
27,0.6191215929953396,3.0069028380000873,6
28,0.5975615496869557,3.725866867999912,6
29,0.6140375653156334,3.2139849399998184,6
30,0.6124370380831333,3.37865439899997,6
31,0.6070705644212211,3.383755198000017,6
32,0.609518429600339,3.420091677999835,6
33,0.6211928635315163,3.2286661390000972,6
34,0.6128136327260745,3.5977026670000214,6
35,0.6169561737984277,3.0736123060000864,6
36,0.6175681400932072,3.386781974999849,6
37,0.6136138963423245,3.668738036999912,6
38,0.6145553829496775,3.5387249999998858,6
39,0.6229346137551194,3.5785415430000285,6
40,0.6272183778185755,3.686695939999936,6
41,0.6235936543802665,3.450474604999954,6
42,0.625005884291296,3.17016976900004,6
43,0.6475544885374006,3.4387928349999584,6
44,0.6242056206750459,3.4955511919999935,6
45,0.6294779456762227,3.1424636259998806,6
46,0.6207221202278398,3.218979915000091,6
47,0.627030080497105,3.201731939999945,6
48,0.6296662429976934,3.759440282000014,6
49,0.6256178505860754,3.877023415999929,6
