round,acc,t_round_s,n_malicious
0,0.1824,,3
1,0.2709,,3
2,0.4002,,3
3,0.4891,,3
4,0.5474,,3
5,0.595,,3
6,0.6065,,3
7,0.5996,,3
8,0.6071,,3
9,0.5992,,3
10,0.605,,3
11,0.614,,3
12,0.6135,,3
13,0.6182,,3
14,0.6143,,3
15,0.6076,,3
16,0.6127,,3
17,0.609,,3
18,0.6144,,3
19,0.6201,,3
20,0.6178,,3
21,0.6214,,3
22,0.6223,,3
23,0.6187,,3
24,0.6195,,3
