round,acc,t_round_s,n_malicious
0,0.14079932212964272,3.7656104910001886,6
1,0.24902320764487126,3.8450263180002366,6
2,0.2930377065386245,3.772097659999872,6
3,0.33036765052017136,3.7397988839998106,6
4,0.3509862072212023,3.375552972999685,6
5,0.37843054182554253,3.595594015000188,6
6,0.43007108223885515,3.788350769000317,6
7,0.4844419338134915,3.403078098000151,6
8,0.5056724568093018,3.575816950999979,6
9,0.5173468907404792,3.5786370979999447,6
10,0.5234665536882738,3.693483706999814,6
11,0.5369768865037895,3.579781957999785,6
12,0.5379183731111425,3.709478574000059,6
13,0.5368356635126865,3.2613686830000006,6
14,0.5392835286918044,3.504496562999975,6
15,0.562632396554159,3.3810564320001504,6
16,0.5925245963376171,3.1498575869995875,6
17,0.5955373534811468,3.890808852000191,6
18,0.5989267052676176,3.6443558300002223,6
19,0.6082003483500448,3.2071689499998683,6
20,0.5976086240173234,3.386918236999918,6
21,0.6078708280374712,3.416049074000057,6
22,0.6079649766982065,3.526071810999838,6
23,0.6086240173233536,3.740369553000164,6
24,0.603587063974015,4.037143290000131,6
25,0.6045756249117357,3.8188689270000395,6
26,0.599538671562397,4.2561518820002675,6
27,0.6094242809396037,3.4185781000001043,6
28,0.608435720001883,3.2694936510001753,6
29,0.6088123146448242,3.6209399549998125,6
30,0.6093301322788683,3.6682263990001047,6
31,0.6083415713411476,3.990759324999999,6
32,0.6096125782610743,3.307424330000231,6
33,0.6102245445558537,4.484901433000232,6
34,0.6106482135291625,3.9709054239997386,6
35,0.6117779974579861,3.8003564050000023,6
36,0.6115426258061479,3.37057994099996,6
37,0.6119192204490891,3.0664853029998085,6
38,0.6126724097349715,3.838187506000395,6
39,0.6127194840653392,3.47479236900017,6
40,0.6154497952266629,3.3294316930000605,6
41,0.6135668220119569,3.218878116000269,6
42,0.616250058842913,3.3687047539997366,6
43,0.61690909946806,3.3679474790001223,6
44,0.6163442075036483,3.278989102000196,6
45,0.6163442075036483,4.184399516000212,6
46,0.6164854304947512,3.2249025290002464,6
47,0.6174739914324718,3.1985618479998266,6
48,0.617050322459163,3.5674712869999894,6
49,0.6164854304947512,3.3574006329999975,6
