round,acc,t_round_s,n_malicious
0,0.15398013463258486,2.152516199999809,9
1,0.20689168196582403,2.118953999997757,9
2,0.2482229440286212,2.09713610000108,9
3,0.3346043402532599,2.1568090000000666,9
4,0.4005554770983383,2.1987892000033753,9
5,0.4815703996610648,2.1244133000000147,9
6,0.5329755684225392,2.2993452999980946,9
7,0.563856329143718,2.135132600000361,9
8,0.5831568045944546,2.246025100001134,9
9,0.5846631831662195,2.065395099998568,9
10,0.588899872899308,2.101550600000337,9
11,0.592006778703573,2.162686699997721,9
12,0.5937956032575437,2.1438022000002093,9
13,0.5958197994633526,2.2876391999998305,9
14,0.5990208539283529,2.152965999997832,9
15,0.6015157934378383,2.0846054999965418,9
16,0.603304617991809,2.1786703999969177,9
17,0.6056112601798239,2.091076000000612,9
18,0.6059407804923975,2.271429700002045,9
19,0.6074000847337947,2.12432120000085,9
20,0.6077296050463682,2.1598989000012807,9
21,0.6070705644212211,2.277553400002944,9
22,0.6091889092877654,2.150547100001859,9
23,0.6099420985736478,2.1893271999979333,9
24,0.6116367744668832,2.0772907999999006,9
25,0.6109306595113685,2.250728600000002,9
26,0.6283952360777668,2.148566399999254,9
27,0.6241114720143106,2.2130705999989004,9
28,0.6305135809443111,2.1982931999991706,9
29,0.6358800546062232,2.1070571999989625,9
30,0.6347502706773996,2.175012300001981,9
31,0.6341853787129879,2.1174137000016344,9
32,0.6372922845172527,2.2195295999990776,9
33,0.6385632914371793,2.1958551999996416,9
34,0.6429882784917385,2.0883325999966473,9
35,0.6414818999199736,2.2179104999995616,9
36,0.650331874029092,2.2029531999978644,9
37,0.6393164807230617,2.1968091999988246,9
38,0.6505672456809302,2.158622999999352,9
39,0.6451536976886504,2.2903212000019266,9
40,0.6490137927787977,2.2181304000005184,9
41,0.6528738878689451,2.099147000000812,9
42,0.6269359318363696,2.2855434000011883,9
43,0.6559337193428424,2.1235835999978008,9
44,0.6378571764816645,2.161790900001506,9
45,0.6531092595207834,2.0642402000012225,9
46,0.6539095231370333,2.1293708000011975,9
47,0.6574871722449748,2.1203137999982573,9
48,0.6562161653250482,2.101183899998432,9
49,0.6528738878689451,2.1537147000017285,9
