round,acc,t_round_s,n_malicious
0,0.19747681589229393,3.0305647430000136,3
1,0.25721414112884244,3.050511373000063,3
2,0.3562114578920115,3.787131326000008,3
3,0.4349668125970908,3.1832567710000603,3
4,0.522760438732759,3.5570170670000607,3
5,0.5030362943087134,3.6141499020000083,3
6,0.5044955985501106,3.658515121000164,3
7,0.5252083039118769,3.1760762989999876,3
8,0.5485571717742315,3.6573106519999783,3
9,0.5906886974532787,3.8293839190000654,3
10,0.5886645012474697,3.1361393170000156,3
11,0.5994915972320294,3.2805426420000003,3
12,0.6040578072776914,3.5328207689999545,3
13,0.6074000847337947,4.1098672419998366,3
14,0.6088123146448242,3.379629901000044,3
15,0.6114484771454126,3.1292345629999545,3
16,0.6273596008096785,3.53587625199998,3
17,0.61610883585181,3.3355675400000564,3
18,0.6134255990208539,3.3061294260000977,3
19,0.6126253354046038,3.5426559050001742,3
20,0.6174269171021042,3.9451352640001005,3
21,0.6172386197806337,3.642317822999985,3
22,0.6165795791554866,3.507908628999985,3
23,0.6169561737984277,3.5423509069999,3
24,0.6183213293790896,3.847780488999888,3
25,0.6202513769241632,3.539310830999966,3
26,0.6229346137551194,3.483999418999929,3
27,0.624064397683943,3.922918569999865,3
28,0.6259002965682813,3.700649452999869,3
29,0.6359742032669585,3.468405101999906,3
30,0.6353622369721791,3.212951963000023,3
31,0.6372922845172527,4.020474083999943,3
32,0.6401638186696794,3.6898266389998753,3
33,0.6402108930000471,3.6057050590000017,3
34,0.6460951842960034,4.161032089999935,3
35,0.6408228592948265,3.3402398079999784,3
36,0.6408228592948265,3.644694499999787,3
37,0.6419055688932825,3.4191598360000626,3
38,0.6418584945629149,3.5100959159999547,3
39,0.6426116838487973,3.908165754000038,3
40,0.6409170079555618,3.2496764089999033,3
41,0.6407287106340912,3.928575765000005,3
42,0.6436943934472532,4.0275972319998345,3
43,0.6409640822859295,3.2295306379999147,3
44,0.6436943934472532,3.803240459000108,3
45,0.6430353528221061,3.191666641999973,3
46,0.642235089205856,3.9030721950000498,3
47,0.6466130019300476,3.8634759150002083,3
48,0.6438826907687238,3.2368453589999717,3
49,0.6443063597420327,3.3412804039999173,3
