round,acc,t_round_s,n_malicious
0,0.252695005413548,3.833106637000128,6
1,0.3210940074377442,3.8844455680000465,6
2,0.3998493621428235,4.234867809999741,6
3,0.4721555335875347,3.4077872429998024,6
4,0.5229487360542296,3.5401080060000822,6
5,0.5341995010120981,3.6509173630001897,6
6,0.5640917007955562,3.9086213710002085,6
7,0.5744009791460717,3.2073338939999303,6
8,0.5763310266911453,3.317538404000061,6
9,0.583909993880337,4.09252866099996,6
10,0.5965259144188674,3.611861750999651,6
11,0.6024102057148237,3.2528457809999054,6
12,0.6072117874123241,3.534753365999677,6
13,0.6086710916537212,3.279831656999704,6
14,0.6140375653156334,3.4283252330001233,6
15,0.6178505860754131,3.299057925999932,6
16,0.618933295673869,3.0165168680000534,6
17,0.6246763639787224,3.732490011000209,6
18,0.6282069387562962,3.9632767849998345,6
19,0.6345148990255614,3.402218540999911,6
20,0.6365390952313703,3.589473997999903,6
21,0.640493338982253,3.985367240999949,6
22,0.6453890693404887,3.687528992999887,6
23,0.650049428046886,3.400201441000263,6
24,0.6663371463540931,3.4100518650002414,6
25,0.6640775784964459,3.133941726000103,6
26,0.6523089959045333,3.4637576770001033,6
27,0.6631831662194605,3.2268526709999605,6
28,0.6566869086287248,3.580637597000077,6
29,0.6619592336299016,3.462231688999964,6
30,0.6603587063974015,3.147460914000021,6
31,0.6632773148801958,3.8334483590001582,6
32,0.6483547521536506,4.068957356000283,6
33,0.6671844843007109,3.6515429609999046,6
34,0.6602174834062986,3.431355129000167,6
35,0.6623358282728428,3.9078452529997776,6
36,0.6675140046132844,3.170121842000299,6
37,0.6676081532740197,3.382561983999949,6
38,0.672268511980417,3.732162814000276,6
39,0.6748576001506379,3.59997418499961,6
40,0.6764581273831379,4.248200475999965,6
41,0.6798474791696089,3.761350897000284,6
42,0.6803182224732853,3.3551045160002104,6
43,0.6827660876524031,4.107265682000161,6
44,0.6665725180059313,3.326032805000068,6
45,0.6836604999293885,3.3946469309998974,6
46,0.6822953443487266,3.208711869000126,6
47,0.6824365673398296,3.395375282000259,6
48,0.6787647695711528,2.9806850350000786,6
49,0.6706209104175493,4.138674627,6
