round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.2912018076542861,3.114369302999876,3,0,0,3,3,3,1.0,0.222
1,0.38078425834392504,3.7007593939997605,3,0,0,2,2,2,1.0,0.167
2,0.4351080355881938,3.4629542949996903,3,0,0,3,3,3,1.0,0.185
3,0.5467212728898931,3.5178595150000547,3,0,0,2,1,1,0.917,0.148
4,0.5553829496775409,3.215028661999895,3,2,0,3,2,2,0.867,0.148
5,0.5745422021371746,3.074531279000439,3,2,0,1,0,0,0.833,0.123
6,0.5884762039259992,3.475496657999429,3,3,0,1,1,1,0.857,0.116
7,0.6025985030362944,3.8534204249999675,3,3,0,0,0,0,0.857,0.102
8,0.613943416654898,3.1610346030001892,3,3,0,0,0,0,0.857,0.091
9,0.6178505860754131,2.7780383019999135,3,3,0,0,0,0,0.857,0.081
10,0.6165795791554866,3.0615317330002654,3,3,0,0,0,0,0.857,0.074
11,0.6144141599585746,3.4608672170006685,3,3,0,0,0,0,0.857,0.068
12,0.6131902273690156,3.53895431500041,3,3,0,0,0,0,0.857,0.063
13,0.6154027208962952,3.4805834449998656,3,3,0,0,0,0,0.857,0.058
14,0.6126253354046038,3.6334339450004336,3,3,0,0,0,0,0.857,0.054
15,0.6216636068351927,3.126087125000595,3,3,0,0,0,0,0.857,0.051
16,0.5751070941015864,3.313357058999827,3,3,0,0,2,0,0.857,0.061
17,0.6070234900908534,3.341191219000393,3,3,0,0,1,0,0.857,0.064
18,0.6237348773713693,3.1776008420001745,3,3,0,0,1,0,0.857,0.066
19,0.6349856423292378,3.2729207659995154,3,3,0,0,0,0,0.857,0.063
20,0.6408699336251942,3.2221384690001287,3,3,0,0,0,0,0.857,0.06
21,0.6054700371887209,2.755688129999726,3,3,0,0,2,0,0.857,0.067
22,0.6392223320623264,2.7970870170001945,3,3,0,0,0,0,0.857,0.064
23,0.6049992938850445,3.34908231099962,3,3,0,0,2,0,0.857,0.071
24,0.6173798427717365,3.1235775859995556,3,3,0,0,2,0,0.857,0.077
25,0.6275949724615167,3.8608197950006797,3,3,0,0,1,0,0.857,0.078
26,0.6251941816127665,2.7610661589997108,3,3,0,0,2,0,0.857,0.084
27,0.6176622887539425,2.7813707320001413,3,3,0,0,2,0,0.857,0.089
28,0.6610177470225486,3.2331453279994093,3,3,0,0,0,0,0.857,0.086
29,0.6158734641999718,3.66323781400024,3,3,0,0,3,0,0.857,0.094
30,0.6292896483547522,3.363721507000264,3,3,0,0,1,0,0.857,0.094
31,0.6186508496916632,3.5359583019999263,3,3,0,0,2,0,0.857,0.098
32,0.6290072023725463,3.115016104999995,3,3,0,0,2,0,0.857,0.102
33,0.641293602598503,3.004664679000598,3,3,0,0,1,0,0.857,0.102
34,0.6496728334039449,3.085212285000125,3,3,0,0,2,0,0.857,0.106
35,0.6568281316198277,3.2692131590001736,3,3,0,0,2,0,0.857,0.109
36,0.662571199924681,3.6029107580006894,3,3,0,0,2,0,0.857,0.112
37,0.6041048816080591,3.3572565799995573,3,3,0,0,3,0,0.857,0.118
38,0.6508026173327685,3.191446910000195,3,3,0,0,1,0,0.857,0.118
39,0.6345148990255614,3.1561272190001546,3,3,0,0,2,0,0.857,0.12
40,0.6502847996987243,2.8241231019992483,3,3,0,0,2,0,0.857,0.123
41,0.647083745233724,2.7185773840001275,3,3,0,0,2,0,0.857,0.125
42,0.6561220166643129,3.1142088119995606,3,3,0,0,2,0,0.857,0.127
43,0.6566398342983572,3.0549714829994628,3,3,0,0,2,0,0.857,0.13
44,0.6420467918843854,3.4626462779997382,3,3,0,0,3,0,0.857,0.134
45,0.6661017747022548,3.240526373000648,3,3,0,0,1,0,0.857,0.134
46,0.649107941439533,2.735572225999931,3,3,0,0,3,0,0.857,0.138
47,0.5962434684366615,4.118843409999499,3,3,0,0,2,0,0.857,0.14
48,0.6482606034929154,3.185799254999438,3,3,0,0,1,0,0.857,0.139
49,0.6408699336251942,3.2463030729995808,3,3,0,0,2,0,0.857,0.141
