round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1441,37.40794360000291,6,0,0,21,12,8,0.167,0.0
1,0.1415,37.694327899982454,6,0,0,20,15,12,0.25,0.0
2,0.2288,39.32494600000791,6,0,0,20,27,16,0.389,0.042
3,0.2974,38.12626999997883,6,0,0,22,24,16,0.417,0.052
4,0.2884,37.762925799994264,6,2,0,21,26,18,0.5,0.058
5,0.2764,34.91580300001078,6,2,0,15,25,15,0.572,0.076
6,0.3357,35.1741059999913,6,2,0,14,25,14,0.624,0.089
7,0.3644,35.22749240000849,6,2,0,13,16,10,0.621,0.083
8,0.3867,34.570547999988776,6,2,0,14,20,14,0.656,0.083
9,0.4005,34.664830699999584,6,2,0,14,18,12,0.667,0.079
10,0.4249,34.72876679999172,6,2,0,15,24,15,0.691,0.087
11,0.4145,37.70090070000151,6,2,0,15,20,15,0.711,0.08
12,0.4266,37.46918139999616,6,6,0,14,25,14,0.728,0.093
13,0.4459,34.4746249000018,6,6,0,0,14,0,0.728,0.089
14,0.4586,31.215354899992235,6,6,0,0,10,0,0.728,0.083
15,0.4828,32.00581829997827,6,6,0,0,14,0,0.728,0.086
16,0.4592,30.704701200011186,6,6,0,0,22,0,0.728,0.091
17,0.4786,30.74153150001075,6,6,0,0,13,0,0.728,0.088
18,0.4748,31.9536748000246,6,6,0,0,9,0,0.728,0.083
19,0.5009,31.120649399992544,6,6,0,0,7,0,0.728,0.079
20,0.5017,30.196236999996472,6,6,0,0,4,0,0.728,0.075
21,0.5026,30.91491349998978,6,6,0,0,13,0,0.728,0.076
22,0.5125,31.315388799994253,6,6,0,0,11,0,0.728,0.072
23,0.5178,30.7826329000236,6,6,0,0,7,0,0.728,0.069
24,0.5285,33.02518249998684,6,6,0,0,6,0,0.728,0.067
25,0.525,31.563380600011442,6,6,0,0,12,0,0.728,0.067
26,0.5359,30.69651020001038,6,6,0,0,14,0,0.728,0.069
27,0.5357,30.84406659999513,6,6,0,0,18,0,0.728,0.07
28,0.538,30.483379199984483,6,6,0,0,15,0,0.728,0.069
29,0.5456,31.26272150001023,6,6,0,0,7,0,0.728,0.067
