round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1,40.97555360000115,6,0,0,19,8,3,0.0,0.0
1,0.1141,39.05357789999107,6,0,0,21,11,6,0.083,0.0
2,0.1477,38.51610130001791,6,0,0,19,16,15,0.278,0.0
3,0.2266,37.850550400005886,6,0,0,23,18,14,0.292,0.0
4,0.2806,39.50836310000159,6,0,0,22,16,14,0.267,0.0
5,0.3042,38.9716735999973,6,0,0,20,20,13,0.278,0.014
6,0.3276,39.49053349997848,6,0,0,18,23,15,0.357,0.024
7,0.3632,37.52929750000476,6,0,0,22,30,20,0.396,0.047
8,0.3879,38.13761219999287,6,0,0,17,25,16,0.426,0.046
9,0.4012,44.48746430000756,6,0,0,22,21,13,0.4,0.05
10,0.4125,39.1747523000231,6,0,0,19,20,14,0.424,0.045
11,0.4284,36.736003999976674,6,0,0,18,25,14,0.431,0.059
12,0.4346,37.12059289999888,6,0,0,20,21,14,0.423,0.058
13,0.4433,37.17060169999604,6,0,0,22,27,18,0.452,0.071
14,0.4654,37.50625480001327,6,0,0,20,22,16,0.456,0.067
15,0.469,37.44174529999145,6,0,0,19,20,14,0.469,0.062
16,0.468,37.7582318999921,6,0,0,22,24,22,0.5,0.064
17,0.4851,38.00968119999743,6,0,0,22,26,19,0.509,0.069
18,0.4744,37.492538599995896,6,5,0,21,25,20,0.526,0.07
19,0.4997,31.822377000004053,6,5,0,4,13,4,0.532,0.071
20,0.4925,31.548703499982366,6,5,0,4,10,1,0.529,0.067
21,0.5043,31.36223020000034,6,5,0,4,10,2,0.527,0.066
22,0.5144,31.184540799993556,6,5,0,4,11,4,0.532,0.063
23,0.5188,36.27703850000398,6,5,0,4,14,4,0.536,0.061
24,0.5157,37.0366759999888,6,5,0,4,12,4,0.54,0.058
25,0.5283,35.20351010002196,6,5,0,4,12,4,0.544,0.058
26,0.5341,34.954715599975316,6,5,0,4,17,4,0.548,0.057
27,0.5378,34.39078190000146,6,5,0,4,14,4,0.551,0.058
28,0.5356,32.81205530001898,6,5,0,4,14,4,0.554,0.056
29,0.5418,33.521799600013765,6,5,0,4,9,2,0.551,0.054
