round,acc,t_round_s,n_malicious,asr
0,0.07143617021276595,7.687357899994822,9,1.0
1,0.360531914893617,8.93681889999425,9,0.9382608695652174
2,0.5609574468085107,9.010054300000775,9,0.9130978260869566
3,0.6387234042553191,9.014216999989003,9,0.9797282608695652
4,0.7009042553191489,9.042153599992162,9,0.9880434782608696
5,0.7329255319148936,9.025274499988882,9,0.9913586956521739
6,0.7543617021276596,9.019351399998413,9,0.9950543478260869
7,0.7608510638297873,9.089166100005968,9,0.9979347826086956
8,0.7731382978723405,9.004344500004663,9,0.9980978260869565
9,0.7924468085106383,9.029787000006763,9,0.9984239130434782
10,0.7951063829787234,9.044519500006572,9,0.9990760869565217
11,0.8004787234042553,8.922687799989944,9,0.9991304347826087
12,0.8111702127659575,9.02860389999114,9,0.9994565217391305
13,0.8135638297872341,9.027846199998748,9,0.9991847826086957
14,0.8071276595744681,8.999788400004036,9,0.9993478260869565
15,0.8212765957446808,8.971554399991874,9,0.9996739130434783
16,0.8233510638297873,9.14480929999263,9,0.9997826086956522
17,0.8193617021276596,9.02091730000393,9,0.9996739130434783
18,0.8285638297872341,8.971824899999774,9,0.9997826086956522
19,0.8271276595744681,8.948219899990363,9,0.9997282608695652
20,0.8319148936170213,8.991976899997098,9,0.9997826086956522
21,0.8298404255319148,9.08794549999584,9,0.9998369565217391
22,0.8322872340425532,9.010708500005421,9,0.9997282608695652
23,0.8322872340425532,9.013694100009161,9,0.9997282608695652
24,0.8336170212765958,9.039187200003653,9,0.9997282608695652
25,0.8323404255319149,8.929834499998833,9,0.9997282608695652
26,0.8357978723404256,8.975610200010124,9,0.9998913043478261
27,0.8375531914893617,9.005166999995708,9,0.9996739130434783
28,0.8426595744680851,9.130240600003162,9,0.9997826086956522
29,0.8378191489361703,9.100233300006948,9,0.9997282608695652
30,0.8404787234042553,9.103065100003732,9,0.9998369565217391
31,0.8410106382978724,9.09716330000083,9,0.9998913043478261
32,0.846968085106383,9.138289900001837,9,0.9999456521739131
33,0.8415425531914894,9.140713800006779,9,0.9999456521739131
34,0.8417553191489362,9.10230969999975,9,0.9998913043478261
35,0.8432446808510639,9.256854399995063,9,0.9998913043478261
36,0.844095744680851,9.03761189999932,9,0.9999456521739131
37,0.8453723404255319,9.109483699998236,9,0.9998913043478261
38,0.8449468085106383,9.016503000006196,9,0.9998369565217391
39,0.8499468085106383,9.033556900001713,9,1.0
40,0.8499468085106383,9.023332000011578,9,0.9998913043478261
41,0.8509042553191489,9.05387950000295,9,0.9999456521739131
42,0.849095744680851,9.076414099996327,9,1.0
43,0.8480851063829787,9.078454900009092,9,1.0
44,0.8504255319148936,8.99455429999216,9,0.9999456521739131
45,0.8473936170212766,9.108211800004938,9,1.0
46,0.853563829787234,9.063646299997345,9,0.9999456521739131
47,0.8504255319148936,9.143606700003147,9,1.0
48,0.8557446808510638,9.160541899997042,9,0.9999456521739131
49,0.8509042553191489,7.6900666000001365,9,0.9998369565217391
