round,acc,t_round_s,n_malicious,asr
0,0.09425531914893617,9.834320899986778,9,0.9666304347826087
1,0.4872872340425532,9.298156700009713,9,0.5453260869565217
2,0.6137234042553191,9.307489099999657,9,0.9368478260869565
3,0.6774468085106383,6.597962100000586,9,0.971304347826087
4,0.7098404255319148,6.4173960000043735,9,0.9847826086956522
5,0.6943085106382979,8.295326099992963,9,0.9899456521739131
6,0.691063829787234,9.149523300002329,9,0.9816847826086956
7,0.7261170212765957,7.423179299992626,9,0.9975
8,0.62,7.739468999992823,9,0.9775
9,0.7561170212765957,8.98017210001126,9,0.9968478260869565
10,0.7281914893617021,9.2445141000062,9,0.998641304347826
11,0.7686702127659575,9.274172500008717,9,0.9961413043478261
12,0.7822872340425532,8.958383899996988,9,0.9993478260869565
13,0.7801063829787234,8.950907899998128,9,0.9991847826086957
14,0.7892553191489362,9.174015500000678,9,0.9996195652173913
15,0.8065425531914894,9.033932999998797,9,0.9994021739130434
16,0.7845744680851063,9.000937400007388,9,1.0
17,0.8127659574468085,9.200316100002965,9,0.9996739130434783
18,0.8013829787234042,9.175438600010239,9,1.0
19,0.7982446808510638,8.928803699993296,9,0.9997282608695652
20,0.7080851063829787,9.06039790000068,9,0.9995652173913043
21,0.8398404255319148,9.24596470000688,9,0.9998913043478261
22,0.8303723404255319,9.017256100007216,9,0.9999456521739131
23,0.8237234042553192,8.816266299996641,9,0.9999456521739131
24,0.8132978723404255,9.106984400001238,9,0.9999456521739131
25,0.831063829787234,9.60683479999716,9,0.9998913043478261
26,0.8211170212765957,9.130861199999345,9,1.0
27,0.8230851063829787,8.99392560000706,9,0.9995652173913043
28,0.8162765957446808,8.971219900005963,9,1.0
29,0.8364893617021276,9.071710600008373,9,0.9997826086956522
30,0.8337234042553191,9.060475199992652,9,1.0
31,0.8338829787234042,8.916307100007543,9,0.9996195652173913
32,0.8459042553191489,8.446714399993652,9,1.0
33,0.8360106382978724,7.510955199992168,9,0.9991847826086957
34,0.7895212765957447,7.062275899996166,9,1.0
35,0.8445212765957447,7.69442749999871,9,0.9989673913043479
36,0.8140957446808511,8.94394490000559,9,1.0
37,0.8239893617021277,7.912441699998453,9,0.9993478260869565
38,0.8045744680851064,7.4716984999977285,9,1.0
39,0.8509042553191489,8.876410099997884,9,0.9998369565217391
40,0.8228723404255319,9.055284399990342,9,1.0
41,0.8420212765957447,9.499820299999556,9,0.9997826086956522
42,0.8246808510638298,9.247812500005239,9,1.0
43,0.8457446808510638,8.897521000006236,9,0.9998913043478261
44,0.839095744680851,9.172495800012257,9,1.0
45,0.8339893617021277,9.16788500000257,9,0.9999456521739131
46,0.8060106382978723,9.141287799997372,9,0.9999456521739131
47,0.8240957446808511,8.953284700008226,9,1.0
48,0.6316489361702128,8.977363400001195,9,0.9945108695652174
49,0.8359574468085106,9.189016000003903,9,1.0
