round,acc,t_round_s,n_malicious
0,0.24808510638297873,15.959392899996601,3
1,0.4926063829787234,15.895240400001057,3
2,0.6466489361702128,15.908023200005118,3
3,0.7115957446808511,15.829306100000395,3
4,0.7443085106382978,16.043338600000425,3
5,0.7698404255319149,16.06073579999793,3
6,0.7812765957446809,15.848822899999504,3
7,0.7922872340425532,16.111111099999107,3
8,0.8038829787234043,16.052456799996435,3
9,0.8067021276595745,15.905515700003889,3
10,0.8097872340425532,15.725488299998688,3
11,0.8179787234042554,15.919124400003057,3
12,0.8201063829787234,15.967542400001548,3
13,0.8220212765957446,15.790759700001217,3
14,0.8263829787234043,15.889252000000852,3
15,0.8295212765957447,16.149148199998308,3
16,0.8302659574468085,16.409010399998806,3
17,0.8336702127659574,16.126877399998193,3
18,0.8338297872340426,15.9475750000056,3
19,0.8381914893617022,16.041695699997945,3
20,0.841063829787234,16.634670300001744,3
21,0.8403723404255319,16.223595900002692,3
22,0.8413829787234043,15.933235099997546,3
23,0.8427127659574468,16.46726650000346,3
24,0.8411170212765957,15.947824299997592,3
25,0.8460106382978724,15.738487000002351,3
26,0.8469148936170213,15.874133100005565,3
27,0.8463297872340425,16.44870240000455,3
28,0.8461170212765957,15.983103099999425,3
29,0.8492021276595745,15.909083200000168,3
30,0.8499468085106383,15.906438500001968,3
31,0.8463297872340425,15.980972099998326,3
32,0.8500531914893616,16.03866520000156,3
33,0.8513297872340425,15.965034100001503,3
34,0.85,16.009007200002088,3
35,0.8545212765957447,16.03779609999765,3
36,0.8502659574468086,16.046996600001876,3
37,0.8513297872340425,15.977249899995513,3
38,0.8497872340425532,15.923118499995326,3
39,0.8543085106382978,16.0155706000005,3
40,0.8565957446808511,15.993132100004004,3
41,0.8541489361702128,16.003346199999214,3
42,0.855,15.897676200002024,3
43,0.8537765957446809,15.944723000000522,3
44,0.8566489361702128,15.960964700003387,3
45,0.8552659574468086,16.113380000002508,3
46,0.8556914893617021,16.113873300004343,3
47,0.8566489361702128,15.881467299994256,3
48,0.8568617021276596,16.12155630000052,3
49,0.8577659574468085,16.086489199995412,3
