round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.23452127659574468,61.14217999999528,6,0,0,5,8,4,0.0,0.0,0.0038043478260869567
1,0.4827659574468085,61.934020300002885,6,0,0,6,8,6,0.0,0.0,0.0333695652173913
2,0.6715425531914894,61.108054600001196,6,0,0,5,6,4,0.0,0.0,0.029239130434782608
3,0.738031914893617,61.267457999994804,6,0,0,6,1,1,0.042,0.01,0.12956521739130436
4,0.7597872340425532,61.598134399995615,6,0,0,5,1,1,0.033,0.008,0.20804347826086955
5,0.7723404255319148,61.52965240000049,6,0,0,4,1,0,0.028,0.007,0.4757608695652174
6,0.7716489361702128,61.261275900003966,6,0,0,4,4,1,0.024,0.006,0.8735869565217391
7,0.800159574468085,61.60337830000208,6,0,0,5,1,0,0.021,0.005,0.9264130434782609
8,0.8112234042553191,61.26214890000119,6,0,0,5,1,1,0.019,0.005,0.9293478260869565
9,0.8173936170212766,60.99937380000483,6,0,0,5,0,0,0.017,0.004,0.9482065217391304
10,0.8227659574468085,61.572292999997444,6,0,0,5,0,0,0.015,0.004,0.9558695652173913
11,0.8236702127659574,61.69329390000348,6,0,0,5,2,2,0.014,0.003,0.9511413043478261
12,0.8282446808510638,61.8916132000013,6,0,0,5,0,0,0.013,0.003,0.9707608695652173
13,0.8342021276595745,61.45984390000376,6,0,0,5,0,0,0.012,0.003,0.9731521739130434
14,0.8297340425531915,61.51752520000446,6,0,0,5,1,0,0.011,0.003,0.9842934782608695
15,0.8398936170212766,61.43884270000126,6,0,0,4,0,0,0.01,0.003,0.9889130434782609
16,0.8407446808510638,61.34844790000352,6,0,0,5,0,0,0.01,0.002,0.9927717391304348
17,0.8454255319148937,61.215516000003845,6,0,0,6,0,0,0.009,0.002,0.9942391304347826
18,0.8461702127659575,61.957571999999345,6,0,0,4,0,0,0.009,0.002,0.995
19,0.8474468085106382,61.601368399999046,6,0,0,6,0,0,0.008,0.002,0.9959239130434783
20,0.8501595744680851,61.373249500000384,6,0,0,4,0,0,0.008,0.002,0.9959239130434783
21,0.8503723404255319,61.30110540000169,6,0,0,3,0,0,0.008,0.002,0.9973913043478261
22,0.851968085106383,62.0618622999973,6,0,0,4,0,0,0.007,0.002,0.997554347826087
23,0.8539361702127659,62.514863800002786,6,0,0,5,0,0,0.007,0.002,0.9980978260869565
24,0.8548936170212766,61.823105499999656,6,0,0,4,0,0,0.007,0.002,0.9983152173913044
25,0.8533510638297872,62.02269309999974,6,0,0,6,1,1,0.006,0.002,0.998641304347826
26,0.8555851063829787,61.90077879999444,6,0,0,5,0,0,0.006,0.002,0.99875
27,0.8575531914893617,61.800321200003964,6,0,0,5,1,0,0.006,0.001,0.9989673913043479
28,0.8576595744680852,61.66016930000478,6,0,0,5,0,0,0.006,0.001,0.9993478260869565
29,0.8581914893617021,62.139367899995705,6,0,0,5,0,0,0.006,0.001,0.9996195652173913
30,0.8595744680851064,62.07431429999997,6,0,0,5,0,0,0.005,0.001,0.9994021739130434
31,0.8593617021276596,62.45296249999956,6,0,0,5,0,0,0.005,0.001,0.9996739130434783
32,0.8615957446808511,62.32409760000155,6,0,0,5,0,0,0.005,0.001,0.9995652173913043
33,0.8597872340425532,62.199081599996134,6,0,0,4,0,0,0.005,0.001,0.9995652173913043
34,0.8612765957446809,62.276528499998676,6,0,0,4,0,0,0.005,0.001,0.9996195652173913
35,0.8620744680851063,61.9834114999976,6,0,0,5,0,0,0.005,0.001,0.9996739130434783
36,0.8639893617021277,63.134965099998226,6,0,0,4,0,0,0.005,0.001,0.9996739130434783
37,0.8647872340425532,62.43639460000122,6,0,0,6,0,0,0.004,0.001,0.9996739130434783
38,0.8630851063829788,62.168874199996935,6,0,0,6,1,0,0.004,0.001,0.9997282608695652
39,0.8644148936170213,62.29728690000047,6,0,0,5,0,0,0.004,0.001,0.9997826086956522
40,0.865,62.270222099999955,6,0,0,4,0,0,0.004,0.001,0.9997826086956522
41,0.8645212765957446,61.977327399996284,6,0,0,5,0,0,0.004,0.001,0.9998369565217391
42,0.8655851063829787,62.156586800003424,6,0,0,6,0,0,0.004,0.001,0.9998369565217391
43,0.8663297872340425,62.14992510000593,6,0,0,5,0,0,0.004,0.001,0.9997282608695652
44,0.868031914893617,62.346476699996856,6,0,0,6,0,0,0.004,0.001,0.9998369565217391
45,0.8668085106382979,62.25324489999912,6,0,0,5,0,0,0.004,0.001,0.9997826086956522
46,0.8671808510638298,62.69295150000107,6,0,0,6,0,0,0.004,0.001,0.9998913043478261
47,0.8679255319148936,62.201215199995204,6,0,0,6,0,0,0.003,0.001,0.9998913043478261
48,0.8677659574468085,63.1375435000009,6,0,0,5,0,0,0.003,0.001,0.9999456521739131
49,0.8686170212765958,62.73516579999705,6,0,0,6,0,0,0.003,0.001,0.9999456521739131
