round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.1498404255319149,18.821719100000337,9,0,0,5,5,3,0.556,0.476,0.8820652173913044
1,0.49686170212765957,18.586706699999922,9,0,0,6,4,4,0.667,0.357,0.16875
2,0.6564893617021277,18.453877899999497,9,0,0,6,0,0,0.444,0.238,0.5903260869565218
3,0.7131914893617022,18.434398900000815,9,0,0,7,1,1,0.361,0.202,0.8123913043478261
4,0.7558510638297873,18.673579899999822,9,0,0,7,2,2,0.378,0.181,0.8419565217391304
5,0.7801063829787234,18.953558299999713,9,0,0,6,1,1,0.352,0.159,0.9189130434782609
6,0.7936702127659574,18.720224500000768,9,0,0,6,1,1,0.317,0.15,0.97125
7,0.8030851063829787,18.592470999999932,9,0,0,6,0,0,0.278,0.131,0.9820108695652174
8,0.8052127659574468,18.785914999998568,9,0,0,7,2,0,0.247,0.148,0.9957608695652174
9,0.8188297872340425,18.55839730000116,9,0,0,5,0,0,0.222,0.133,0.9952173913043478
10,0.8215425531914894,19.455850800000917,9,0,0,8,0,0,0.202,0.121,0.9971195652173913
11,0.828404255319149,19.30547529999967,9,0,0,7,0,0,0.185,0.111,0.9973913043478261
12,0.8307446808510638,19.25741360000029,9,0,0,6,1,1,0.188,0.106,0.9979891304347827
13,0.8334574468085106,18.85796289999962,9,0,0,6,0,0,0.175,0.099,0.9984782608695653
14,0.8370744680851064,18.9456181000005,9,0,0,7,0,0,0.163,0.092,0.9982065217391304
15,0.8392021276595745,18.98209659999884,9,0,0,7,1,1,0.16,0.092,0.9988586956521739
16,0.8396808510638298,19.17914870000095,9,0,0,7,0,0,0.15,0.087,0.9993478260869565
17,0.8427659574468085,19.020302299999457,9,0,0,7,0,0,0.142,0.082,0.9994565217391305
18,0.8450531914893618,19.17237970000133,9,0,0,6,0,0,0.135,0.078,0.9995108695652174
19,0.8456914893617021,19.277795899999546,9,0,0,6,0,0,0.128,0.074,0.9995652173913043
20,0.8480319148936171,19.016741400000683,9,0,0,8,0,0,0.122,0.07,0.9996195652173913
21,0.8487765957446809,18.610064899999998,9,0,0,7,0,0,0.116,0.067,0.9994565217391305
22,0.8494148936170213,18.292639600000257,9,0,0,7,1,0,0.111,0.07,1.0
23,0.8521808510638298,18.394081200000073,9,0,0,8,0,0,0.106,0.067,0.9995652173913043
24,0.8513829787234043,18.21497460000137,9,0,0,6,1,1,0.107,0.069,0.9996739130434783
25,0.8539893617021277,18.14914360000148,9,0,0,7,0,0,0.103,0.066,0.9995652173913043
26,0.8561702127659574,18.366483299998436,9,0,0,7,0,0,0.099,0.063,0.9998369565217391
27,0.8570212765957447,18.10399789999974,9,0,0,6,0,0,0.095,0.061,0.9999456521739131
28,0.8563297872340425,18.195752400000856,9,0,0,6,1,1,0.096,0.062,0.9998913043478261
29,0.8578191489361702,18.314120600000024,9,0,0,7,0,0,0.093,0.06,0.9997282608695652
30,0.8594148936170213,18.47908109999844,9,0,0,8,0,0,0.09,0.058,1.0
31,0.8579255319148936,18.187504600002285,9,0,0,8,0,0,0.087,0.057,1.0
32,0.8609042553191489,18.207072700002755,9,0,0,6,0,0,0.084,0.055,1.0
33,0.8602127659574468,18.706647499999235,9,0,0,7,0,0,0.082,0.053,1.0
34,0.8622340425531915,18.337591399998928,9,0,0,7,0,0,0.079,0.052,1.0
35,0.8612765957446809,18.637003900003037,9,0,0,6,0,0,0.077,0.05,1.0
36,0.8622872340425531,18.232598799997504,9,0,0,8,0,0,0.075,0.049,1.0
37,0.8617553191489362,18.822600299998157,9,0,0,6,0,0,0.073,0.048,1.0
38,0.8627659574468085,18.766918699999223,9,0,0,8,0,0,0.071,0.046,1.0
39,0.8622872340425531,18.572701799999777,9,0,0,6,0,0,0.069,0.045,1.0
40,0.8643617021276596,18.496956700000737,9,0,0,6,0,0,0.068,0.044,1.0
41,0.8648404255319149,18.575511999999435,9,0,0,6,0,0,0.066,0.043,1.0
42,0.8644148936170213,18.58228429999872,9,0,0,6,0,0,0.065,0.042,1.0
43,0.8661702127659574,18.77318379999997,9,0,0,6,0,0,0.063,0.041,1.0
44,0.8665957446808511,18.463971900000615,9,0,0,7,0,0,0.062,0.04,0.9999456521739131
45,0.8656914893617021,18.941897900000185,9,0,0,6,0,0,0.06,0.039,1.0
46,0.8671808510638298,18.682349999999133,9,0,0,6,0,0,0.059,0.039,1.0
47,0.8680851063829788,18.311075000001438,9,0,0,6,0,0,0.058,0.038,1.0
48,0.8664893617021276,18.015106200000446,9,0,0,7,0,0,0.057,0.037,1.0
49,0.8682446808510639,18.77593600000182,9,0,0,7,0,0,0.056,0.036,1.0
