round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.24648936170212765,20.362345400000777,6,0,0,5,5,3,0.5,0.5,0.3079891304347826
1,0.46888297872340423,20.026751899999,6,0,0,5,7,3,0.583,0.604,0.2846739130434783
2,0.6364893617021277,19.30940610000107,6,0,0,5,4,1,0.444,0.556,0.5282065217391304
3,0.7142021276595745,20.09601499999917,6,0,0,6,1,0,0.333,0.448,0.8254347826086956
4,0.7539893617021277,20.192193599999882,6,0,1,6,0,0,0.267,0.358,0.8514130434782609
5,0.7732446808510638,18.86430360000122,6,0,1,6,0,0,0.222,0.304,0.9135869565217392
6,0.7863297872340426,18.895068399999218,6,0,1,5,1,1,0.214,0.277,0.9194565217391304
7,0.794468085106383,19.335831000000326,6,1,1,4,1,1,0.229,0.252,0.9357065217391304
8,0.8066489361702127,18.849382599999444,6,1,1,4,0,0,0.215,0.228,0.9414673913043479
9,0.8160106382978723,18.708690299999944,6,1,1,4,0,0,0.204,0.208,0.9622282608695653
10,0.8207978723404256,18.277397300000302,6,1,1,4,0,0,0.195,0.192,0.9677717391304348
11,0.8237765957446809,18.35914789999879,6,1,1,5,0,0,0.187,0.179,0.9763586956521739
12,0.8275,18.84118689999923,6,1,1,5,0,0,0.181,0.168,0.9798913043478261
13,0.8307446808510638,18.577836899999966,6,1,1,4,0,0,0.176,0.158,0.9847282608695652
14,0.8333510638297872,18.186431399999492,6,1,1,4,0,0,0.171,0.15,0.9872282608695652
15,0.8330851063829787,18.518613900001583,6,1,1,4,1,0,0.167,0.151,0.9920108695652174
16,0.8373936170212766,17.879571400000714,6,1,1,4,0,0,0.163,0.144,0.9933152173913044
17,0.8343085106382979,18.633974800000942,6,1,1,5,1,1,0.169,0.142,0.9929347826086956
18,0.8398404255319148,19.134041099998285,6,1,1,4,0,0,0.166,0.136,0.9960869565217392
19,0.8429787234042553,18.988503300000957,6,1,1,5,0,0,0.163,0.131,0.9946195652173913
20,0.8438829787234042,18.52198750000025,6,1,1,5,0,0,0.16,0.127,0.9949456521739131
21,0.8461702127659575,18.264357800000653,6,1,1,4,0,0,0.157,0.122,0.995
22,0.8482978723404255,18.053858799999944,6,1,1,4,0,0,0.155,0.118,0.9970108695652173
23,0.8461702127659575,18.126555999999255,6,1,1,4,0,0,0.153,0.115,0.9973913043478261
24,0.8482978723404255,18.204369699999006,6,1,1,5,0,0,0.151,0.112,0.9977717391304348
25,0.8497872340425532,18.46024580000085,6,1,1,5,0,0,0.149,0.109,0.9980434782608696
26,0.8496808510638297,18.730725499999608,6,1,1,4,1,0,0.147,0.11,0.9984782608695653
27,0.8530851063829787,19.07364250000137,6,1,1,4,0,0,0.146,0.108,0.9983152173913044
28,0.8432978723404255,18.817082499999742,6,1,1,3,1,0,0.144,0.109,0.9988586956521739
29,0.8507446808510638,19.06311470000037,6,1,1,4,1,0,0.143,0.111,0.9986956521739131
30,0.8550531914893617,18.853725400000258,6,1,1,4,0,0,0.142,0.109,0.9985326086956522
31,0.8531382978723404,18.85807510000086,6,1,1,3,0,0,0.141,0.106,0.9988586956521739
32,0.8556382978723405,19.14865070000087,6,1,1,4,0,0,0.14,0.104,0.9988586956521739
33,0.8557446808510638,18.7804627000005,6,1,1,4,0,0,0.138,0.102,0.9990760869565217
34,0.8568085106382979,18.369669499999873,6,1,1,4,0,0,0.138,0.1,0.9990760869565217
35,0.8567021276595744,18.12851000000046,6,1,1,5,0,0,0.137,0.098,0.9990760869565217
36,0.8590425531914894,18.28135420000035,6,1,1,3,0,0,0.136,0.096,0.9991847826086957
37,0.8590425531914894,18.329083399999945,6,1,1,5,0,0,0.135,0.095,0.998804347826087
38,0.8601595744680851,18.285517600001185,6,1,1,3,0,0,0.134,0.093,0.9991304347826087
39,0.8597340425531915,18.167646400001104,6,1,1,4,0,0,0.133,0.092,0.9989130434782608
40,0.8603723404255319,18.570542800000112,6,1,1,5,0,0,0.133,0.09,0.9991304347826087
41,0.8615425531914893,18.068885599999703,6,1,1,4,0,0,0.132,0.089,0.9994021739130434
42,0.8615425531914893,18.230999999999767,6,1,1,4,0,0,0.131,0.088,0.9993478260869565
43,0.8633510638297872,18.280235100000937,6,1,1,5,0,0,0.131,0.086,0.9992934782608696
44,0.8625531914893617,17.28049000000101,6,1,1,5,0,0,0.13,0.085,0.9990760869565217
45,0.8625,18.127425499998935,6,1,1,3,0,0,0.13,0.084,0.9995108695652174
46,0.8641489361702127,17.741736900001342,6,1,1,5,0,0,0.129,0.083,0.9994565217391305
47,0.8648936170212767,18.293482099999892,6,1,1,4,0,0,0.128,0.082,0.9996739130434783
48,0.8644148936170213,17.737141800000245,6,1,1,4,0,0,0.128,0.081,0.9995652173913043
49,0.8652127659574468,17.28977550000127,6,1,1,4,0,0,0.128,0.08,0.9994021739130434
