round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.02154255319148936,18.002287700001034,9,0,0,6,4,0,0.0,0.571
1,0.020531914893617022,18.102755500000058,9,0,0,7,3,0,0.0,0.5
2,0.02127659574468085,18.15699019999738,9,0,0,7,0,0,0.0,0.333
3,0.02127659574468085,17.82705150000038,9,0,0,5,5,0,0.0,0.429
4,0.02127659574468085,17.75991620000059,9,0,4,6,4,0,0.0,0.457
5,0.02127659574468085,15.668332599998394,9,0,4,6,0,0,0.0,0.406
6,0.02127659574468085,15.545277900000656,9,0,4,6,0,0,0.0,0.37
7,0.02127659574468085,15.618222900000546,9,0,4,6,0,0,0.0,0.343
8,0.02127659574468085,15.519989899999928,9,0,4,7,0,0,0.0,0.322
9,0.02127659574468085,15.517646400003287,9,0,4,7,0,0,0.0,0.305
10,0.02127659574468085,15.682474899997032,9,0,4,6,0,0,0.0,0.291
11,0.02127659574468085,15.608602000000246,9,0,4,5,0,0,0.0,0.279
12,0.02127659574468085,15.784372899997834,9,0,4,7,0,0,0.0,0.27
13,0.02127659574468085,15.602375800001028,9,0,4,5,0,0,0.0,0.261
14,0.02127659574468085,15.694740700000693,9,0,4,5,0,0,0.0,0.254
15,0.02127659574468085,15.492614599999797,9,0,4,7,0,0,0.0,0.248
16,0.02127659574468085,15.528808799997933,9,0,4,5,0,0,0.0,0.242
17,0.02127659574468085,15.715145400001347,9,0,4,6,0,0,0.0,0.237
18,0.02127659574468085,15.58633539999937,9,0,4,7,0,0,0.0,0.233
19,0.02127659574468085,15.649322100001882,9,0,4,7,0,0,0.0,0.229
20,0.02127659574468085,15.660371699999814,9,0,4,6,0,0,0.0,0.225
21,0.02127659574468085,15.598463000002084,9,0,4,6,0,0,0.0,0.222
22,0.02127659574468085,15.553478199999518,9,0,4,6,0,0,0.0,0.219
23,0.02127659574468085,15.63330219999989,9,0,4,7,0,0,0.0,0.216
24,0.02127659574468085,15.763602300001367,9,0,4,5,0,0,0.0,0.213
25,0.02127659574468085,15.630733099998906,9,0,4,6,0,0,0.0,0.211
26,0.02127659574468085,15.681680400000914,9,0,4,6,0,0,0.0,0.209
27,0.02127659574468085,15.843842499998573,9,0,4,6,0,0,0.0,0.207
28,0.02127659574468085,15.483974400001898,9,0,4,7,0,0,0.0,0.205
29,0.02127659574468085,15.69196120000197,9,0,4,3,0,0,0.0,0.203
30,0.02127659574468085,15.60915820000082,9,0,4,7,0,0,0.0,0.202
31,0.02127659574468085,15.593636900001002,9,0,4,6,0,0,0.0,0.2
32,0.02127659574468085,15.619074099999125,9,0,4,5,0,0,0.0,0.199
33,0.02127659574468085,15.648077500001818,9,0,4,5,0,0,0.0,0.197
34,0.02127659574468085,15.889413799999602,9,0,4,6,0,0,0.0,0.196
35,0.02127659574468085,15.562750299999607,9,0,4,6,0,0,0.0,0.195
36,0.02127659574468085,15.800989100000152,9,0,4,6,0,0,0.0,0.194
37,0.02127659574468085,16.19860179999887,9,0,4,6,0,0,0.0,0.192
38,0.02127659574468085,15.395138600000791,9,0,4,7,0,0,0.0,0.191
39,0.02127659574468085,15.79387940000015,9,0,4,6,0,0,0.0,0.19
40,0.02127659574468085,15.993934900001477,9,0,4,6,0,0,0.0,0.19
41,0.02127659574468085,16.015453800002433,9,0,4,7,0,0,0.0,0.189
42,0.02127659574468085,15.679971400000795,9,0,4,7,0,0,0.0,0.188
43,0.02127659574468085,15.672575299999153,9,0,4,6,0,0,0.0,0.187
44,0.02127659574468085,15.66905979999865,9,0,4,7,0,0,0.0,0.186
45,0.02127659574468085,15.359492300001875,9,0,4,6,0,0,0.0,0.186
46,0.02127659574468085,15.853550399999222,9,0,4,6,0,0,0.0,0.185
47,0.02127659574468085,15.836467099998117,9,0,4,5,0,0,0.0,0.184
48,0.02127659574468085,15.724958599999809,9,0,4,6,0,0,0.0,0.183
49,0.02127659574468085,16.15891660000125,9,0,4,6,0,0,0.0,0.183
