round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.2815957446808511,18.33074829999896,6,0,0,5,6,4,0.0,0.0
1,0.4969148936170213,17.975285299999086,6,0,0,5,7,5,0.0,0.0
2,0.6248936170212765,18.479916799999046,6,0,0,5,7,5,0.0,0.0
3,0.6986702127659574,17.9241469999979,6,0,0,6,6,6,0.208,0.021
4,0.7326063829787234,18.399817500001518,6,0,0,6,6,6,0.367,0.042
5,0.7463829787234042,18.071840799999336,6,5,1,5,6,5,0.472,0.049
6,0.7770744680851064,14.513593700001366,6,5,1,1,2,1,0.488,0.045
7,0.7952659574468085,14.693288499998744,6,6,1,1,2,1,0.5,0.042
8,0.8072872340425532,14.40526189999946,6,6,1,0,0,0,0.5,0.039
9,0.8020212765957446,14.11166129999765,6,6,1,0,1,0,0.5,0.037
10,0.8139893617021277,14.009212699998898,6,6,1,0,0,0,0.5,0.036
11,0.8204787234042553,14.03747790000125,6,6,1,0,0,0,0.5,0.035
12,0.8171808510638298,14.085200900000928,6,6,1,0,1,0,0.5,0.034
13,0.828031914893617,14.334853200001817,6,6,1,0,0,0,0.5,0.033
14,0.8296808510638298,14.412630900002114,6,6,1,0,0,0,0.5,0.032
15,0.8312765957446808,13.964760099999694,6,6,1,0,0,0,0.5,0.031
16,0.8359574468085106,14.14310370000021,6,6,1,0,0,0,0.5,0.031
17,0.8375531914893617,14.173087099999975,6,6,1,0,0,0,0.5,0.03
18,0.8385106382978723,13.944650900000852,6,6,1,0,0,0,0.5,0.03
19,0.8403191489361702,14.34223320000092,6,6,1,0,0,0,0.5,0.029
20,0.8426595744680851,14.084485199997289,6,6,1,0,0,0,0.5,0.029
21,0.8443617021276596,13.929594500001258,6,6,1,0,0,0,0.5,0.028
22,0.8433510638297872,14.166286700001365,6,6,1,0,0,0,0.5,0.028
23,0.8491489361702128,13.981937699998525,6,6,1,0,0,0,0.5,0.028
24,0.8464893617021276,14.239855100000568,6,6,1,0,0,0,0.5,0.028
25,0.8495744680851064,14.243923299996823,6,6,1,0,0,0,0.5,0.027
26,0.8476063829787234,13.943652400001156,6,6,1,0,0,0,0.5,0.027
27,0.851436170212766,14.093086400000175,6,6,1,0,0,0,0.5,0.027
28,0.8530851063829787,14.074864599999273,6,6,1,0,0,0,0.5,0.027
29,0.8489361702127659,14.138044200000877,6,6,1,0,0,0,0.5,0.026
30,0.8511702127659575,14.325199999999313,6,6,1,0,0,0,0.5,0.026
31,0.854095744680851,14.11226589999933,6,6,1,0,0,0,0.5,0.026
32,0.855,14.291478399998596,6,6,1,0,0,0,0.5,0.026
33,0.8563297872340425,13.907841299998836,6,6,1,0,0,0,0.5,0.026
34,0.852872340425532,14.354612400002225,6,6,1,0,0,0,0.5,0.026
35,0.8544148936170213,13.795442200000252,6,6,1,0,0,0,0.5,0.025
36,0.8586702127659575,14.357757500001753,6,6,1,0,0,0,0.5,0.025
37,0.8572340425531915,13.980679199998121,6,6,1,0,0,0,0.5,0.025
38,0.8554255319148936,14.168755300001067,6,6,1,0,0,0,0.5,0.025
39,0.8581914893617021,14.501848300002166,6,6,1,0,0,0,0.5,0.025
40,0.8557978723404255,14.441346700001304,6,6,1,0,0,0,0.5,0.025
41,0.853563829787234,14.401582500002405,6,6,1,0,1,0,0.5,0.025
42,0.8580851063829787,13.965517700002238,6,6,1,0,0,0,0.5,0.025
43,0.857872340425532,14.430519699999422,6,6,1,0,0,0,0.5,0.025
44,0.8576595744680852,14.178621600000042,6,6,1,0,0,0,0.5,0.025
45,0.8586702127659575,14.409189899997727,6,6,1,0,0,0,0.5,0.024
46,0.8596276595744681,13.874698100000387,6,6,1,0,0,0,0.5,0.024
47,0.8621808510638298,14.413781900002505,6,6,1,0,0,0,0.5,0.024
48,0.8616489361702128,14.113750500000606,6,6,1,0,0,0,0.5,0.024
49,0.8599468085106383,14.116975600001751,6,6,1,0,0,0,0.5,0.024
