round,acc,t_round_s,n_malicious,asr
0,0.16579787234042553,18.313369700001203,6,0.8018478260869565
1,0.4125,18.15013650000037,6,0.12505434782608696
2,0.5989893617021277,18.096896099999867,6,0.15760869565217392
3,0.6876063829787235,17.978932299996814,6,0.26902173913043476
4,0.7270212765957447,18.12538180000047,6,0.41483695652173913
5,0.7543617021276596,18.110351499999524,6,0.5955978260869565
6,0.7696276595744681,17.845567999997,6,0.7134782608695652
7,0.7813297872340426,17.280625499999587,6,0.8331521739130435
8,0.7983510638297873,17.31927480000013,6,0.8835326086956522
9,0.7986702127659574,17.34534150000036,6,0.9256521739130434
10,0.8096276595744681,17.32379690000016,6,0.9655434782608696
11,0.811595744680851,17.31234409999888,6,0.9638586956521739
12,0.8186170212765957,17.21165800000017,6,0.9748913043478261
13,0.8188829787234042,17.188322599999083,6,0.9704891304347826
14,0.8204787234042553,17.332712999999785,6,0.9815217391304348
15,0.8231382978723404,17.22414639999988,6,0.981195652173913
16,0.8296808510638298,17.308589799999027,6,0.9948369565217391
17,0.8261170212765957,17.277999900001305,6,0.9926086956521739
18,0.8327659574468085,17.296711899998627,6,0.9905978260869566
19,0.8354255319148937,17.322354399999313,6,0.9920652173913044
20,0.8371276595744681,17.140379200001917,6,0.9970652173913044
21,0.8393617021276596,17.38961670000208,6,0.99875
22,0.8387765957446809,17.32580020000023,6,0.9993478260869565
23,0.8405851063829787,17.094966199998453,6,0.9991847826086957
24,0.8443085106382979,17.181675600000744,6,0.9994565217391305
25,0.8447340425531915,17.22825870000088,6,0.9995108695652174
26,0.8446808510638298,17.06071729999894,6,0.9997282608695652
27,0.8480851063829787,17.152484400001413,6,0.9994021739130434
28,0.8494680851063829,17.151603199999954,6,0.9997282608695652
29,0.8488297872340426,17.008024800001294,6,0.9998913043478261
30,0.8480319148936171,17.111542200000258,6,0.9997826086956522
31,0.8516489361702128,17.175408099999913,6,0.9999456521739131
32,0.8502659574468086,17.07603190000009,6,0.9997826086956522
33,0.8506914893617021,16.89903769999728,6,0.9999456521739131
34,0.8525,16.83611479999672,6,0.9998913043478261
35,0.8545744680851064,16.72570260000066,6,0.9998913043478261
36,0.8525531914893617,16.743736100001115,6,0.9998913043478261
37,0.8518617021276595,16.798145299999305,6,0.9999456521739131
38,0.8551063829787234,16.79847040000095,6,0.9998913043478261
39,0.8548936170212766,16.85315790000095,6,0.9999456521739131
40,0.8557978723404255,16.844588300002215,6,0.9999456521739131
41,0.8536702127659574,16.641650099998515,6,0.9999456521739131
42,0.8573404255319149,16.82235870000295,6,0.9999456521739131
43,0.856968085106383,16.80877859999964,6,0.9999456521739131
44,0.8588829787234042,16.849914500002342,6,0.9999456521739131
45,0.8567553191489362,16.75416690000202,6,0.9999456521739131
46,0.8563297872340425,16.863267599997926,6,0.9999456521739131
47,0.8571808510638298,16.851946099999623,6,0.9999456521739131
48,0.8593085106382978,16.71228390000033,6,1.0
49,0.8593085106382978,16.871506900002714,6,0.9999456521739131
