round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest
0,0.19670212765957445,44.681718100007856,9,0,0
1,0.4538829787234043,43.66546769998968,9,2,1
2,0.6351595744680851,41.16989759998978,9,3,1
3,0.7098404255319148,40.567646199982846,9,5,1
4,0.7491489361702127,36.091404599981615,9,8,1
5,0.7757978723404255,31.86841719999211,9,9,1
6,0.7930851063829787,31.000679499993566,9,9,1
7,0.8042553191489362,32.62994750001235,9,9,1
8,0.8086170212765957,32.99160360000678,9,9,1
9,0.8179787234042554,32.94137889999547,9,9,1
10,0.8225,31.994647899991833,9,9,1
11,0.8263297872340426,31.157497700012755,9,9,1
12,0.8281914893617022,30.370238000003155,9,9,1
13,0.8316489361702127,30.89902080001775,9,9,1
14,0.8350531914893617,30.04917079998995,9,9,1
15,0.8362765957446808,29.871096100017894,9,9,1
16,0.839627659574468,30.513168299978133,9,9,1
17,0.8399468085106383,30.146788400015794,9,9,1
18,0.8418085106382979,29.496189700003015,9,9,1
19,0.841436170212766,29.911759700014954,9,9,2
20,0.8437234042553191,28.404117800004315,9,9,2
21,0.846063829787234,28.498888600006467,9,9,2
22,0.8464893617021276,28.091633900010493,9,9,2
23,0.8480319148936171,28.316324900020845,9,9,2
24,0.8493617021276596,27.771426099992823,9,9,2
25,0.8496808510638297,27.88801140000578,9,9,2
26,0.8495212765957447,28.69411440001568,9,9,2
27,0.8491489361702128,28.906229600019287,9,9,2
28,0.8533510638297872,28.64875039999606,9,9,2
29,0.8532446808510639,29.06068409999716,9,9,2
