round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.2872340425531915,18.740939699999217,3,0,0,3,5,2,0.667,0.481,0.03092391304347826
1,0.5227127659574468,19.284462300000087,3,0,0,2,7,2,0.833,0.574,0.04157608695652174
2,0.6542021276595744,19.059059100000013,3,0,0,3,2,1,0.667,0.444,0.042717391304347825
3,0.7026595744680851,18.655119000000923,3,0,0,2,3,1,0.667,0.398,0.05635869565217391
4,0.7601063829787233,18.702086900000722,3,0,2,3,0,0,0.533,0.319,0.0558695652173913
5,0.7759574468085106,17.817605599999297,3,0,2,3,0,0,0.444,0.275,0.1321195652173913
6,0.7910106382978723,18.395366700000523,3,0,2,3,0,0,0.381,0.244,0.2492391304347826
7,0.7989893617021276,17.956416799999715,3,0,2,2,2,1,0.417,0.24,0.23608695652173914
8,0.8020744680851064,18.334091400000034,3,0,2,3,0,0,0.37,0.22,0.4283695652173913
9,0.8145744680851064,18.063537899999574,3,0,2,3,0,0,0.333,0.204,0.5714130434782608
10,0.8122872340425532,18.04535609999948,3,0,2,2,1,1,0.333,0.197,0.6886413043478261
11,0.8214893617021276,17.88885350000055,3,0,2,3,0,0,0.306,0.186,0.7773369565217392
12,0.825531914893617,18.597841700000572,3,0,2,3,0,0,0.282,0.176,0.8323369565217391
13,0.8298404255319148,18.78426170000057,3,0,2,3,0,0,0.262,0.168,0.8635326086956522
14,0.8303191489361702,18.61068619999969,3,0,2,3,0,0,0.244,0.16,0.8963043478260869
15,0.8364893617021276,18.12588279999909,3,0,2,3,0,0,0.229,0.154,0.9206521739130434
16,0.833936170212766,18.301670799999556,3,0,2,3,0,0,0.216,0.149,0.9369021739130434
17,0.8370744680851064,17.991021399999227,3,0,2,3,0,0,0.204,0.144,0.9447826086956522
18,0.839627659574468,17.914074000000255,3,0,2,3,0,0,0.193,0.139,0.9483152173913043
19,0.8403723404255319,17.92625229999976,3,0,2,3,0,0,0.183,0.135,0.9593478260869566
20,0.836968085106383,18.034798600001523,3,0,2,3,1,0,0.175,0.137,0.9648913043478261
21,0.8472872340425532,18.152136299999256,3,0,2,3,0,0,0.167,0.133,0.9713586956521739
22,0.8474468085106382,18.329386699999304,3,0,2,2,0,0,0.159,0.13,0.971195652173913
23,0.8480319148936171,17.860035300000163,3,0,2,3,0,0,0.153,0.127,0.9779347826086957
24,0.8486702127659574,17.764480100000583,3,0,2,2,0,0,0.147,0.124,0.9791304347826087
25,0.8500531914893616,17.539490499999374,3,0,2,3,0,0,0.141,0.122,0.9810326086956521
26,0.8503191489361702,17.76690630000121,3,0,2,2,0,0,0.136,0.12,0.9838586956521739
27,0.8515957446808511,17.781375200000184,3,0,2,3,0,0,0.131,0.117,0.9873369565217391
28,0.855,17.705737000000227,3,0,2,2,0,0,0.126,0.115,0.9882065217391305
29,0.854095744680851,18.160723300001337,3,0,2,3,0,0,0.122,0.114,0.9898369565217391
30,0.8561170212765957,17.699617799999032,3,0,2,3,0,0,0.118,0.112,0.9894565217391305
31,0.8559042553191489,17.463307400001213,3,0,2,3,0,0,0.115,0.11,0.9903260869565217
32,0.8539361702127659,17.755139200000485,3,0,2,3,1,0,0.111,0.112,0.9915760869565218
33,0.8579255319148936,17.720578999998907,3,0,2,3,0,0,0.108,0.11,0.9919565217391304
34,0.8568617021276596,17.6329353000001,3,0,2,3,0,0,0.105,0.109,0.9929891304347827
35,0.8600531914893617,17.89974120000079,3,0,2,3,0,0,0.102,0.108,0.9935869565217391
36,0.8603191489361702,17.35081309999987,3,0,2,2,0,0,0.099,0.106,0.9944565217391305
37,0.8563297872340425,16.949860100001388,3,0,2,3,1,0,0.096,0.108,0.9954347826086957
38,0.860531914893617,17.63078250000035,3,0,2,3,0,0,0.094,0.107,0.9947826086956522
39,0.8618617021276596,18.004181199999948,3,0,2,2,0,0,0.092,0.106,0.996195652173913
40,0.8606382978723405,17.36200319999989,3,0,2,3,0,0,0.089,0.104,0.9969565217391304
41,0.8613829787234043,17.447364200001175,3,0,2,2,0,0,0.087,0.103,0.996304347826087
42,0.8634574468085107,17.590279699999883,3,0,2,3,0,0,0.085,0.102,0.9969021739130435
43,0.8633510638297872,17.368312500000684,3,0,2,2,0,0,0.083,0.101,0.9965217391304347
44,0.861968085106383,17.562244999999166,3,0,2,3,0,0,0.081,0.1,0.9968478260869565
45,0.8638829787234042,17.225802699998894,3,0,2,3,0,0,0.08,0.1,0.9973369565217391
46,0.8627659574468085,17.2147346999991,3,0,2,3,0,0,0.078,0.099,0.9981521739130435
47,0.8642553191489362,20.904062600000543,3,0,2,2,0,0,0.076,0.098,0.9979891304347827
48,0.862872340425532,21.27298840000003,3,0,2,3,0,0,0.075,0.097,0.9980978260869565
49,0.865531914893617,19.916951399998652,3,0,2,3,0,0,0.073,0.096,0.9977717391304348
