round,acc,t_round_s,n_malicious
0,0.13601063829787233,16.5015016999987,3
1,0.34585106382978725,16.241261800001666,3
2,0.4902127659574468,15.967849500000739,3
3,0.606063829787234,16.225758299999143,3
4,0.6622872340425532,16.164020700000037,3
5,0.7100531914893617,16.301248699999633,3
6,0.7329255319148936,16.904945899999802,3
7,0.7562765957446809,16.636217999999644,3
8,0.7679787234042553,16.37020389999998,3
9,0.7747872340425532,16.141995600000882,3
10,0.784468085106383,16.08938289999969,3
11,0.7890425531914894,16.106508999999278,3
12,0.7951063829787234,16.33318639999925,3
13,0.7986170212765957,16.214723699999013,3
14,0.8017553191489362,16.149605799999335,3
15,0.8020212765957446,15.95248360000005,3
16,0.8071808510638298,16.49535560000004,3
17,0.8093085106382979,16.641273799999908,3
18,0.8117553191489362,16.395841600000495,3
19,0.8129255319148936,16.3979075999996,3
20,0.8188297872340425,16.47759490000135,3
21,0.8178723404255319,16.537829099999726,3
22,0.8187234042553192,16.347330900000088,3
23,0.8226595744680851,16.42356259999906,3
24,0.8240425531914893,16.73308200000065,3
25,0.8227127659574468,16.847895900000367,3
26,0.8264361702127659,16.473130700000183,3
27,0.8309042553191489,16.340892000000167,3
28,0.8283510638297872,16.133996300000945,3
29,0.8267553191489362,16.165392100001554,3
30,0.8283510638297872,16.260039400000096,3
31,0.8318085106382979,16.337085500001194,3
32,0.8253723404255319,16.192169099998864,3
33,0.8297872340425532,16.191403400000127,3
34,0.8303723404255319,16.094961999999214,3
35,0.8318085106382979,16.372576800000388,3
36,0.8289893617021277,16.15703989999929,3
37,0.8305851063829788,16.209950099999332,3
38,0.8301063829787234,15.97444970000106,3
39,0.8309574468085107,16.306761399999232,3
40,0.8322340425531914,16.21414470000127,3
41,0.8340425531914893,16.17169620000095,3
42,0.8325531914893617,16.08813689999988,3
43,0.833031914893617,16.160979399999633,3
44,0.8348936170212766,16.165391099999397,3
45,0.8348404255319148,16.19707010000093,3
46,0.8359574468085106,16.357833800000662,3
47,0.8336702127659574,16.1405522999994,3
48,0.8327127659574468,16.292673300000388,3
49,0.8343085106382979,16.412107000000105,3
