round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.2196276595744681,16.584100600000966,3,0,0,3,0,0,0.0,0.0
1,0.49446808510638296,16.68193429999883,3,0,0,2,0,0,0.0,0.0
2,0.6503191489361703,16.710241900000256,3,0,0,3,0,0,0.0,0.0
3,0.718404255319149,16.658029400001396,3,0,0,3,0,0,0.0,0.0
4,0.7488297872340426,16.831935499998508,3,0,0,3,0,0,0.0,0.0
5,0.7695744680851064,17.18293370000174,3,0,0,3,0,0,0.0,0.0
6,0.7912234042553191,16.465835300001345,3,0,0,2,1,1,0.095,0.005
7,0.7922340425531915,16.78796350000266,3,0,0,3,0,0,0.083,0.005
8,0.805531914893617,16.981981600001745,3,0,0,3,0,0,0.074,0.004
9,0.8062765957446808,16.39628680000169,3,0,0,3,0,0,0.067,0.004
10,0.816063829787234,16.650431900001422,3,0,0,3,0,0,0.061,0.003
11,0.8246808510638298,16.874228700002277,3,0,0,3,2,2,0.111,0.015
12,0.8166489361702127,16.481078900000284,3,0,0,3,0,0,0.103,0.014
13,0.8337234042553191,16.68157860000065,3,0,0,2,2,2,0.167,0.021
14,0.8257978723404256,16.836293799999112,3,0,0,2,0,0,0.156,0.02
15,0.8343085106382979,16.581871800000954,3,0,0,3,3,3,0.208,0.032
16,0.829627659574468,16.77354969999942,3,0,0,2,0,0,0.196,0.031
17,0.839095744680851,16.88281039999856,3,0,0,3,3,3,0.241,0.041
18,0.8330851063829787,16.91072350000104,3,0,0,3,0,0,0.228,0.039
19,0.846063829787234,16.39469729999837,3,0,0,3,3,3,0.267,0.048
20,0.8392553191489361,17.096064499997738,3,0,0,2,0,0,0.254,0.046
21,0.8465957446808511,16.899099399997795,3,0,0,3,3,3,0.288,0.054
22,0.8447340425531915,16.448502700000972,3,0,0,2,0,0,0.275,0.052
23,0.8507446808510638,16.6941439000002,3,0,0,3,3,3,0.306,0.059
24,0.8485106382978723,16.874200599999313,3,0,0,3,0,0,0.293,0.056
25,0.8519148936170213,16.65781480000078,3,0,0,3,3,3,0.321,0.063
26,0.8507446808510638,16.885194900001807,3,0,0,3,0,0,0.309,0.06
27,0.8561170212765957,16.97575169999982,3,0,0,2,2,2,0.333,0.062
28,0.8534574468085107,16.710519499996735,3,0,0,2,0,0,0.322,0.06
29,0.8556914893617021,16.798524499998166,3,0,0,3,3,3,0.344,0.065
30,0.8545744680851064,16.88691900000049,3,0,0,3,0,0,0.333,0.063
31,0.8601595744680851,16.59609350000028,3,0,0,3,3,3,0.354,0.068
32,0.8532978723404255,17.119051599998784,3,0,0,3,0,0,0.343,0.066
33,0.8587234042553191,17.030564900000172,3,0,0,2,2,2,0.363,0.068
34,0.8539893617021277,16.777434899999207,3,0,0,3,0,0,0.352,0.066
35,0.8608510638297873,16.989775500001997,3,0,0,3,3,3,0.37,0.07
36,0.8557978723404255,17.32492170000114,3,0,0,3,0,0,0.36,0.068
37,0.860531914893617,17.661052699997526,3,0,0,2,2,2,0.377,0.069
38,0.8547872340425532,16.929940499998338,3,0,0,3,0,0,0.368,0.067
39,0.8623404255319149,16.939690299997892,3,0,0,2,2,2,0.383,0.069
40,0.8583510638297872,17.120242299999518,3,0,0,3,0,0,0.374,0.067
41,0.859468085106383,16.588416300000972,3,0,0,3,3,3,0.389,0.071
42,0.8574468085106383,16.77050899999813,3,0,0,2,0,0,0.38,0.069
43,0.8627127659574468,17.031403600001795,3,0,0,3,3,3,0.394,0.072
44,0.8606914893617021,16.751116499999625,3,0,0,3,0,0,0.385,0.071
45,0.8647340425531915,16.868879699999525,3,0,0,3,3,3,0.399,0.074
46,0.8596276595744681,16.882949799997732,3,0,0,2,0,0,0.39,0.072
47,0.8643085106382978,16.792891999997664,3,0,0,3,3,3,0.403,0.076
48,0.860531914893617,16.903649899999436,3,0,0,2,0,0,0.395,0.074
49,0.8652127659574468,16.8724715999997,3,0,0,3,3,3,0.407,0.077
